,count
0.09104936,20
0.10312827,18
0.07320374,16
0.10514013,12
0.075741254,8
0.06358754,5
0.021435337,5
0.14494723,5
0.5404065,5
0.08670161,5
0.029146068,5
0.08158334,4
0.09113179,4
0.10404718,4
0.015177028,4
0.021829503,4
0.031543218,4
0.055225402,4
0.09810274,4
0.10200491,4
0.08086103,4
0.044556126,4
0.053903263,4
0.05289203,4
0.17044854,4
0.10814912,4
0.02503483,4
0.123358674,4
0.0042565633,4
0.11683399,4
0.18272342,4
0.056284845,4
0.022080379,4
0.09085962,4
0.17146151,4
0.25386968,4
0.026376016,4
0.035447452,4
0.11903056,4
0.08442235,4
0.04363923,4
0.11476643,4
0.1324078,4
0.10204414,4
0.08007147,4
0.025632778,4
0.047906946,4
0.14113224,4
0.30869898,4
0.016798828,3
0.71494347,3
0.11787768,3
0.17735302,3
0.048915725,3
0.099541634,3
0.15193474,3
0.052547496,3
0.301518,3
0.095444255,3
0.17639424,3
0.21077518,3
0.09535803,3
0.18002757,3
0.12419324,3
0.025659904,3
0.25542572,3
0.27181524,3
0.16612051,3
0.19644742,3
0.09328326,3
0.106525645,3
0.09962864,3
0.27942458,3
0.040352695,3
0.04809757,3
0.121147506,3
0.08016925,3
0.57944125,3
0.10924356,3
0.0995095,3
0.07835048,3
0.029290305,3
0.059095673,3
0.037517358,3
0.01965461,3
0.08343262,3
0.47086996,3
0.39309394,3
0.15919931,3
0.008616374,3
0.11673356,3
0.01690613,3
0.25669637,3
0.016969321,3
0.040343612,3
0.101914704,3
0.15928109,3
0.17233509,3
0.13800982,3
0.1792726,3
