,y_proba,y_test,Neg,Pos,TN,FP,FN,TP,FP/P,Prec,TP_1,FP_1,Prec_1,Min_1,Max_1,TP_10,FP_10,Prec_10,Min_10,Max_10,TP_20,FP_20,Prec_20,Min_20,Max_20,TP_50,FP_50,Prec_50,Min_50,Max_50,TP_100,FP_100,Prec_100,Min_100,Max_100,TP_200,FP_200,Prec_200,Min_200,Max_200,TP_500,FP_500,Prec_500,Min_500,Max_500,TP_1000,FP_1000,Prec_1000,Min_1000,Max_1000,TP_2000,FP_2000,Prec_2000,Min_2000,Max_2000,mProb,Pos_1,Neg_1,mProb_1,p_Min_1,p_Max_1,Pos_10,Neg_10,mProb_10,p_Min_10,p_Max_10,Pos_20,Neg_20,mProb_20,p_Min_20,p_Max_20,Pos_50,Neg_50,mProb_50,p_Min_50,p_Max_50,Pos_100,Neg_100,mProb_100,p_Min_100,p_Max_100,Pos_200,Neg_200,mProb_200,p_Min_200,p_Max_200,Pos_500,Neg_500,mProb_500,p_Min_500,p_Max_500,Pos_1000,Neg_1000,mProb_1000,p_Min_1000,p_Max_1000,Pos_2000,Neg_2000,mProb_2000,p_Min_2000,p_Max_2000
0,0.0,1,146,1,146,676298,1,126255,5.356561272335572,0.15731671303951267,126255.0,676298.0,0.15731671303951267,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006802721088435374,1.0,146.0,0.006802721088435374,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.01,1,302,1,448,675996,2,126254,5.354169306805221,0.15737488314116546,126254.0,675996.0,0.15737488314116546,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0033003300330033004,1.0,302.0,0.0033003300330033004,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.02,2,614,2,1062,675382,4,126252,5.349306171587885,0.15749331989411627,126252.0,675382.0,0.15749331989411627,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003246753246753247,2.0,614.0,0.003246753246753247,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0.0233,0,1,0,1063,675381,4,126252,5.349298251172222,0.1574935163597307,126252.0,675381.0,0.1574935163597307,,0.0233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,0.0233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0.025,0,3,0,1066,675378,4,126252,5.349274489925231,0.157494105759515,126252.0,675378.0,0.157494105759515,,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0,0.0,,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.0267,0,2,0,1068,675376,4,126252,5.349258649093905,0.15749449869515536,126252.0,675376.0,0.15749449869515536,,0.0267,126250.5,675143.4,0.1575386336232407,,0.0267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,0.0,,0.0267,9.0,2043.0,0.0043859649122807015,,0.0267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0.03,5,967,5,2035,674409,9,126247,5.3415996071473835,0.1576794528486641,126247.0,674409.0,0.1576794528486641,,0.03,126249.7,674953.6,0.15757511233416038,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0051440329218107,5.0,967.0,0.0051440329218107,,0.03,8.0,1898.0,0.004197271773347324,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0.0333,0,2,0,2037,674407,9,126247,5.341583766316056,0.15767984672530205,126247.0,674407.0,0.15767984672530205,,0.0333,126249.0,674793.8,0.15760581082558883,,0.0333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,0.0,,0.0333,7.0,1598.0,0.004361370716510903,,0.0333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.0343,0,1,0,2038,674406,9,126247,5.341575845900393,0.15768004366435898,126247.0,674406.0,0.15768004366435898,,0.0343,126247.5,674552.4,0.15765174296350437,,0.0343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,0.0343,15.0,2414.0,0.006175380815150268,,0.0343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0.035,0,5,0,2043,674401,9,126247,5.341536243822076,0.15768102836702272,126247.0,674401.0,0.15768102836702272,,0.035,126246.0,674311.0,0.15769770297430413,,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0,0.0,,0.035,15.0,2414.0,0.006175380815150268,,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
