,y_proba,y_test,Neg,Pos,TN,FP,FN,TP,FP/P,Prec,TP_1,FP_1,Prec_1,Min_1,Max_1,TP_10,FP_10,Prec_10,Min_10,Max_10,TP_20,FP_20,Prec_20,Min_20,Max_20,TP_50,FP_50,Prec_50,Min_50,Max_50,TP_100,FP_100,Prec_100,Min_100,Max_100,TP_200,FP_200,Prec_200,Min_200,Max_200,TP_500,FP_500,Prec_500,Min_500,Max_500,TP_1000,FP_1000,Prec_1000,Min_1000,Max_1000,TP_2000,FP_2000,Prec_2000,Min_2000,Max_2000,mProb,Pos_1,Neg_1,mProb_1,p_Min_1,p_Max_1,Pos_10,Neg_10,mProb_10,p_Min_10,p_Max_10,Pos_20,Neg_20,mProb_20,p_Min_20,p_Max_20,Pos_50,Neg_50,mProb_50,p_Min_50,p_Max_50,Pos_100,Neg_100,mProb_100,p_Min_100,p_Max_100,Pos_200,Neg_200,mProb_200,p_Min_200,p_Max_200,Pos_500,Neg_500,mProb_500,p_Min_500,p_Max_500,Pos_1000,Neg_1000,mProb_1000,p_Min_1000,p_Max_1000,Pos_2000,Neg_2000,mProb_2000,p_Min_2000,p_Max_2000
0,0.0,0,152,0,152,676292,0,126256,5.356513749841592,0.15731893917871578,126256.0,676292.0,0.15731893917871578,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,152.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.01,2,283,2,435,676009,2,126254,5.354272272208846,0.1573723330129895,126254.0,676009.0,0.1573723330129895,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007017543859649123,2.0,283.0,0.007017543859649123,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.015,0,2,0,437,676007,2,126254,5.354256431377519,0.1573727253350219,126254.0,676007.0,0.1573727253350219,,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,0.0,,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0.0167,0,2,0,439,676005,2,126254,5.354240590546192,0.15737311765901038,126254.0,676005.0,0.15737311765901038,,0.0167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,0.0,,0.0167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0.0183,0,1,0,440,676004,2,126254,5.3542326701305285,0.15737331382173814,126254.0,676004.0,0.15737331382173814,,0.0183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,0.0183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.02,4,578,4,1018,675426,6,126250,5.349654669877075,0.15748257400745438,126250.0,675426.0,0.15748257400745438,,0.02,126252.2,675742.7,0.15742269682762322,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006872852233676976,4.0,578.0,0.006872852233676976,,0.02,6.0,1026.0,0.005813953488372093,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0.0233,0,2,0,1020,675424,6,126250,5.349638829045748,0.15748296689177896,126250.0,675424.0,0.15748296689177896,,0.0233,126251.6,675655.2,0.15743924356296768,,0.0233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,0.0,,0.0233,6.0,875.0,0.00681044267877412,,0.0233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0.025,0,2,0,1022,675422,6,126250,5.3496229882144215,0.15748335977806385,126250.0,675422.0,0.15748335977806385,,0.025,126251.2,675595.8,0.15745048619000881,,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,0.0,,0.025,4.0,594.0,0.006688963210702341,,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.0267,0,2,0,1024,675420,6,126250,5.349607147383095,0.15748375266630907,126250.0,675420.0,0.15748375266630907,,0.0267,126250.0,675438.8,0.15748005959419664,,0.0267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,0.0,,0.0267,12.0,1570.0,0.007585335018963337,,0.0267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0.0275,0,2,0,1026,675418,6,126250,5.349591306551768,0.15748414555651466,126250.0,675418.0,0.15748414555651466,,0.0275,126248.8,675281.8,0.15750964467233064,,0.0275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,0.0,,0.0275,12.0,1570.0,0.007585335018963337,,0.0275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
