Index,len,Filename,min,max,Neg,Pos,$\frac{\text{Pos}}{\text{Neg}+\text{Pos}}$,TN,FP,FN,TP,Prec,Rec,FP/P
22,62,BRFC_alpha_0_5_0_0_0_0_Hard.csv,0.49,0.4999999999999999,11525,1814,0.13599220331359171,484506,191938,31721,94535,0.3299961951039016,0.748756494740844,1.5202287416043594
58,109,BRFC_alpha_0_5_0_0_0_0_Medium.csv,0.5933333333333333,0.599952380952381,3918,1003,0.20382036171509857,549556,126888,62555,63701,0.33423230091978023,0.5045383981751362,1.0050057026992776
99,126,BRFC_alpha_0_5_0_0_0_0_Easy.csv,0.7308730158730158,0.7364466089466086,2660,1000,0.273224043715847,623817,52627,99992,26264,0.33291503466808636,0.20802179698390572,0.41682771511848943
23,62,BRFC_alpha_0_5_0_0_0_1_Hard.csv,0.5,0.509595238095238,11482,1995,0.14802997699784817,490344,186100,33830,92426,0.3318397564320746,0.7320523381067039,1.4739893549613483
55,111,BRFC_alpha_0_5_0_0_0_1_Medium.csv,0.5893333333333333,0.5932857142857142,3988,1000,0.20048115477145148,544049,132395,60611,65645,0.33147343970914966,0.5199356862248131,1.0486234317576986
99,126,BRFC_alpha_0_5_0_0_0_1_Easy.csv,0.7308730158730158,0.7364466089466086,2660,1000,0.273224043715847,623817,52627,99992,26264,0.33291503466808636,0.20802179698390572,0.41682771511848943
22,62,BRFC_alpha_0_5_0_0_1_0_Hard.csv,0.49,0.4995,11853,1932,0.14015233949945594,483963,192481,31891,94365,0.3289744322737636,0.7474100240780636,1.5245295273095931
57,109,BRFC_alpha_0_5_0_0_1_0_Medium.csv,0.5933333333333333,0.5999999999999999,3841,1023,0.21032072368421054,549575,126869,62561,63695,0.3342446632102601,0.5044908756811557,1.0048552148016727
99,126,BRFC_alpha_0_5_0_0_1_0_Easy.csv,0.7309211233211234,0.7363878066378068,2594,1001,0.278442280945758,623837,52607,99964,26292,0.33323616268900746,0.2082435686224813,0.41666930680522113
23,63,BRFC_alpha_0_5_0_0_1_1_Hard.csv,0.5,0.5098333333333334,11406,1860,0.14020805065581185,490085,186359,33564,92692,0.3321686716765036,0.734159168673172,1.4760407426181725
57,113,BRFC_alpha_0_5_0_0_1_1_Medium.csv,0.5933333333333333,0.5999761904761906,4044,1010,0.1998417095370004,547686,128758,61565,64691,0.33440855212484943,0.5123796096819161,1.019816879989862
99,126,BRFC_alpha_0_5_0_0_1_1_Easy.csv,0.7309211233211234,0.7363878066378068,2594,1001,0.278442280945758,623837,52607,99964,26292,0.33323616268900746,0.2082435686224813,0.41666930680522113
22,62,BRFC_alpha_0_5_0_1_0_0_Hard.csv,0.49,0.4999999999999999,11771,1872,0.13721322289818955,483965,192479,31759,94497,0.32928537578055306,0.7484555189456342,1.5245136864782665
56,105,BRFC_alpha_0_5_0_1_0_0_Medium.csv,0.5933333333333333,0.5999999999999999,3875,1021,0.2085375816993464,549665,126779,62551,63705,0.3344375380609395,0.5045700798377899,1.0041423773919655
99,126,BRFC_alpha_0_5_0_1_0_0_Easy.csv,0.730739943535996,0.7364466089466086,2732,1000,0.2679528403001072,623818,52626,99975,26281,0.33306297286679254,0.20815644405018374,0.416819794702826
24,63,BRFC_alpha_0_5_0_1_0_1_Hard.csv,0.5,0.5095000000000001,11415,1934,0.14487976627462731,490490,185954,33663,92593,0.33241427838030924,0.7333750475224939,1.47283297427449
56,112,BRFC_alpha_0_5_0_1_0_1_Medium.csv,0.59,0.5933333333333333,4017,1076,0.21127037109758492,544132,132312,60645,65611,0.3314976026030325,0.519666392092257,1.0479660372576354
99,126,BRFC_alpha_0_5_0_1_0_1_Easy.csv,0.730739943535996,0.7364466089466086,2732,1000,0.2679528403001072,623818,52626,99975,26281,0.33306297286679254,0.20815644405018374,0.416819794702826
22,62,BRFC_alpha_0_5_0_1_1_0_Hard.csv,0.49,0.4999999999999999,11798,1912,0.13946024799416484,484169,192275,31810,94446,0.3294003578391537,0.7480515777468002,1.52289792168293
57,109,BRFC_alpha_0_5_0_1_1_0_Medium.csv,0.5933333333333333,0.5999761904761904,3906,1042,0.21059013742926436,549338,127106,62445,63811,0.3342342483906619,0.5054096438981118,1.0067323533139019
99,126,BRFC_alpha_0_5_0_1_1_0_Easy.csv,0.7309211233211234,0.7363878066378068,2594,1001,0.278442280945758,623837,52607,99964,26292,0.33323616268900746,0.2082435686224813,0.41666930680522113
