,count
0.13618088,21
0.115634024,16
0.12857516,14
0.08912885,12
0.13777968,12
0.13287312,11
0.20122087,11
0.2156516,11
0.16934073,10
0.17202656,10
0.14030072,10
0.23545362,10
0.26590785,10
0.1545625,9
0.0556068,9
0.08654985,9
0.07247361,9
0.10419422,9
0.18310434,9
0.120725796,8
0.07803456,8
0.114706054,8
0.14068492,8
0.12775669,8
0.1455389,8
0.120785914,8
0.17526497,8
0.14410374,8
0.12098515,8
0.029235292,8
0.15758245,8
0.1672007,8
0.20600758,8
0.13936166,8
0.22322907,8
0.104748905,7
0.17696802,7
0.046519544,7
0.21990107,7
0.23283258,7
0.23932415,7
0.13543549,7
0.10375128,7
0.05063064,7
0.16224109,7
0.2073797,7
0.14350614,7
0.08269127,7
0.21669456,7
0.11146569,7
0.12103883,7
0.110601656,7
0.07036583,7
0.110907026,7
0.15301843,7
0.19827574,7
0.21927929,7
0.19949451,7
0.23830442,7
0.19475113,7
0.15369897,7
0.08186432,7
0.24796595,7
0.18327355,7
0.14263211,7
0.15269244,7
0.111533314,7
0.22576682,7
0.1321914,7
0.15414381,7
0.15062657,7
0.18645723,7
0.1719287,7
0.12013834,7
0.04975548,7
0.09442098,7
0.19869044,7
0.16805157,7
0.15141706,7
0.058637165,6
0.21217507,6
0.06575363,6
0.11496646,6
0.119706556,6
0.10285614,6
0.13936584,6
0.14263971,6
0.115265325,6
0.19242926,6
0.13946925,6
0.12864281,6
0.17879018,6
0.10185787,6
0.17073442,6
0.1654316,6
0.1441969,6
0.04828935,6
0.13456652,6
0.14754331,6
0.14445011,6
