,count
0.106842525,21
0.13468933,16
0.16866371,14
0.13316874,13
0.092186555,12
0.2066804,11
0.11071164,11
0.16946839,11
0.189884,10
0.17335273,10
0.14642276,10
0.25051776,10
0.30231574,10
0.078439794,9
0.06074884,9
0.08149946,9
0.13234174,9
0.19872637,9
0.15045941,9
0.13933332,8
0.1878104,8
0.17961454,8
0.123309396,8
0.1228588,8
0.1214263,8
0.2380968,8
0.11970803,8
0.13899295,8
0.2266258,8
0.13548876,8
0.08640577,8
0.084915474,8
0.2508435,7
0.063501686,7
0.21966772,7
0.17056865,7
0.2722486,7
0.08503634,7
0.12863772,7
0.14987811,7
0.25530413,7
0.12671113,7
0.18356849,7
0.11259994,7
0.15177663,7
0.12864226,7
0.117556445,7
0.1404753,7
0.10878454,7
0.08180324,7
0.13385177,7
0.10921525,7
0.20993513,7
0.16419001,7
0.19468296,7
0.21882237,7
0.22897626,7
0.20068128,7
0.22562377,7
0.13847062,7
0.19506128,7
0.053086005,7
0.23660038,7
0.1509147,7
0.25966778,7
0.1802567,7
0.15373325,7
0.04484861,7
0.07788884,7
0.13589922,7
0.06499547,7
0.17118543,7
0.09948456,6
0.073004,6
0.081340015,6
0.28162065,6
0.20924065,6
0.15633564,6
0.1138375,6
0.1276778,6
0.1293097,6
0.15165956,6
0.02751043,6
0.14336477,6
0.10237996,6
0.09550881,6
0.10241505,6
0.12309439,6
0.07902187,6
0.120260194,6
0.070765525,6
0.20633693,6
0.087217316,6
0.06879533,6
0.12224035,6
0.16087504,6
0.18475723,6
0.10905007,6
0.12852736,6
0.22279695,6
