Index,len,Filename,min,max,Neg,Pos,$\frac{\text{Pos}}{\text{Neg}+\text{Pos}}$,TN,FP,FN,TP,Prec,Rec,FP/P
93,113,BRFC_alpha_0_5_0_0_0_0_Hard,0.79,0.7923333333333333,1896,2167,0.5333497415702683,663256,13188,99757,26499,0.6676997505480384,0.209883094664808,0.10445444176910404
568,572,BRFC_alpha_0_5_0_0_0_0_Medium,0.96,0.9695833333333332,255,442,0.6341463414634146,675962,482,125272,984,0.6712141882673943,0.007793689012799392,0.0038176403497655557
1241,1243,BRFC_alpha_0_5_0_0_0_0_Easy,0.991851851851852,0.999090909090909,100,115,0.5348837209302325,676308,136,126045,211,0.6080691642651297,0.0016712077049803574,0.001077176530224306
1099,1178,KBFC_alpha_0_5_gamma_0_0_0_0_0_0_Hard,0.5890763,0.5909848,100,144,0.5901639344262295,668629,7815,110575,15681,0.6673901940755873,0.12420003801799519,0.06189804840958053
1243,1248,KBFC_alpha_0_5_gamma_0_0_0_0_0_0_Medium,0.6846196,0.6950714,100,172,0.6323529411764706,676044,400,125456,800,0.6666666666666666,0.0063363325307312125,0.0031681662653656063
1245,1247,KBFC_alpha_0_5_gamma_0_0_0_0_0_0_Easy,0.452206,0.4670984,127,101,0.44298245614035087,676330,114,126156,100,0.4672897196261682,0.0007920415663414016,0.0009029273856291978
102,121,BRFC_alpha_0_5_0_0_0_1_Hard,0.8025,0.8098333333333333,101,125,0.5530973451327433,665040,11404,103883,22373,0.6623738046599758,0.1772034596375618,0.09032442022557344
629,634,BRFC_alpha_0_5_0_0_0_1_Medium,0.9533333333333333,0.9596666666666668,105,119,0.53125,675547,897,124456,1800,0.6674082313681868,0.014256748194145229,0.007104612850082372
1241,1243,BRFC_alpha_0_5_0_0_0_1_Easy,0.991851851851852,0.999090909090909,100,115,0.5348837209302325,676308,136,126045,211,0.6080691642651297,0.0016712077049803574,0.001077176530224306
1098,1178,KBFC_alpha_0_5_gamma_0_0_0_0_0_1_Hard,0.581345,0.5833538,100,130,0.5652173913043478,668544,7900,110442,15814,0.6668634561862191,0.12525345330122925,0.06257128374097072
1242,1247,KBFC_alpha_0_5_gamma_0_0_0_0_0_1_Medium,0.68116534,0.69080186,100,149,0.5983935742971888,676044,400,125453,803,0.6674979218620116,0.006360093777721455,0.0031681662653656063
1245,1247,KBFC_alpha_0_5_gamma_0_0_0_0_0_1_Easy,0.452206,0.4670984,127,101,0.44298245614035087,676330,114,126156,100,0.4672897196261682,0.0007920415663414016,0.0009029273856291978
96,117,BRFC_alpha_0_5_0_0_1_0_Hard,0.79,0.7925,1802,2144,0.5433350228079067,663183,13261,99612,26644,0.6676857536649543,0.21103155493600304,0.10503263211253326
588,592,BRFC_alpha_0_5_0_0_1_0_Medium,0.96,0.9693650793650792,261,459,0.6375,675943,501,125264,992,0.6644340254521098,0.007857052338106704,0.003968128247370422
1242,1244,BRFC_alpha_0_5_0_0_1_0_Easy,0.991,0.9991666666666664,101,131,0.5646551724137931,676315,129,126064,192,0.5981308411214953,0.0015207198073754911,0.001021733620580408
1096,1177,KBFC_alpha_0_5_gamma_0_0_0_0_1_0_Hard,0.5763561,0.5778617,100,113,0.5305164319248826,668444,8000,110201,16055,0.6674288089794221,0.12716227347611203,0.06336332530731213
1243,1249,KBFC_alpha_0_5_gamma_0_0_0_0_1_0_Medium,0.6641236,0.6731,100,130,0.5652173913043478,675944,500,125245,1011,0.6690933156849769,0.00800754023571157,0.003960207831707008
1246,1248,KBFC_alpha_0_5_gamma_0_0_0_0_1_0_Easy,0.45310917,0.46800873,127,100,0.44052863436123346,676331,113,126155,101,0.4719626168224299,0.0007999619820048156,0.0008950069699657839
106,125,BRFC_alpha_0_5_0_0_1_1_Hard,0.8033333333333332,0.8099999999999998,102,118,0.5363636363636364,664956,11488,103332,22924,0.6661629664070673,0.1815676086681029,0.09098973514130021
656,661,BRFC_alpha_0_5_0_0_1_1_Medium,0.96,0.9603809523809522,215,426,0.6645865834633385,675738,706,124847,1409,0.6661938534278959,0.011159865669750349,0.005591813458370295
1242,1244,BRFC_alpha_0_5_0_0_1_1_Easy,0.991,0.9991666666666664,101,131,0.5646551724137931,676315,129,126064,192,0.5981308411214953,0.0015207198073754911,0.001021733620580408
1100,1179,KBFC_alpha_0_5_gamma_0_0_0_0_1_1_Hard,0.5828917,0.5846243,100,119,0.54337899543379,668643,7801,110593,15663,0.6675332424139107,0.12405747053605373,0.06178716259029274
1243,1248,KBFC_alpha_0_5_gamma_0_0_0_0_1_1_Medium,0.6829059,0.69260085,100,152,0.6031746031746031,676044,400,125461,795,0.6652719665271967,0.006296730452414143,0.0031681662653656063
1246,1248,KBFC_alpha_0_5_gamma_0_0_0_0_1_1_Easy,0.45310917,0.46800873,127,100,0.44052863436123346,676331,113,126155,101,0.4719626168224299,0.0007999619820048156,0.0008950069699657839
94,112,BRFC_alpha_0_5_0_1_0_0_Hard,0.79,0.7999999999999998,1951,2284,0.5393152302243212,663925,12519,100508,25748,0.6728512817832597,0.20393486250158407,0.09915568369028006
573,578,BRFC_alpha_0_5_0_1_0_0_Medium,0.9516666666666664,0.9594523809523808,103,133,0.5635593220338984,675742,702,124854,1402,0.6663498098859315,0.011104422760106451,0.0055601317957166396
1239,1241,BRFC_alpha_0_5_0_1_0_0_Easy,0.99,0.999,134,203,0.6023738872403561,676322,122,126047,209,0.6314199395770392,0.0016553668736535294,0.0009662907109365099
1096,1177,KBFC_alpha_0_5_gamma_0_0_0_1_0_0_Hard,0.5806744,0.58228165,100,101,0.5024875621890548,668442,8002,110264,15992,0.6664999583229141,0.12666328728931694,0.06337916613863896
1241,1247,KBFC_alpha_0_5_gamma_0_0_0_1_0_0_Medium,0.6678757,0.6759443,100,144,0.5901639344262295,675944,500,125256,1000,0.6666666666666666,0.007920415663414017,0.003960207831707008
1243,1247,KBFC_alpha_0_5_gamma_0_0_0_1_0_0_Easy,0.43559328,0.4436587,130,101,0.43722943722943725,676088,356,125956,300,0.4573170731707317,0.0023761246990242047,0.0028196679761753897
102,120,BRFC_alpha_0_5_0_1_0_1_Hard,0.8025,0.8099999999999998,124,101,0.4488888888888889,665120,11324,103790,22466,0.6648712636874815,0.1779400582942593,0.08969078697250031
623,629,BRFC_alpha_0_5_0_1_0_1_Medium,0.95,0.9538809523809524,289,518,0.6418835192069393,675482,962,124357,1899,0.6637539321915414,0.015040869344823217,0.007619439868204283
1239,1241,BRFC_alpha_0_5_0_1_0_1_Easy,0.99,0.999,134,203,0.6023738872403561,676322,122,126047,209,0.6314199395770392,0.0016553668736535294,0.0009662907109365099
1098,1178,KBFC_alpha_0_5_gamma_0_0_0_1_0_1_Hard,0.57519877,0.5769002,100,132,0.5689655172413793,668544,7900,110460,15796,0.6666103983794733,0.1251108858192878,0.06257128374097072
1241,1247,KBFC_alpha_0_5_gamma_0_0_0_1_0_1_Medium,0.66633433,0.67488074,100,150,0.6,675944,500,125278,978,0.6617050067658998,0.007746166518818908,0.003960207831707008
1243,1247,KBFC_alpha_0_5_gamma_0_0_0_1_0_1_Easy,0.43559328,0.4436587,130,101,0.43722943722943725,676088,356,125956,300,0.4573170731707317,0.0023761246990242047,0.0028196679761753897
97,118,BRFC_alpha_0_5_0_1_1_0_Hard,0.79,0.7916666666666665,1833,2186,0.5439163971137099,663491,12953,100074,26182,0.669017503513479,0.20737232289950577,0.10259314408820175
594,598,BRFC_alpha_0_5_0_1_1_0_Medium,0.96,0.9693968253968251,284,445,0.6104252400548696,675944,500,125259,997,0.665998663994656,0.007896654416423773,0.003960207831707008
1242,1244,BRFC_alpha_0_5_0_1_1_0_Easy,0.991,0.9991666666666664,101,131,0.5646551724137931,676315,129,126064,192,0.5981308411214953,0.0015207198073754911,0.001021733620580408
1097,1178,KBFC_alpha_0_5_gamma_0_0_0_1_1_0_Hard,0.5827525,0.5844332,100,104,0.5098039215686274,668440,8004,110228,16028,0.6669440745672437,0.12694842225319986,0.06339500696996578
1246,1249,KBFC_alpha_0_5_gamma_0_0_0_1_1_0_Medium,0.69792295,0.71535397,100,166,0.6240601503759399,676244,200,125855,401,0.6672212978369384,0.0031760866810290203,0.0015840831326828031
1246,1248,KBFC_alpha_0_5_gamma_0_0_0_1_1_0_Easy,0.45310917,0.46800873,127,100,0.44052863436123346,676331,113,126155,101,0.4719626168224299,0.0007999619820048156,0.0008950069699657839
