Index,Filename,Roll,Min/Max,Min,Max,Diff,y_proba,Prec,TN,FP,FN,TP,FP/P
2099,BRFC_alpha_0_5_0_0_0_0_Hard_Round_4,Prec_1,Min,0.79,0.7998,0.00979999999999992,0.79,0.6676488365064974,663247,13197,99745,26511,0.10452572551007477
2135,BRFC_alpha_0_5_0_0_0_0_Hard_Round_4,Prec_1,Max,0.79,0.7998,0.00979999999999992,0.7998,0.6686174659876871,663364,13080,99865,26391,0.10359903687745532
2096,BRFC_alpha_0_5_0_0_0_0_Hard_Round_4,Prec_10,Min,0.7887,0.8013,0.012600000000000056,0.7887,0.6574665648399955,661358,15086,97589,28667,0.11948739069826385
2138,BRFC_alpha_0_5_0_0_0_0_Hard_Round_4,Prec_10,Max,0.7887,0.8013,0.012600000000000056,0.8013,0.6760066863270049,665018,11426,102033,24223,0.09049866937016855
2092,BRFC_alpha_0_5_0_0_0_0_Hard_Round_4,Prec_20,Min,0.7875,0.8025,0.015000000000000013,0.7875,0.6567608948433931,661351,15093,97585,28671,0.11954283360790774
2141,BRFC_alpha_0_5_0_0_0_0_Hard_Round_4,Prec_20,Max,0.7875,0.8025,0.015000000000000013,0.8025,0.6766613760736692,665026,11418,102040,24216,0.09043530604486123
2089,BRFC_alpha_0_5_0_0_0_0_Hard_Round_4,Prec_50,Min,0.787,0.8043,0.017299999999999982,0.787,0.6571100768159411,661338,15106,97579,28677,0.11964579901153212
2147,BRFC_alpha_0_5_0_0_0_0_Hard_Round_4,Prec_50,Max,0.787,0.8043,0.017299999999999982,0.8043,0.6766128032851949,665044,11400,102067,24189,0.09029273856291978
2091,BRFC_alpha_0_5_0_0_0_0_Hard_Round_4,Prec_100,Min,0.7873,0.8039,0.016599999999999948,0.7873,0.6567495708948945,661340,15104,97580,28676,0.1196299581802053
2145,BRFC_alpha_0_5_0_0_0_0_Hard_Round_4,Prec_100,Max,0.7873,0.8039,0.016599999999999948,0.8039,0.6764429352989514,665041,11403,102061,24195,0.09031649980991002
2098,BRFC_alpha_0_5_0_0_0_0_Hard_Round_4,Prec_200,Min,0.7892,0.8062,0.017000000000000015,0.7892,0.6569020949685876,661360,15084,97590,28666,0.11947154986693702
2154,BRFC_alpha_0_5_0_0_0_0_Hard_Round_4,Prec_200,Max,0.7892,0.8062,0.017000000000000015,0.8062,0.676619252202959,665079,11365,102104,24152,0.0900155240147003
2148,BRFC_alpha_0_5_0_0_0_0_Hard_Round_4,Prec_500,Min,0.8047,0.8242,0.019500000000000073,0.8047,0.6569641778484958,665044,11400,102068,24188,0.09029273856291978
2213,BRFC_alpha_0_5_0_0_0_0_Hard_Round_4,Prec_500,Max,0.8047,0.8242,0.019500000000000073,0.8242,0.6765685297814615,668133,8311,106445,19811,0.06582657457863389
2043,BRFC_alpha_0_5_0_0_0_0_Hard_Round_4,Prec_1000,Max,,0.7725,,0.7725,0.5803622947935209,659182,17262,95186,31070,0.13672221518185274
1543,BRFC_alpha_0_5_0_0_0_0_Hard_Round_4,Prec_2000,Max,,0.6352,,0.6352,0.34191317952865674,607477,68967,62766,63490,0.5462473070586744
8810,BRFC_alpha_0_5_0_0_0_0_Medium_Round_4,Prec_1,Min,0.9575,0.9748,0.017299999999999982,0.9575,0.6570907432740538,675692,752,124815,1441,0.00595615257888734
8888,BRFC_alpha_0_5_0_0_0_0_Medium_Round_4,Prec_1,Max,0.9575,0.9748,0.017299999999999982,0.9748,0.675365344467641,676133,311,125609,647,0.002463249271321759
8812,BRFC_alpha_0_5_0_0_0_0_Medium_Round_4,Prec_10,Min,0.958,0.9737,0.015700000000000047,0.958,0.6569902779679584,675693,751,124819,1437,0.005948232163223926
8885,BRFC_alpha_0_5_0_0_0_0_Medium_Round_4,Prec_10,Max,0.958,0.9737,0.015700000000000047,0.9737,0.6762634631317316,676133,311,125605,651,0.002463249271321759
8810,BRFC_alpha_0_5_0_0_0_0_Medium_Round_4,Prec_20,Min,0.9575,0.9733,0.015800000000000036,0.9575,0.6567147235781587,675692,752,124815,1441,0.00595615257888734
8884,BRFC_alpha_0_5_0_0_0_0_Medium_Round_4,Prec_20,Max,0.9575,0.9733,0.015800000000000036,0.9733,0.6759268413247652,676133,311,125604,652,0.002463249271321759
8814,BRFC_alpha_0_5_0_0_0_0_Medium_Round_4,Prec_50,Min,0.9582,0.9717,0.013499999999999956,0.9582,0.6567110189955713,675696,748,124822,1434,0.005924470916233684
8880,BRFC_alpha_0_5_0_0_0_0_Medium_Round_4,Prec_50,Max,0.9582,0.9717,0.013499999999999956,0.9717,0.6764021531515887,676123,321,125588,668,0.002542453427955899
8820,BRFC_alpha_0_5_0_0_0_0_Medium_Round_4,Prec_100,Min,0.9592,0.9714,0.012199999999999989,0.9592,0.6567706848087342,675705,739,124826,1430,0.005853187175262958
8879,BRFC_alpha_0_5_0_0_0_0_Medium_Round_4,Prec_100,Max,0.9592,0.9714,0.012199999999999989,0.9714,0.6763572743013062,676117,327,125587,669,0.002589975921936383
8835,BRFC_alpha_0_5_0_0_0_0_Medium_Round_4,Prec_200,Min,0.9622,0.9625,0.00029999999999996696,0.9622,0.6567059769802429,675897,547,125179,1077,0.004332467367887467
8837,BRFC_alpha_0_5_0_0_0_0_Medium_Round_4,Prec_200,Max,0.9622,0.9625,0.00029999999999996696,0.9625,0.6571353597453192,675902,542,125184,1072,0.004292865289570397
8687,BRFC_alpha_0_5_0_0_0_0_Medium_Round_4,Prec_500,Max,,0.9368,,0.9368,0.6240007624921793,674919,1525,123567,2689,0.012078633886706375
8437,BRFC_alpha_0_5_0_0_0_0_Medium_Round_4,Prec_1000,Max,,0.9058,,0.9058,0.575820151460892,672915,3529,120897,5359,0.027951146876188063
7937,BRFC_alpha_0_5_0_0_0_0_Medium_Round_4,Prec_2000,Max,,0.8508,,0.8508,0.4965578050395882,665904,10540,114047,12209,0.08348118109238373
9923,BRFC_alpha_0_5_0_0_0_0_Easy_Round_4,Prec_1,Max,,0.9991,,0.9991,0.6080691642651297,676308,136,126045,211,0.001077176530224306
9920,BRFC_alpha_0_5_0_0_0_0_Easy_Round_4,Prec_10,Max,,0.9988,,0.9988,0.6071097372488409,676306,138,126041,215,0.0010930173615511342
9915,BRFC_alpha_0_5_0_0_0_0_Easy_Round_4,Prec_20,Max,,0.9978,,0.9978,0.6003813674748025,676295,149,126027,229,0.0011801419338486885
9900,BRFC_alpha_0_5_0_0_0_0_Easy_Round_4,Prec_50,Max,,0.995,,0.995,0.5858739383102369,676256,188,126001,255,0.001489038144721835
9875,BRFC_alpha_0_5_0_0_0_0_Easy_Round_4,Prec_100,Max,,0.9917,,0.9917,0.5856451124785635,676208,236,125930,326,0.0018692180965657079
9825,BRFC_alpha_0_5_0_0_0_0_Easy_Round_4,Prec_200,Max,,0.9846,,0.9846,0.5765072660532006,676064,380,125742,514,0.003009757952097326
9675,BRFC_alpha_0_5_0_0_0_0_Easy_Round_4,Prec_500,Max,,0.9682,,0.9682,0.5470975852229684,675601,843,125191,1065,0.006676910404258015
9425,BRFC_alpha_0_5_0_0_0_0_Easy_Round_4,Prec_1000,Max,,0.9429,,0.9429,0.4989889922821493,674384,2060,123987,2269,0.016316056266632874
8925,BRFC_alpha_0_5_0_0_0_0_Easy_Round_4,Prec_2000,Max,,0.8929,,0.8929,0.41440555352714653,669797,6647,120642,5614,0.05264700291471296
5733,KBFC_alpha_0_5_gamma_0_0_0_0_0_0_Hard_Round_4,Prec_1,Min,0.5733,0.6031,0.029799999999999938,0.5733,0.6567325093373378,667529,8915,109200,17056,0.07061050563933595
6031,KBFC_alpha_0_5_gamma_0_0_0_0_0_0_Hard_Round_4,Prec_1,Max,0.5733,0.6031,0.029799999999999938,0.6031,0.6766230223677032,669331,7113,111373,14883,0.0563379166138639
5733,KBFC_alpha_0_5_gamma_0_0_0_0_0_0_Hard_Round_4,Prec_10,Min,0.5733,0.6032,0.029899999999999927,0.5733,0.6567001578319281,667529,8915,109200,17056,0.07061050563933595
6032,KBFC_alpha_0_5_gamma_0_0_0_0_0_0_Hard_Round_4,Prec_10,Max,0.5733,0.6032,0.029899999999999927,0.6032,0.6766072987920244,669337,7107,111378,14878,0.05629039411988341
5734,KBFC_alpha_0_5_gamma_0_0_0_0_0_0_Hard_Round_4,Prec_20,Min,0.5734,0.6033,0.029899999999999927,0.5734,0.6567480379411623,667540,8904,109207,17049,0.0705233810670384
6033,KBFC_alpha_0_5_gamma_0_0_0_0_0_0_Hard_Round_4,Prec_20,Max,0.5734,0.6033,0.029899999999999927,0.6033,0.676642305872074,669343,7101,111383,14873,0.05624287162590293
5735,KBFC_alpha_0_5_gamma_0_0_0_0_0_0_Hard_Round_4,Prec_50,Min,0.5735,0.6035,0.030000000000000027,0.5735,0.6567821593313218,667546,8898,109213,17043,0.07047585857305791
6035,KBFC_alpha_0_5_gamma_0_0_0_0_0_0_Hard_Round_4,Prec_50,Max,0.5735,0.6035,0.030000000000000027,0.6035,0.6766784017556154,669358,7086,111401,14855,0.056124065390951716
5736,KBFC_alpha_0_5_gamma_0_0_0_0_0_0_Hard_Round_4,Prec_100,Min,0.5736,0.6038,0.030200000000000005,0.5736,0.656741207506094,667553,8891,109226,17030,0.07042041566341402
6038,KBFC_alpha_0_5_gamma_0_0_0_0_0_0_Hard_Round_4,Prec_100,Max,0.5736,0.6038,0.030200000000000005,0.6038,0.676680819365493,669373,7071,111420,14836,0.056005259156000506
5739,KBFC_alpha_0_5_gamma_0_0_0_0_0_0_Hard_Round_4,Prec_200,Min,0.5739,0.6041,0.030200000000000005,0.5739,0.6567111254210958,667573,8871,109248,17008,0.07026200735014573
