,y_proba,y_test,Neg,Pos,TN,FP,FN,TP,FP/P,Prec,TP_1,FP_1,Prec_1,Min_1,Max_1,TP_10,FP_10,Prec_10,Min_10,Max_10,TP_20,FP_20,Prec_20,Min_20,Max_20,TP_50,FP_50,Prec_50,Min_50,Max_50,TP_100,FP_100,Prec_100,Min_100,Max_100,TP_200,FP_200,Prec_200,Min_200,Max_200,TP_500,FP_500,Prec_500,Min_500,Max_500,TP_1000,FP_1000,Prec_1000,Min_1000,Max_1000,TP_2000,FP_2000,Prec_2000,Min_2000,Max_2000,mProb,Pos_1,Neg_1,mProb_1,p_Min_1,p_Max_1,Pos_10,Neg_10,mProb_10,p_Min_10,p_Max_10,Pos_20,Neg_20,mProb_20,p_Min_20,p_Max_20,Pos_50,Neg_50,mProb_50,p_Min_50,p_Max_50,Pos_100,Neg_100,mProb_100,p_Min_100,p_Max_100,Pos_200,Neg_200,mProb_200,p_Min_200,p_Max_200,Pos_500,Neg_500,mProb_500,p_Min_500,p_Max_500,Pos_1000,Neg_1000,mProb_1000,p_Min_1000,p_Max_1000,Pos_2000,Neg_2000,mProb_2000,p_Min_2000,p_Max_2000
0,0.0,0,169,0,169,676275,0,126256,5.356379102775314,0.1573222716630261,126256.0,676275.0,0.1573222716630261,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,169.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.0043,0,1,0,170,676274,0,126256,5.35637118235965,0.15732246769591168,126256.0,676274.0,0.15732246769591168,,0.0043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,0.0043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.005,0,3,0,173,676271,0,126256,5.35634742111266,0.15732305579749964,126256.0,676271.0,0.15732305579749964,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0,0.0,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0.01,3,265,3,438,676006,3,126253,5.354248510961855,0.15737187117875898,126253.0,676006.0,0.15737187117875898,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011194029850746268,3.0,265.0,0.011194029850746268,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0.015,0,1,0,439,676005,3,126253,5.354240590546192,0.15737206733993303,126253.0,676005.0,0.15737206733993303,,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.02,3,618,3,1057,675387,6,126250,5.349345773666202,0.15749023560539246,126250.0,675387.0,0.15749023560539246,,0.02,126252.4,675775.2,0.15741652781026488,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004830917874396135,3.0,618.0,0.004830917874396135,,0.02,6.0,1063.0,0.005612722170252572,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0.0233,0,1,0,1058,675386,6,126250,5.349337853250539,0.15749043206642416,126250.0,675386.0,0.15749043206642416,,0.0233,126251.8,675685.7,0.15743346582495518,,0.0233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,0.0233,6.0,895.0,0.006659267480577136,,0.0233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0.0243,0,1,0,1059,675385,6,126250,5.349329932834875,0.157490628527946,126250.0,675385.0,0.157490628527946,,0.0243,126250.4,675500.4,0.1574683804493865,,0.0243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,0.0243,14.0,1853.0,0.007498660953401178,,0.0243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.025,0,3,0,1062,675382,6,126250,5.349306171587885,0.15749121791545248,126250.0,675382.0,0.15749121791545248,,0.025,126249.0,675315.2,0.15750329168892524,,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0,0.0,,0.025,14.0,1852.0,0.007502679528403001,,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0.0267,0,1,0,1063,675381,6,126250,5.349298251172222,0.15749141437893494,126250.0,675381.0,0.15749141437893494,,0.0267,126247.9,675156.1,0.15753340387619727,,0.0267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,0.0267,11.0,1591.0,0.00686641697877653,,0.0267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
