,count
0.19115427,21
0.14216028,16
0.13365516,14
0.14284463,12
0.15455157,11
0.18986468,11
0.08290158,10
0.16844717,10
0.27270117,10
0.1489556,10
0.16267307,10
0.2437865,10
0.1499915,9
0.28641847,9
0.1393469,9
0.18802506,9
0.21392797,8
0.14282544,8
0.14474677,8
0.109307185,8
0.24384254,8
0.14813538,8
0.11158629,8
0.14011171,8
0.1796487,8
0.092226,8
0.106601685,8
0.09071584,8
0.1771322,8
0.20558056,7
0.18720715,7
0.15877825,7
0.107371874,7
0.23767523,7
0.10969331,7
0.15783356,7
0.13333884,7
0.08853612,7
0.21293859,7
0.14901648,7
0.2346952,7
0.20516676,7
0.17687044,7
0.12955637,7
0.112581186,7
0.21094033,7
0.22114915,7
0.2384261,7
0.08338756,7
0.123364896,7
0.09412135,7
0.13061757,7
0.12695682,7
0.15247072,7
0.16240701,7
0.13967843,7
0.18870045,7
0.113023825,7
0.10713445,7
0.086374715,7
0.27767053,7
0.24992037,7
0.18375602,7
0.18889843,7
0.15168238,7
0.1312804,6
0.040434755,6
0.27713972,6
0.18931943,6
0.07486087,6
0.11291144,6
0.03698581,6
0.074721225,6
0.30747473,6
0.08603141,6
0.10615841,6
0.0641491,6
0.08159326,6
0.15099382,6
0.1546077,6
0.123017825,6
0.17245777,6
0.059706535,6
0.0920875,6
0.06555981,6
0.2340729,6
0.21826,6
0.1436668,6
0.1375989,6
0.22572999,6
0.061602768,6
0.14174598,6
0.14586248,6
0.23016442,6
0.16138966,6
0.14406995,6
0.12228372,6
0.1542878,6
0.20935698,6
0.28198376,6
