Filename,ROC_AUC
BRFC_alpha_0_5_0_0_1_1_Hard,0.804392
BRFC_alpha_0_5_0_0_1_1_Medium,0.732326
BRFC_alpha_0_5_0_0_1_1_Easy,0.659672
KBFC_alpha_0_5_gamma_0_0_0_0_1_1_Hard,0.774348
KBFC_alpha_0_5_gamma_0_0_0_0_1_1_Medium,0.708944
KBFC_alpha_0_5_gamma_0_0_0_0_1_1_Easy,0.654111
