,y_proba,y_test,Neg,Pos,TN,FP,FN,TP,FP/P,Prec,TP_1,FP_1,Prec_1,Min_1,Max_1,TP_10,FP_10,Prec_10,Min_10,Max_10,TP_20,FP_20,Prec_20,Min_20,Max_20,TP_50,FP_50,Prec_50,Min_50,Max_50,TP_100,FP_100,Prec_100,Min_100,Max_100,TP_200,FP_200,Prec_200,Min_200,Max_200,TP_500,FP_500,Prec_500,Min_500,Max_500,TP_1000,FP_1000,Prec_1000,Min_1000,Max_1000,TP_2000,FP_2000,Prec_2000,Min_2000,Max_2000,mProb,Pos_1,Neg_1,mProb_1,p_Min_1,p_Max_1,Pos_10,Neg_10,mProb_10,p_Min_10,p_Max_10,Pos_20,Neg_20,mProb_20,p_Min_20,p_Max_20,Pos_50,Neg_50,mProb_50,p_Min_50,p_Max_50,Pos_100,Neg_100,mProb_100,p_Min_100,p_Max_100,Pos_200,Neg_200,mProb_200,p_Min_200,p_Max_200,Pos_500,Neg_500,mProb_500,p_Min_500,p_Max_500,Pos_1000,Neg_1000,mProb_1000,p_Min_1000,p_Max_1000,Pos_2000,Neg_2000,mProb_2000,p_Min_2000,p_Max_2000
0,0.0,1,133,1,133,676311,1,126255,5.356664237739197,0.15731416481635155,126255.0,676311.0,0.15731416481635155,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007462686567164179,1.0,133.0,0.007462686567164179,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.01,0,247,0,380,676064,1,126255,5.354707895070334,0.15736259517723,126255.0,676064.0,0.15736259517723,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,247.0,0.0,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.0133,0,1,0,381,676063,1,126255,5.35469997465467,0.15736279131217298,126255.0,676063.0,0.15736279131217298,,0.0133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,0.0133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0.015,0,1,0,382,676062,1,126255,5.354692054239006,0.15736298744760488,126255.0,676062.0,0.15736298744760488,,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0.0183,0,1,0,383,676061,1,126255,5.354684133823343,0.1573631835835257,126255.0,676061.0,0.1573631835835257,,0.0183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,0.0183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.02,4,505,4,888,675556,5,126251,5.350684323913319,0.15745809153574364,126251.0,675556.0,0.15745809153574364,,0.02,126253.0,675832.8,0.1574058535882321,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007858546168958742,4.0,505.0,0.007858546168958742,,0.02,5.0,893.0,0.005567928730512249,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0.0233,0,1,0,889,675555,5,126251,5.350676403497656,0.1574582879150318,126251.0,675555.0,0.1574582879150318,,0.0233,126251.8,675672.2,0.15743611614068168,,0.0233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,0.0233,12.0,1606.0,0.007416563658838072,,0.0233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0.025,0,2,0,891,675553,5,126251,5.350660562666329,0.1574586806750777,126251.0,675553.0,0.1574586806750777,,0.025,126250.6,675536.1,0.1574615792454527,,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,0.0,,0.025,12.0,1361.0,0.00873998543335761,,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.0275,0,1,0,892,675552,5,126251,5.350652642250665,0.15745887705583542,126251.0,675552.0,0.15745887705583542,,0.0275,126249.4,675400.0,0.15748705107245137,,0.0275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,0.0275,12.0,1361.0,0.00873998543335761,,0.0275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0.0283,0,1,0,893,675551,5,126251,5.3506447218350015,0.15745907343708296,126251.0,675551.0,0.15745907343708296,,0.0283,126248.2,675263.5,0.1575126102338868,,0.0283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,0.0283,12.0,1365.0,0.008714596949891068,,0.0283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
