Index,len,Filename,p,Neg,Pos,$\frac{\text{Pos}}{\text{Neg}+\text{Pos}}$,TN,FP,FN,TP,Prec,FP/P
709751,723303,KBFC_alpha_0_5_gamma_0_0_1_0_1_1_Medium.csv,0.5152272,1,0,0.0,670131,6313,118702,7554,0.5447465205163338,0.05000158408313268
172515,177453,KBFC_alpha_0_5_gamma_0_0_1_0_1_1_Easy.csv,0.3537279,1,0,0.0,670131,6313,122391,3865,0.3797406170170957,0.05000158408313268
2687,3021,BRFC_alpha_0_5_1_1_0_0_Hard.csv,0.8396666666666667,1,0,0.0,669790,6654,109364,16892,0.7174042300178374,0.05270244582435686
34997,36385,BRFC_alpha_0_5_1_1_0_0_Medium.csv,0.88,585,795,0.5760869565217391,670349,6095,118287,7969,0.5666240045506257,0.048274933468508426
159037,164451,BRFC_alpha_0_5_1_1_0_0_Easy.csv,0.8946782396347613,0,1,1.0,670131,6313,120779,5477,0.4645462256149279,0.05000158408313268
763033,782839,KBFC_alpha_0_5_gamma_0_0_1_1_0_0_Hard.csv,0.628074,0,1,1.0,670131,6313,112638,13618,0.683257237469269,0.05000158408313268
718229,731879,KBFC_alpha_0_5_gamma_0_0_1_1_0_0_Medium.csv,0.50619775,1,0,0.0,670131,6313,118630,7626,0.5470980701628524,0.05000158408313268
172307,177238,KBFC_alpha_0_5_gamma_0_0_1_1_0_0_Easy.csv,0.3535131,3,2,0.4,670131,6313,122409,3847,0.3786417322834646,0.05000158408313268
3021,3389,BRFC_alpha_0_5_1_1_0_1_Hard.csv,0.8391666666666667,1,2,0.6666666666666666,669633,6811,110049,16207,0.7041011382396385,0.05394595108351286
39989,41436,BRFC_alpha_0_5_1_1_0_1_Medium.csv,0.885,120,152,0.5588235294117647,670186,6258,117723,8533,0.5769048745858968,0.04956596122164491
159037,164451,BRFC_alpha_0_5_1_1_0_1_Easy.csv,0.8946782396347613,0,1,1.0,670131,6313,120779,5477,0.4645462256149279,0.05000158408313268
762102,781935,KBFC_alpha_0_5_gamma_0_0_1_1_0_1_Hard.csv,0.62982285,1,0,0.0,670131,6313,112604,13652,0.6837966441272226,0.05000158408313268
713171,726701,KBFC_alpha_0_5_gamma_0_0_1_1_0_1_Medium.csv,0.5190974,0,1,1.0,670131,6313,118718,7538,0.5442206338892499,0.05000158408313268
172307,177238,KBFC_alpha_0_5_gamma_0_0_1_1_0_1_Easy.csv,0.3535131,3,2,0.4,670131,6313,122409,3847,0.3786417322834646,0.05000158408313268
2721,3078,BRFC_alpha_0_5_1_1_1_0_Hard.csv,0.8393333333333333,1,0,0.0,669701,6743,108955,17301,0.719555814340376,0.05340736281840071
37656,39134,BRFC_alpha_0_5_1_1_1_0_Medium.csv,0.8809999999999999,4,2,0.3333333333333333,670132,6312,118207,8049,0.5604762899519532,0.04999366366746927
159224,164589,BRFC_alpha_0_5_1_1_1_0_Easy.csv,0.8954523809523812,0,1,1.0,670131,6313,120845,5411,0.4615319003752985,0.05000158408313268
761706,781475,KBFC_alpha_0_5_gamma_0_0_1_1_1_0_Hard.csv,0.6124043,0,1,1.0,670131,6313,112676,13580,0.6826521892122858,0.05000158408313268
715310,728873,KBFC_alpha_0_5_gamma_0_0_1_1_1_0_Medium.csv,0.4996337,1,0,0.0,670131,6313,118706,7550,0.5446151626632042,0.05000158408313268
172515,177453,KBFC_alpha_0_5_gamma_0_0_1_1_1_0_Easy.csv,0.3537279,1,0,0.0,670131,6313,122391,3865,0.3797406170170957,0.05000158408313268
3168,3551,BRFC_alpha_0_5_1_1_1_1_Hard.csv,0.84,1123,1803,0.6161995898838004,670669,5775,111587,14669,0.7175210330659362,0.04574040045621594
43218,44721,BRFC_alpha_0_5_1_1_1_1_Medium.csv,0.8867499999999999,1,0,0.0,670131,6313,117720,8536,0.574853525489932,0.05000158408313268
159224,164589,BRFC_alpha_0_5_1_1_1_1_Easy.csv,0.8954523809523812,0,1,1.0,670131,6313,120845,5411,0.4615319003752985,0.05000158408313268
761555,781285,KBFC_alpha_0_5_gamma_0_0_1_1_1_1_Hard.csv,0.62613255,0,1,1.0,670131,6313,112687,13569,0.6824766120108641,0.05000158408313268
710221,723784,KBFC_alpha_0_5_gamma_0_0_1_1_1_1_Medium.csv,0.5155692,1,0,0.0,670131,6313,118679,7577,0.5455003599712023,0.05000158408313268
172515,177453,KBFC_alpha_0_5_gamma_0_0_1_1_1_1_Easy.csv,0.3537279,1,0,0.0,670131,6313,122391,3865,0.3797406170170957,0.05000158408313268
