,count
0.2552243,21
0.12780283,16
0.13198733,14
0.10557855,12
0.18083699,11
0.1435733,11
0.25962788,10
0.17900366,10
0.1665127,10
0.2211485,10
0.08414694,10
0.21252067,10
0.14124691,10
0.14263484,9
0.19700815,9
0.13357145,9
0.14004849,9
0.16714367,8
0.15605669,8
0.1102097,8
0.06832641,8
0.1303911,8
0.096455306,8
0.10296932,8
0.1422823,8
0.0728831,8
0.16286224,8
0.14880009,8
0.09384615,7
0.19358228,7
0.081148006,7
0.13096297,7
0.12398668,7
0.18119913,7
0.24066596,7
0.07376484,7
0.14388742,7
0.14876786,7
0.23922062,7
0.11568784,7
0.10220145,7
0.11114893,7
0.19487323,7
0.08800579,7
0.26793602,7
0.08486434,7
0.21020718,7
0.15504901,7
0.09237667,7
0.116398424,7
0.06047679,7
0.12688974,7
0.18195203,7
0.12409704,7
0.13848363,7
0.19364719,7
0.07377105,7
0.119695656,7
0.18522254,7
0.25552157,7
0.16769436,7
0.0875285,7
0.061805513,7
0.24908194,6
0.10182518,6
0.13895325,6
0.14140429,6
0.20931767,6
0.0663131,6
0.050563443,6
0.07954682,6
0.04996641,6
0.13613145,6
0.14346507,6
0.12743548,6
0.13389888,6
0.09073899,6
0.11646599,6
0.08043483,6
0.1785673,6
0.17667651,6
0.17326546,6
0.13858959,6
0.06694007,6
0.15105225,6
0.053446326,6
0.19537538,6
0.046621837,6
0.15107018,6
0.25068653,6
0.10191278,6
0.06640004,6
0.11781799,6
0.031065984,6
0.17256083,6
0.12940075,6
0.07873708,6
0.1500452,6
0.12865674,6
0.12328715,6
