,y_proba,y_test,Neg,Pos,TN,FP,FN,TP,FP/P,Prec,TP_1,FP_1,Prec_1,Min_1,Max_1,TP_10,FP_10,Prec_10,Min_10,Max_10,TP_20,FP_20,Prec_20,Min_20,Max_20,TP_50,FP_50,Prec_50,Min_50,Max_50,TP_100,FP_100,Prec_100,Min_100,Max_100,TP_200,FP_200,Prec_200,Min_200,Max_200,TP_500,FP_500,Prec_500,Min_500,Max_500,TP_1000,FP_1000,Prec_1000,Min_1000,Max_1000,TP_2000,FP_2000,Prec_2000,Min_2000,Max_2000,mProb,Pos_1,Neg_1,mProb_1,p_Min_1,p_Max_1,Pos_10,Neg_10,mProb_10,p_Min_10,p_Max_10,Pos_20,Neg_20,mProb_20,p_Min_20,p_Max_20,Pos_50,Neg_50,mProb_50,p_Min_50,p_Max_50,Pos_100,Neg_100,mProb_100,p_Min_100,p_Max_100,Pos_200,Neg_200,mProb_200,p_Min_200,p_Max_200,Pos_500,Neg_500,mProb_500,p_Min_500,p_Max_500,Pos_1000,Neg_1000,mProb_1000,p_Min_1000,p_Max_1000,Pos_2000,Neg_2000,mProb_2000,p_Min_2000,p_Max_2000
0,0.0,1,120,1,120,676324,1,126255,5.356767203142821,0.1573116166757416,126255.0,676324.0,0.1573116166757416,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008264462809917356,1.0,120.0,0.008264462809917356,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.01,2,198,2,318,676126,3,126253,5.355198960841465,0.157348335387641,126253.0,676126.0,0.157348335387641,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,2.0,198.0,0.01,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.02,6,474,6,792,675652,9,126247,5.351444683817006,0.15743503857717742,126247.0,675652.0,0.15743503857717742,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0125,6.0,474.0,0.0125,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0.022,0,1,0,793,675651,9,126247,5.3514367634013436,0.15743523490518743,126247.0,675651.0,0.15743523490518743,,0.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,0.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0.025,0,3,0,796,675648,9,126247,5.351413002154353,0.15743582389215546,126247.0,675648.0,0.15743582389215546,,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0,0.0,,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.0267,0,2,0,798,675646,9,126247,5.3513971613230265,0.15743621655258244,126247.0,675646.0,0.15743621655258244,,0.0267,126246.4,675419.4,0.15748008708865963,,0.0267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,0.0,,0.0267,14.0,1663.0,0.008348240906380441,,0.0267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0.03,5,855,5,1653,674791,14,126242,5.344625205930807,0.1575990002908744,126242.0,674791.0,0.1575990002908744,,0.03,126244.4,675137.2,0.15753343974955253,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005813953488372093,5.0,855.0,0.005813953488372093,,0.03,20.0,2822.0,0.007037297677691766,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0.0333,0,2,0,1655,674789,14,126242,5.344609365099481,0.1575993937812644,126242.0,674789.0,0.1575993937812644,,0.0333,126242.6,674874.7,0.15758316541160702,,0.0333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,0.0,,0.0333,18.0,2625.0,0.00681044267877412,,0.0333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.035,0,3,0,1658,674786,14,126242,5.34458560385249,0.1575999840205336,126242.0,674786.0,0.1575999840205336,,0.035,126241.4,674659.2,0.15762430443927747,,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0,0.0,,0.035,12.0,2155.0,0.0055376095985233045,,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0.0375,0,5,0,1663,674781,14,126242,5.344546001774173,0.15760096776247373,126242.0,674781.0,0.15760096776247373,,0.0375,126240.2,674443.1,0.1576655838831658,,0.0375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0,0.0,,0.0375,12.0,2161.0,0.005522319374137137,,0.0375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
