Index,len,Filename,p,Neg,Pos,$\frac{\text{Pos}}{\text{Neg}+\text{Pos}}$,TN,FP,FN,TP,Prec,FP/P
2704,3042,BRFC_alpha_0_5_1_0_0_0_Hard,0.84,1074,1956,0.6455445544554456,670593,5851,110730,15526,0.7262946157084718,0.04634235204663541
34375,35742,BRFC_alpha_0_5_1_0_0_0_Medium,0.88,589,778,0.5691294806144843,670372,6072,118518,7738,0.5603186097031136,0.0480927639082499
159001,164405,BRFC_alpha_0_5_1_0_0_0_Easy,0.8952380952380953,2,1,0.3333333333333333,670132,6312,120811,5445,0.46312834906864,0.04999366366746927
761907,781837,KBFC_alpha_0_5_gamma_0_0_1_0_0_0_Hard,0.59908366,1,0,0.0,670131,6313,112536,13720,0.6848699645584785,0.05000158408313268
719103,732646,KBFC_alpha_0_5_gamma_0_0_1_0_0_0_Medium,0.51278204,1,0,0.0,670131,6313,118730,7526,0.5438254209119155,0.05000158408313268
172392,177330,KBFC_alpha_0_5_gamma_0_0_1_0_0_0_Easy,0.35321888,4,0,0.0,670133,6311,122422,3834,0.3779201577131592,0.04998574325180585
