,count
0.13882317,227
0.110943355,219
0.114042416,211
0.14321527,206
0.1217781,199
0.06628863,195
0.13528256,192
0.082438126,187
0.12530966,184
0.07050667,184
0.06213479,174
0.06573113,174
0.058565136,172
0.06710727,172
0.05692834,170
0.066810235,167
0.15702401,163
0.06321922,163
0.067730814,162
0.07602402,161
0.12911958,159
0.06268415,159
0.057370886,158
0.11582291,157
0.07257049,156
0.06271534,154
0.070335396,153
0.06527664,153
0.07152661,152
0.07109529,152
0.07369106,151
0.063971005,151
0.13741939,151
0.07466451,149
0.056519717,148
0.14369184,148
0.050759524,148
0.074955165,147
0.05145598,147
0.11259362,147
0.13892281,147
0.061234787,147
0.08912215,146
0.081583366,146
0.106797345,145
0.06630816,145
0.16367196,144
0.14848915,143
0.073055975,141
0.07540263,141
0.057229213,140
0.1545527,139
0.06362421,139
0.08759922,138
0.13000399,138
0.06549667,138
0.07213785,138
0.06990623,138
0.1335956,138
0.07770636,137
0.081770845,136
0.054301888,136
0.052453235,136
0.07279926,136
0.11901318,136
0.065017276,135
0.11441228,135
0.16216254,134
0.05891169,133
0.070839174,133
0.048518848,133
0.075471476,132
0.061969012,132
0.07246293,131
0.058304477,131
0.06835963,131
0.065004505,130
0.07194916,129
0.091293305,129
0.08576665,129
0.07725672,129
0.06844489,128
0.10356977,128
0.06877213,128
0.11140546,127
0.12441593,127
0.09309246,127
0.06667283,127
0.07970977,127
0.06327337,126
0.07216982,126
0.12852219,126
0.08233135,125
0.13099273,123
0.07793115,122
0.11140795,122
0.06871925,122
0.06775861,121
0.14011726,121
0.06273315,121
