,min,max,Neg,Pos,$\frac{\text{Pos}}{\text{Neg}+\text{Pos}}$,TN,FP,FN,TP,Prec,Rec,FP/P
0,0.000,0.150,"76,556","5,488",0.0669,"76,556","529,054","5,488","102,468",0.1623,0.9492,4.9006
1,0.150,0.256,"75,184","6,402",0.0785,"151,740","453,870","11,890","96,066",0.1747,0.8899,4.2042
2,0.256,0.332,"61,151","6,400",0.0947,"212,891","392,719","18,290","89,666",0.1859,0.8306,3.6378
3,0.332,0.387,"49,800","6,400",0.1139,"262,691","342,919","24,690","83,266",0.1954,0.7713,3.1765
4,0.387,0.429,"44,665","6,400",0.1253,"307,356","298,254","31,090","76,866",0.2049,0.7120,2.7627
5,0.429,0.468,"41,297","6,402",0.1342,"348,653","256,957","37,492","70,464",0.2152,0.6527,2.3802
6,0.468,0.502,"37,210","6,400",0.1468,"385,863","219,747","43,892","64,064",0.2257,0.5934,2.0355
7,0.502,0.536,"33,766","6,401",0.1594,"419,629","185,981","50,293","57,663",0.2367,0.5341,1.7227
8,0.536,0.569,"30,460","6,401",0.1737,"450,089","155,521","56,694","51,262",0.2479,0.4748,1.4406
9,0.569,0.601,"28,138","6,401",0.1853,"478,227","127,383","63,095","44,861",0.2605,0.4155,1.1800
10,0.601,0.633,"24,554","6,400",0.2068,"502,781","102,829","69,495","38,461",0.2722,0.3563,0.9525
11,0.633,0.665,"21,857","6,438",0.2275,"524,638","80,972","75,933","32,023",0.2834,0.2966,0.7500
12,0.665,0.699,"20,378","6,403",0.2391,"545,016","60,594","82,336","25,620",0.2972,0.2373,0.5613
13,0.699,0.736,"18,631","6,401",0.2557,"563,647","41,963","88,737","19,219",0.3141,0.1780,0.3887
14,0.736,0.783,"16,600","6,403",0.2784,"580,247","25,363","95,140","12,816",0.3357,0.1187,0.2349
15,0.783,0.856,"14,936","6,416",0.3005,"595,183","10,427","101,556","6,400",0.3803,0.0593,0.0966
16,0.856,1.000,"10,427","6,400",0.3803,"605,610",0,"107,956",0,nan,0.0000,0.0000
