,y_proba,y_test,Neg,Pos,TN,FP,FN,TP,FP/P,Prec,TP_1,FP_1,Prec_1,Min_1,Max_1,TP_10,FP_10,Prec_10,Min_10,Max_10,TP_20,FP_20,Prec_20,Min_20,Max_20,TP_50,FP_50,Prec_50,Min_50,Max_50,TP_100,FP_100,Prec_100,Min_100,Max_100,TP_200,FP_200,Prec_200,Min_200,Max_200,TP_500,FP_500,Prec_500,Min_500,Max_500,TP_1000,FP_1000,Prec_1000,Min_1000,Max_1000,TP_2000,FP_2000,Prec_2000,Min_2000,Max_2000,mProb,Pos_1,Neg_1,mProb_1,p_Min_1,p_Max_1,Pos_10,Neg_10,mProb_10,p_Min_10,p_Max_10,Pos_20,Neg_20,mProb_20,p_Min_20,p_Max_20,Pos_50,Neg_50,mProb_50,p_Min_50,p_Max_50,Pos_100,Neg_100,mProb_100,p_Min_100,p_Max_100,Pos_200,Neg_200,mProb_200,p_Min_200,p_Max_200,Pos_500,Neg_500,mProb_500,p_Min_500,p_Max_500,Pos_1000,Neg_1000,mProb_1000,p_Min_1000,p_Max_1000,Pos_2000,Neg_2000,mProb_2000,p_Min_2000,p_Max_2000
0,0.0,0,127,0,127,676317,0,126256,5.356711760233177,0.1573140387229573,126256.0,676317.0,0.1573140387229573,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,127.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.01,0,239,0,366,676078,0,126256,5.354818780889621,0.15736089957548852,126256.0,676078.0,0.15736089957548852,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,239.0,0.0,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.0157,0,1,0,367,676077,0,126256,5.3548108604739575,0.15736109570465132,126256.0,676077.0,0.15736109570465132,,0.0157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,0.0157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0.02,5,510,5,877,675567,5,126251,5.350771448485617,0.1574559313959028,126251.0,675567.0,0.1574559313959028,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009708737864077669,5.0,510.0,0.009708737864077669,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0.0225,0,1,0,878,675566,5,126251,5.350763528069953,0.15745612776980283,126251.0,675566.0,0.15745612776980283,,0.0225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,0.0225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.025,0,2,0,880,675564,5,126251,5.350747687238626,0.15745652051907236,126251.0,675564.0,0.15745652051907236,,0.025,126250.1,675469.2,0.15747419327437923,,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,0.0,,0.025,13.0,1793.0,0.007198228128460687,,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0.0267,0,1,0,881,675563,5,126251,5.350739766822963,0.15745671689444185,126251.0,675563.0,0.15745671689444185,,0.0267,126248.8,675302.5,0.15750557699800374,,0.0267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,0.0267,13.0,1667.0,0.007738095238095238,,0.0267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0.03,8,907,8,1788,674656,13,126243,5.343555949816246,0.15762661708904618,126243.0,674656.0,0.15762661708904618,,0.03,126246.3,675021.2,0.15755824365770482,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008743169398907104,8.0,907.0,0.008743169398907104,,0.03,25.0,2813.0,0.008809020436927413,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.0333,0,3,0,1791,674653,13,126243,5.343532188569256,0.15762720752756912,126243.0,674653.0,0.15762720752756912,,0.0333,126243.8,674739.9,0.15761094763851,,0.0333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0,0.0,,0.0333,25.0,2813.0,0.008809020436927413,,0.0333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0.035,0,2,0,1793,674651,13,126243,5.343516347737929,0.1576276011557085,126243.0,674651.0,0.1576276011557085,,0.035,126241.8,674509.5,0.15765419300599323,,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,0.0,,0.035,20.0,2304.0,0.008605851979345954,,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0.0367,0,1,0,1794,674650,13,126243,5.3435084273222655,0.1576277979705154,126243.0,674650.0,0.1576277979705154,,0.0367,126239.8,674278.8,0.15769752258098685,,0.0367,126240.4,674337.5,0.15768659114871894,,0.0367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,0.0367,20.0,2307.0,0.008594757198109154,,0.0367,40.0,5103.0,0.0077775617343962666,,0.0367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
