Index,Filename,Roll,Min/Max,y_proba_Min,y_proba_Max,y_proba_Diff,TP(Min),TP(Max),TP_Diff,y_proba,Neg,Pos,mprob,TN,FP,FN,TP,FP/P
9084,BRFC_alpha_0_5_0_1_0_1_Medium_Round_4,mProb_10,Max,0.8596,0.9933,0.13369999999999993,12801,164,12637,0.9933,16.0,14.0,0.4666666666666667,676377,67,126092,164,0.0005306678494487391
8209,BRFC_alpha_0_5_0_1_0_1_Medium_Round_4,mProb_20,Min,0.869,0.973,0.10399999999999998,11275,821,10454,0.869,801.0,913.0,0.5326721120186698,667600,8844,114981,11275,0.07004815612723356
9026,BRFC_alpha_0_5_0_1_0_1_Medium_Round_4,mProb_20,Max,0.869,0.973,0.10399999999999998,11275,821,10454,0.973,52.0,52.0,0.5,676077,367,125435,821,0.0029067925484729438
8194,BRFC_alpha_0_5_0_1_0_1_Medium_Round_4,mProb_50,Min,0.8673,0.9461,0.07880000000000009,11362,2476,8886,0.8673,1199.0,1272.0,0.5147713476325374,667460,8984,114894,11362,0.07115701432011153
8873,BRFC_alpha_0_5_0_1_0_1_Medium_Round_4,mProb_50,Max,0.8673,0.9461,0.07880000000000009,11362,2476,8886,0.9461,157.0,156.0,0.4984025559105431,675126,1318,123780,2476,0.010439107844379673
8266,BRFC_alpha_0_5_0_1_0_1_Medium_Round_4,mProb_100,Min,0.8749,0.8796,0.0047000000000000375,10196,9826,370,0.8749,2070.0,2207.0,0.5160158989946224,668650,7794,116060,10196,0.06173171968064884
8311,BRFC_alpha_0_5_0_1_0_1_Medium_Round_4,mProb_100,Max,0.8749,0.8796,0.0047000000000000375,10196,9826,370,0.8796,1374.0,1369.0,0.4990885891359825,669103,7341,116430,9826,0.05814377138512229
8266,BRFC_alpha_0_5_0_1_0_1_Medium_Round_4,mProb_200,Min,0.8749,0.8779,0.0030000000000000027,10196,9885,311,0.8749,3011.0,3012.0,0.5000830151087498,668650,7794,116060,10196,0.06173171968064884
8295,BRFC_alpha_0_5_0_1_0_1_Medium_Round_4,mProb_200,Max,0.8749,0.8779,0.0030000000000000027,10196,9885,311,0.8779,2897.0,2891.0,0.4994816862474084,668997,7447,116371,9885,0.05898333544544418
8342,BRFC_alpha_0_5_0_1_0_1_Medium_Round_4,mProb_500,Min,0.8831,0.883,-9.999999999998899e-05,8939,8940,-1,0.8831,7327.0,7596.0,0.509012933056356,669869,6575,117317,8939,0.052076732986947157
8341,BRFC_alpha_0_5_0_1_0_1_Medium_Round_4,mProb_500,Max,0.8831,0.883,-9.999999999998899e-05,8939,8940,-1,0.883,6973.0,6966.0,0.499748905947342,669869,6575,117316,8940,0.052076732986947157
8335,BRFC_alpha_0_5_0_1_0_1_Medium_Round_4,mProb_1000,Min,0.8823,0.8822,-9.999999999998899e-05,8973,8975,-2,0.8823,14261.0,14286.0,0.5004378743825971,669818,6626,117283,8973,0.05248067418578127
8334,BRFC_alpha_0_5_0_1_0_1_Medium_Round_4,mProb_1000,Max,0.8823,0.8822,-9.999999999998899e-05,8973,8975,-2,0.8822,13968.0,13733.0,0.49575827587451715,669813,6631,117281,8975,0.05252027626409834
7567,BRFC_alpha_0_5_0_1_0_1_Easy_Round_4,mProb_1,Min,0.7574,0.999,0.24160000000000004,22457,209,22248,0.7574,14.0,14.0,0.5,633961,42483,103799,22457,0.33648301862881763
9917,BRFC_alpha_0_5_0_1_0_1_Easy_Round_4,mProb_1,Max,0.7574,0.999,0.24160000000000004,22457,209,22248,0.999,2.0,1.0,0.3333333333333333,676322,122,126047,209,0.0009662907109365099
8807,BRFC_alpha_0_5_0_1_0_1_Easy_Round_4,mProb_10,Min,0.8814,0.9971,0.11570000000000003,6600,233,6367,0.8814,118.0,120.0,0.5042016806722689,668261,8183,119656,6600,0.06481276137371689
9909,BRFC_alpha_0_5_0_1_0_1_Easy_Round_4,mProb_10,Max,0.8814,0.9971,0.11570000000000003,6600,233,6367,0.9971,21.0,21.0,0.5,676309,135,126023,233,0.0010692561145608922
9283,BRFC_alpha_0_5_0_1_0_1_Easy_Round_4,mProb_20,Min,0.9292,0.9967,0.0675,3102,233,2869,0.9292,143.0,148.0,0.5085910652920962,673446,2998,123154,3102,0.02374540615891522
9908,BRFC_alpha_0_5_0_1_0_1_Easy_Round_4,mProb_20,Max,0.9292,0.9967,0.0675,3102,233,2869,0.9967,46.0,42.0,0.4772727272727273,676308,136,126023,233,0.001077176530224306
9420,BRFC_alpha_0_5_0_1_0_1_Easy_Round_4,mProb_50,Min,0.943,0.9752,0.032200000000000006,2260,827,1433,0.943,273.0,282.0,0.5081081081081081,674379,2065,123996,2260,0.016355658344949942
9736,BRFC_alpha_0_5_0_1_0_1_Easy_Round_4,mProb_50,Max,0.943,0.9752,0.032200000000000006,2260,827,1433,0.9752,164.0,163.0,0.4984709480122324,675838,606,125429,827,0.004799771892028894
9408,BRFC_alpha_0_5_0_1_0_1_Easy_Round_4,mProb_100,Min,0.9418,0.9591,0.017299999999999982,2339,1496,843,0.9418,585.0,596.0,0.5046570702794242,674298,2146,123917,2339,0.016997212013686477
9579,BRFC_alpha_0_5_0_1_0_1_Easy_Round_4,mProb_100,Max,0.9418,0.9591,0.017299999999999982,2339,1496,843,0.9591,470.0,466.0,0.49786324786324787,675251,1193,124760,1496,0.009449055886452921
9600,BRFC_alpha_0_5_0_1_0_1_Easy_Round_4,mProb_200,Min,0.9613,0.9617,0.00039999999999995595,1390,1364,26,0.9613,893.0,894.0,0.5002797985450476,675330,1114,124866,1390,0.008823343049043213
9604,BRFC_alpha_0_5_0_1_0_1_Easy_Round_4,mProb_200,Max,0.9613,0.9617,0.00039999999999995595,1390,1364,26,0.9617,896.0,896.0,0.5,675341,1103,124892,1364,0.008736218476745659
9579,BRFC_alpha_0_5_0_1_0_1_Easy_Round_4,mProb_500,Min,0.9591,0.9592,0.00010000000000010001,1496,1488,8,0.9591,2299.0,2299.0,0.5,675251,1193,124760,1496,0.009449055886452921
9580,BRFC_alpha_0_5_0_1_0_1_Easy_Round_4,mProb_500,Max,0.9591,0.9592,0.00010000000000010001,1496,1488,8,0.9592,2301.0,2299.0,0.49978260869565216,675256,1188,124768,1488,0.009409453808135852
3283,KBFC_alpha_0_5_gamma_0_0_0_1_0_1_Hard_Round_4,mProb_1,Min,0.3284,0.9523,0.6239,45374,8,45366,0.3284,27.0,27.0,0.5,626279,50165,80882,45374,0.3973276517551641
9232,KBFC_alpha_0_5_gamma_0_0_0_1_0_1_Hard_Round_4,mProb_1,Max,0.3284,0.9523,0.6239,45374,8,45366,0.9523,1.0,0.0,0.0,676444,0,126248,8,0.0
4395,KBFC_alpha_0_5_gamma_0_0_0_1_0_1_Hard_Round_4,mProb_10,Min,0.4396,0.6959,0.2563,28808,8518,20290,0.4396,145.0,146.0,0.5017182130584192,654375,22069,97448,28808,0.17479565327588392
6957,KBFC_alpha_0_5_gamma_0_0_0_1_0_1_Hard_Round_4,mProb_10,Max,0.4396,0.6959,0.2563,28808,8518,20290,0.6959,35.0,33.0,0.4852941176470588,673306,3138,117738,8518,0.024854264351793182
4663,KBFC_alpha_0_5_gamma_0_0_0_1_0_1_Hard_Round_4,mProb_20,Min,0.4664,0.6152,0.1488,25706,13218,12488,0.4664,250.0,250.0,0.5,658296,18148,100550,25706,0.14373970345963757
6151,KBFC_alpha_0_5_gamma_0_0_0_1_0_1_Hard_Round_4,mProb_20,Max,0.4664,0.6152,0.1488,25706,13218,12488,0.6152,110.0,107.0,0.4930875576036866,670511,5933,113038,13218,0.04699182613103536
5053,KBFC_alpha_0_5_gamma_0_0_0_1_0_1_Hard_Round_4,mProb_50,Min,0.5054,0.5519,0.046499999999999986,21765,17718,4047,0.5054,503.0,509.0,0.5029644268774703,662915,13529,104491,21765,0.10715530351032822
5518,KBFC_alpha_0_5_gamma_0_0_0_1_0_1_Hard_Round_4,mProb_50,Max,0.5054,0.5519,0.046499999999999986,21765,17718,4047,0.5519,372.0,372.0,0.5,667012,9432,108538,17718,0.07470536053732099
5144,KBFC_alpha_0_5_gamma_0_0_0_1_0_1_Hard_Round_4,mProb_100,Min,0.5145,0.5506,0.03610000000000002,20902,17825,3077,0.5145,935.0,935.0,0.5,663854,12590,105354,20902,0.09971803320238246
5505,KBFC_alpha_0_5_gamma_0_0_0_1_0_1_Hard_Round_4,mProb_100,Max,0.5145,0.5506,0.03610000000000002,20902,17825,3077,0.5506,764.0,762.0,0.49934469200524245,666913,9531,108431,17825,0.07548948168799899
5227,KBFC_alpha_0_5_gamma_0_0_0_1_0_1_Hard_Round_4,mProb_200,Min,0.5228,0.5441,0.021299999999999986,20147,18360,1787,0.5228,1780.0,1785.0,0.5007012622720898,664593,11851,106109,20147,0.0938648460271195
5440,KBFC_alpha_0_5_gamma_0_0_0_1_0_1_Hard_Round_4,mProb_200,Max,0.5228,0.5441,0.021299999999999986,20147,18360,1787,0.5441,1595.0,1591.0,0.49937225360954174,666384,10060,107896,18360,0.079679381573945
5337,KBFC_alpha_0_5_gamma_0_0_0_1_0_1_Hard_Round_4,mProb_500,Min,0.5338,0.5337,-0.00010000000000010001,19186,19195,-9,0.5338,4220.0,4221.0,0.5000592346878332,665551,10893,107070,19186,0.08627708782156887
5336,KBFC_alpha_0_5_gamma_0_0_0_1_0_1_Hard_Round_4,mProb_500,Max,0.5338,0.5337,-0.00010000000000010001,19186,19195,-9,0.5337,4222.0,4215.0,0.4995851606021098,665548,10896,107061,19195,0.08630084906855912
5309,KBFC_alpha_0_5_gamma_0_0_0_1_0_1_Hard_Round_4,mProb_1000,Min,0.531,0.5312,0.00019999999999997797,19439,19422,17,0.531,8637.0,8639.0,0.5000578837693911,665319,11125,106817,19439,0.08811462425548093
5311,KBFC_alpha_0_5_gamma_0_0_0_1_0_1_Hard_Round_4,mProb_1000,Max,0.531,0.5312,0.00019999999999997797,19439,19422,17,0.5312,8626.0,8620.0,0.49982604661950597,665334,11110,106834,19422,0.08799581802052972
5403,KBFC_alpha_0_5_gamma_0_0_0_1_0_1_Hard_Round_4,mProb_2000,Min,0.5404,0.5404,0.0,18652,18652,0,0.5404,17066.0,17066.0,0.5,666087,10357,107604,18652,0.08203174502597896
5403,KBFC_alpha_0_5_gamma_0_0_0_1_0_1_Hard_Round_4,mProb_2000,Max,0.5404,0.5404,0.0,18652,18652,0,0.5404,17066.0,17066.0,0.5,666087,10357,107604,18652,0.08203174502597896
6,KBFC_alpha_0_5_gamma_0_0_0_1_0_1_Medium_Round_4,mProb_1,Min,0.0045,0.8805,0.876,126255,3,126252,0.0045,0.0,1.0,1.0,11,676433,1,126255,5.357630528450133
7496,KBFC_alpha_0_5_gamma_0_0_0_1_0_1_Medium_Round_4,mProb_1,Max,0.0045,0.8805,0.876,126255,3,126252,0.8805,1.0,0.0,0.0,676444,0,126253,3,0.0
4301,KBFC_alpha_0_5_gamma_0_0_0_1_0_1_Medium_Round_4,mProb_10,Min,0.4342,0.8213,0.38710000000000006,13955,17,13938,0.4342,113.0,118.0,0.5108225108225108,662454,13990,112301,13955,0.11080661513116208
7476,KBFC_alpha_0_5_gamma_0_0_0_1_0_1_Medium_Round_4,mProb_10,Max,0.4342,0.8213,0.38710000000000006,13955,17,13938,0.8213,5.0,5.0,0.5,676438,6,126239,17,4.75224939804841e-05
4607,KBFC_alpha_0_5_gamma_0_0_0_1_0_1_Medium_Round_4,mProb_20,Min,0.4648,0.7838,0.31900000000000006,11061,89,10972,0.4648,177.0,190.0,0.5177111716621253,666323,10121,115195,11061,0.08016252692941325
7391,KBFC_alpha_0_5_gamma_0_0_0_1_0_1_Medium_Round_4,mProb_20,Max,0.4648,0.7838,0.31900000000000006,11061,89,10972,0.7838,12.0,12.0,0.5,676410,34,126167,89,0.0002692941325560765
4890,KBFC_alpha_0_5_gamma_0_0_0_1_0_1_Medium_Round_4,mProb_50,Min,0.4931,0.6134,0.12029999999999996,8699,2425,6274,0.4931,424.0,424.0,0.5,668997,7447,117557,8699,0.05898333544544418
6092,KBFC_alpha_0_5_gamma_0_0_0_1_0_1_Medium_Round_4,mProb_50,Max,0.4931,0.6134,0.12029999999999996,8699,2425,6274,0.6134,133.0,132.0,0.4981132075471698,674956,1488,123831,2425,0.011785578507160055
4939,KBFC_alpha_0_5_gamma_0_0_0_1_0_1_Medium_Round_4,mProb_100,Min,0.498,0.5326,0.034599999999999964,8292,5975,2317,0.498,803.0,812.0,0.5027863777089784,669391,7053,117964,8292,0.05586269167405906
5285,KBFC_alpha_0_5_gamma_0_0_0_1_0_1_Medium_Round_4,mProb_100,Max,0.498,0.5326,0.034599999999999964,8292,5975,2317,0.5326,585.0,584.0,0.49957228400342174,671799,4645,120281,5975,0.036790330756558104
5195,KBFC_alpha_0_5_gamma_0_0_0_1_0_1_Medium_Round_4,mProb_200,Min,0.5236,0.5298,0.006200000000000094,6529,6143,386,0.5236,1302.0,1311.0,0.5017221584385764,671257,5187,119727,6529,0.0410831960461285
5257,KBFC_alpha_0_5_gamma_0_0_0_1_0_1_Medium_Round_4,mProb_200,Max,0.5236,0.5298,0.006200000000000094,6529,6143,386,0.5298,1218.0,1218.0,0.5,671657,4787,120113,6143,0.037915029780762895
5216,KBFC_alpha_0_5_gamma_0_0_0_1_0_1_Medium_Round_4,mProb_500,Min,0.5257,0.5309,0.0052000000000000934,6412,6078,334,0.5257,3124.0,3126.0,0.50016,671381,5063,119844,6412,0.040101064503865164
5268,KBFC_alpha_0_5_gamma_0_0_0_1_0_1_Medium_Round_4,mProb_500,Max,0.5257,0.5309,0.0052000000000000934,6412,6078,334,0.5309,3006.0,3004.0,0.49983361064891846,671717,4727,120178,6078,0.03743980484095805
5254,KBFC_alpha_0_5_gamma_0_0_0_1_0_1_Medium_Round_4,mProb_1000,Min,0.5295,0.5299,0.00040000000000006697,6157,6131,26,0.5295,6174.0,6174.0,0.5,671637,4807,120099,6157,0.03807343809403117
5258,KBFC_alpha_0_5_gamma_0_0_0_1_0_1_Medium_Round_4,mProb_1000,Max,0.5295,0.5299,0.00040000000000006697,6157,6131,26,0.5299,6156.0,6153.0,0.499878137947843,671664,4780,120125,6131,0.037859586871119
5472,KBFC_alpha_0_5_gamma_0_0_0_1_0_1_Medium_Round_4,mProb_2000,Min,0.5513,0.5512,-9.999999999998899e-05,4935,4941,-6,0.5513,10905.0,10907.0,0.5000458463231249,672768,3676,121321,4935,0.02911544797870992
5471,KBFC_alpha_0_5_gamma_0_0_0_1_0_1_Medium_Round_4,mProb_2000,Max,0.5513,0.5512,-9.999999999998899e-05,4935,4941,-6,0.5512,10917.0,10912.0,0.49988547345274637,672762,3682,121315,4941,0.029162970472690408
2958,KBFC_alpha_0_5_gamma_0_0_0_1_0_1_Easy_Round_4,mProb_1,Min,0.3201,0.51,0.1899,8828,0,8828,0.3201,26.0,31.0,0.543859649122807,660177,16267,117428,8828,0.1288414015967558
4379,KBFC_alpha_0_5_gamma_0_0_0_1_0_1_Easy_Round_4,mProb_1,Max,0.3201,0.51,0.1899,8828,0,8828,0.51,1.0,0.0,0.0,676444,0,126256,0,0.0
3790,KBFC_alpha_0_5_gamma_0_0_0_1_0_1_Easy_Round_4,mProb_10,Min,0.4035,0.4943,0.09079999999999999,1045,6,1039,0.4035,29.0,42.0,0.5915492957746479,674942,1502,125211,1045,0.011896464326447852
4375,KBFC_alpha_0_5_gamma_0_0_0_1_0_1_Easy_Round_4,mProb_10,Max,0.4035,0.4943,0.09079999999999999,1045,6,1039,0.4943,23.0,18.0,0.43902439024390244,676437,7,126250,6,5.544290964389811e-05
3871,KBFC_alpha_0_5_gamma_0_0_0_1_0_1_Easy_Round_4,mProb_20,Min,0.4116,0.4887,0.0771,838,12,826,0.4116,41.0,44.0,0.5176470588235295,675291,1153,125418,838,0.00913223925991636
4370,KBFC_alpha_0_5_gamma_0_0_0_1_0_1_Easy_Round_4,mProb_20,Max,0.4116,0.4887,0.0771,838,12,826,0.4887,28.0,28.0,0.5,676430,14,126244,12,0.00011088581928779622
4184,KBFC_alpha_0_5_gamma_0_0_0_1_0_1_Easy_Round_4,mProb_50,Min,0.4468,0.481,0.03420000000000001,262,33,229,0.4468,84.0,84.0,0.5,676130,314,125994,262,0.002487010518312001
4355,KBFC_alpha_0_5_gamma_0_0_0_1_0_1_Easy_Round_4,mProb_50,Max,0.4468,0.481,0.03420000000000001,262,33,229,0.481,60.0,54.0,0.47368421052631576,676412,32,126223,33,0.0002534533012292485
