Index,Filename,Roll,Min/Max,Min,Max,Diff,y_proba,Prec,TN,FP,FN,TP,FP/P
2380,BRFC_alpha_0_5_1_0_0_1_Hard_Round_4,Prec_1,Min,0.8,0.8198,0.01979999999999993,0.8,0.6634467227687567,665086,11358,103866,22390,0.08996008110505639
2444,BRFC_alpha_0_5_1_0_0_1_Hard_Round_4,Prec_1,Max,0.8,0.8198,0.01979999999999993,0.8198,0.6758727278836139,666797,9647,106140,20116,0.07640824990495501
2379,BRFC_alpha_0_5_1_0_0_1_Hard_Round_4,Prec_10,Min,0.7992,0.8183,0.019100000000000006,0.7992,0.6570709187766671,663428,13016,101733,24523,0.10309213027499683
2440,BRFC_alpha_0_5_1_0_0_1_Hard_Round_4,Prec_10,Max,0.7992,0.8183,0.019100000000000006,0.8183,0.6758549577811066,666793,9651,106137,20119,0.07643993156760867
2378,BRFC_alpha_0_5_1_0_0_1_Hard_Round_4,Prec_20,Min,0.799,0.8171,0.018100000000000005,0.799,0.6570462692221759,663427,13017,101733,24523,0.10310005069066025
2436,BRFC_alpha_0_5_1_0_0_1_Hard_Round_4,Prec_20,Max,0.799,0.8171,0.018100000000000005,0.8171,0.6763693576864639,666789,9655,106122,20134,0.07647161323026233
2375,BRFC_alpha_0_5_1_0_0_1_Hard_Round_4,Prec_50,Min,0.7985,0.8153,0.016800000000000037,0.7985,0.6568374899967779,663426,13018,101731,24525,0.10310797110632366
2430,BRFC_alpha_0_5_1_0_0_1_Hard_Round_4,Prec_50,Max,0.7985,0.8153,0.016800000000000037,0.8153,0.6762933507135682,666765,9679,106090,20166,0.07666170320618426
2377,BRFC_alpha_0_5_1_0_0_1_Hard_Round_4,Prec_100,Min,0.7988,0.8158,0.017000000000000015,0.7988,0.6567935798135444,663427,13017,101732,24524,0.10310005069066025
2432,BRFC_alpha_0_5_1_0_0_1_Hard_Round_4,Prec_100,Max,0.7988,0.8158,0.017000000000000015,0.8158,0.6765518108660391,666765,9679,106094,20162,0.07666170320618426
2381,BRFC_alpha_0_5_1_0_0_1_Hard_Round_4,Prec_200,Min,0.8003,0.818,0.017699999999999938,0.8003,0.6568439239101076,665086,11358,103867,22389,0.08996008110505639
2439,BRFC_alpha_0_5_1_0_0_1_Hard_Round_4,Prec_200,Max,0.8003,0.818,0.017699999999999938,0.818,0.6763755627937723,666793,9651,106135,20121,0.07643993156760867
2434,BRFC_alpha_0_5_1_0_0_1_Hard_Round_4,Prec_500,Min,0.8165,0.8346,0.018100000000000005,0.8165,0.6567391623411363,666772,9672,106098,20158,0.07660626029654036
2501,BRFC_alpha_0_5_1_0_0_1_Hard_Round_4,Prec_500,Max,0.8165,0.8346,0.018100000000000005,0.8346,0.6766536523695628,669617,6827,110089,16167,0.05407267773412749
2306,BRFC_alpha_0_5_1_0_0_1_Hard_Round_4,Prec_1000,Max,,0.7808,,0.7808,0.5784612891283795,661380,15064,99316,26940,0.11931314155366873
1806,BRFC_alpha_0_5_1_0_0_1_Hard_Round_4,Prec_2000,Max,,0.6558,,0.6558,0.3698687458474319,616024,60420,67981,58275,0.4785515143834748
8874,BRFC_alpha_0_5_1_0_0_1_Medium_Round_4,Prec_1,Min,0.9492,0.9631,0.013899999999999912,0.9492,0.6567808034510649,675171,1273,123820,2436,0.010082689139526042
8959,BRFC_alpha_0_5_1_0_0_1_Medium_Round_4,Prec_1,Max,0.9492,0.9631,0.013899999999999912,0.9631,0.675103305785124,675815,629,124949,1307,0.004981941452287416
8901,BRFC_alpha_0_5_1_0_0_1_Medium_Round_4,Prec_10,Min,0.9537,0.9633,0.009600000000000053,0.9537,0.6567184945563324,675459,985,124372,1884,0.007801609428462805
8960,BRFC_alpha_0_5_1_0_0_1_Medium_Round_4,Prec_10,Max,0.9537,0.9633,0.009600000000000053,0.9633,0.676288552556301,675828,616,124959,1297,0.004878976048663034
8903,BRFC_alpha_0_5_1_0_0_1_Medium_Round_4,Prec_20,Min,0.954,0.9633,0.009300000000000086,0.954,0.6568749452282885,675463,981,124373,1883,0.00776992776580915
8960,BRFC_alpha_0_5_1_0_0_1_Medium_Round_4,Prec_20,Max,0.954,0.9633,0.009300000000000086,0.9633,0.6763835415520809,675828,616,124959,1297,0.004878976048663034
8898,BRFC_alpha_0_5_1_0_0_1_Medium_Round_4,Prec_50,Min,0.9533,0.9646,0.011299999999999977,0.9533,0.6567066876731679,675457,987,124370,1886,0.007817450259789634
8964,BRFC_alpha_0_5_1_0_0_1_Medium_Round_4,Prec_50,Max,0.9533,0.9646,0.011299999999999977,0.9646,0.6764521978365535,675832,612,124967,1289,0.0048472943860093775
8891,BRFC_alpha_0_5_1_0_0_1_Medium_Round_4,Prec_100,Min,0.9517,0.9655,0.013800000000000034,0.9517,0.6567976155143126,675429,1015,124335,1921,0.008039221898365227
8968,BRFC_alpha_0_5_1_0_0_1_Medium_Round_4,Prec_100,Max,0.9517,0.9655,0.013800000000000034,0.9655,0.6765186915887851,675860,584,125009,1247,0.004625522747433785
8897,BRFC_alpha_0_5_1_0_0_1_Medium_Round_4,Prec_200,Min,0.953,0.9629,0.00990000000000002,0.953,0.6568017623466345,675442,1002,124350,1906,0.007936256494740845
8957,BRFC_alpha_0_5_1_0_0_1_Medium_Round_4,Prec_200,Max,0.953,0.9629,0.00990000000000002,0.9629,0.6679585412211926,675813,631,124946,1310,0.004997782283614244
8807,BRFC_alpha_0_5_1_0_0_1_Medium_Round_4,Prec_500,Max,,0.9398,,0.9398,0.63184465005353,674682,1762,123062,3194,0.013955772398935496
8557,BRFC_alpha_0_5_1_0_0_1_Medium_Round_4,Prec_1000,Max,,0.9094,,0.9094,0.5826491957165738,672617,3827,120370,5886,0.03031143074388544
8057,BRFC_alpha_0_5_1_0_0_1_Medium_Round_4,Prec_2000,Max,,0.8548,,0.8548,0.5018307633721445,665353,11091,113167,13089,0.08784533012292485
9914,BRFC_alpha_0_5_1_0_0_1_Easy_Round_4,Prec_1,Max,,0.9993,,0.9993,0.6529968454258676,676334,110,126049,207,0.0008712457229755417
9911,BRFC_alpha_0_5_1_0_0_1_Easy_Round_4,Prec_10,Max,,0.9989,,0.9989,0.6421768707482993,676330,114,126049,207,0.0009029273856291978
