Filename,n,nUnique,nUnique/n,95%,95%/n,90%,90%/n,80%,80%/n,B[10],B[10]/n,B[20],B[20]/n,B[100],B[100]/n,B[200],B[200],min,max,
BRFC_alpha_balanced_Medium_Run_3,713566,120255,0.1685,84577,0.1185,48898,0.0685,12895,0.0181,40969,0.0574,75642,0.1060,231049,0.3238,301123,0.4220,0.0000,1.0000
BRFC_alpha_balanced_Easy_Run_3,713566,143736,0.2014,108058,0.1514,81865,0.1147,52318,0.0733,5287,0.0074,6467,0.0091,14615,0.0205,23571,0.0330,0.0000,1.0000
EEC_Hard_Run_3,713566,2817,0.0039,1077,0.0015,759,0.0011,466,0.0007,67825,0.0951,105495,0.1478,297605,0.4171,415577,0.5824,0.4367,0.5923
EEC_Medium_Run_3,713566,3939,0.0055,1111,0.0016,717,0.0010,395,0.0006,84685,0.1187,142704,0.2000,374572,0.5249,473277,0.6633,0.4552,0.5706
EEC_Easy_Run_3,713566,1151,0.0016,764,0.0011,603,0.0008,394,0.0006,54197,0.0760,94520,0.1325,290698,0.4074,434906,0.6095,0.4721,0.5334
KBFC_alpha_0_5_gamma_0_0_Hard_Run_3,713566,694747,0.9736,659069,0.9236,623390,0.8736,552034,0.7736,106,0.0001,148,0.0002,418,0.0006,718,0.0010,0.0000,0.9945
KBFC_alpha_0_5_gamma_0_0_Medium_Run_3,713566,640812,0.8980,605134,0.8480,569455,0.7980,498099,0.6980,135,0.0002,225,0.0003,805,0.0011,1405,0.0020,0.0018,0.9288
KBFC_alpha_0_5_gamma_0_0_Easy_Run_3,713566,144085,0.2019,108407,0.1519,82379,0.1154,52851,0.0741,1332,0.0019,2452,0.0034,10459,0.0147,19303,0.0271,0.0052,0.6807
KBFC_alpha_balanced_gamma_0_0_Hard_Run_3,713566,695277,0.9744,659599,0.9244,623920,0.8744,552564,0.7744,105,0.0001,146,0.0002,416,0.0006,716,0.0010,0.0000,0.9967
KBFC_alpha_balanced_gamma_0_0_Medium_Run_3,713566,639543,0.8963,603865,0.8463,568186,0.7963,496830,0.6963,141,0.0002,236,0.0003,809,0.0011,1409,0.0020,0.0037,0.9926
KBFC_alpha_balanced_gamma_0_0_Easy_Run_3,713566,143854,0.2016,108176,0.1516,82286,0.1153,52782,0.0740,1325,0.0019,2454,0.0034,10443,0.0146,19277,0.0270,0.0421,0.8984
KBFC_alpha_0_5_gamma_1_0_Hard_Run_3,713566,689658,0.9665,653980,0.9165,618301,0.8665,546945,0.7665,104,0.0001,146,0.0002,429,0.0006,729,0.0010,0.0001,0.9528
KBFC_alpha_0_5_gamma_1_0_Medium_Run_3,713566,633025,0.8871,597347,0.8371,561668,0.7871,490312,0.6871,146,0.0002,243,0.0003,830,0.0012,1421,0.0020,0.0155,0.8056
KBFC_alpha_0_5_gamma_1_0_Easy_Run_3,713566,143596,0.2012,107918,0.1512,82023,0.1149,52631,0.0738,1363,0.0019,2494,0.0035,10484,0.0147,19339,0.0271,0.0514,0.6632
KBFC_alpha_0_5_gamma_2_0_Hard_Run_3,713566,680039,0.9530,644361,0.9030,608682,0.8530,537326,0.7530,109,0.0002,158,0.0002,478,0.0007,798,0.0011,0.0019,0.9854
KBFC_alpha_0_5_gamma_2_0_Medium_Run_3,713566,623612,0.8739,587934,0.8239,552255,0.7739,480899,0.6739,143,0.0002,233,0.0003,824,0.0012,1428,0.0020,0.0453,0.8747
KBFC_alpha_0_5_gamma_2_0_Easy_Run_3,713566,142715,0.2000,107037,0.1500,81532,0.1143,52284,0.0733,1348,0.0019,2482,0.0035,10517,0.0147,19429,0.0272,0.1334,0.6408
LogReg_alpha_0_5_Hard_Run_3,713566,706824,0.9906,671146,0.9406,635467,0.8906,564111,0.7906,107,0.0001,148,0.0002,404,0.0006,704,0.0010,0.0035,0.9157
LogReg_alpha_0_5_Medium_Run_3,713566,654653,0.9174,618975,0.8674,583296,0.8174,511940,0.7174,150,0.0002,242,0.0003,796,0.0011,1364,0.0019,0.0104,0.8135
LogReg_alpha_0_5_Easy_Run_3,713566,145118,0.2034,109440,0.1534,83015,0.1163,53330,0.0747,1323,0.0019,2467,0.0035,10453,0.0146,19325,0.0271,0.0365,0.4735
LogReg_alpha_balanced_Hard_Run_3,713566,706817,0.9905,671139,0.9405,635460,0.8905,564104,0.7905,107,0.0001,147,0.0002,398,0.0006,698,0.0010,0.0178,0.9882
LogReg_alpha_balanced_Medium_Run_3,713566,654436,0.9171,618758,0.8671,583079,0.8171,511723,0.7171,139,0.0002,229,0.0003,810,0.0011,1379,0.0019,0.0529,0.9627
LogReg_alpha_balanced_Easy_Run_3,713566,145082,0.2033,109404,0.1533,82955,0.1163,53321,0.0747,1347,0.0019,2471,0.0035,10497,0.0147,19309,0.0271,0.1722,0.8397
RFC_Hard_Run_3,713566,487485,0.6832,451807,0.6332,416128,0.5832,344772,0.4832,888,0.0012,1536,0.0022,5530,0.0077,9382,0.0131,0.1039,0.3204
RFC_Medium_Run_3,713566,225155,0.3155,189477,0.2655,153798,0.2155,84945,0.1190,3649,0.0051,6251,0.0088,21685,0.0304,35858,0.0503,0.1164,0.2725
RFC_Easy_Run_3,713566,25558,0.0358,13414,0.0188,9757,0.0137,5959,0.0084,13362,0.0187,22504,0.0315,73028,0.1023,115276,0.1615,0.1071,0.2219
RUSBoost_Hard_Run_3,713566,706867,0.9906,671189,0.9406,635510,0.8906,564154,0.7906,101,0.0001,141,0.0002,400,0.0006,700,0.0010,0.4990,0.5011
RUSBoost_Medium_Run_3,713566,654444,0.9171,618766,0.8671,583087,0.8171,511731,0.7171,141,0.0002,232,0.0003,785,0.0011,1383,0.0019,0.4775,0.5301
RUSBoost_Easy_Run_3,713566,141981,0.1990,106303,0.1490,80581,0.1129,51398,0.0720,1900,0.0027,3206,0.0045,11621,0.0163,20688,0.0290,0.4827,0.5938
