,0
0.35,12211
0.3,12151
0.32,12095
0.33,12055
0.36,12022
0.31,12010
0.34,11903
0.29,11866
0.38,11799
0.27,11783
0.28,11752
0.37,11705
0.26,11644
0.41,11463
0.39,11448
0.4,11381
0.42,11334
0.25,11326
0.24,11253
0.22,10904
0.23,10870
0.43,10743
0.44,10716
0.21,10626
0.45,10578
0.46,10459
0.47,10264
0.2,10236
0.19,10129
0.48,9888
0.18,9785
0.49,9773
0.17,9561
0.5,9465
0.51,9226
0.16,9129
0.52,9034
0.53,8952
0.15,8950
0.54,8511
0.14,8403
0.55,8355
0.56,8022
0.57,7837
0.13,7776
0.58,7496
0.12,7317
0.59,7221
0.6,6993
0.61,6768
0.11,6669
0.62,6407
0.63,6268
0.1,6220
0.64,6099
0.65,5705
0.09,5499
0.66,5406
0.67,5146
0.68,4906
0.08,4844
0.69,4715
0.7,4557
0.71,4331
0.72,4133
0.07,4095
0.73,3835
0.74,3728
0.75,3596
0.06,3450
0.76,3327
0.77,3197
0.78,3171
0.79,3034
0.8,2836
0.05,2743
0.81,2662
0.82,2617
0.83,2417
0.84,2401
0.85,2258
0.86,2250
0.04,2215
0.87,2053
0.88,1949
0.89,1826
0.9,1775
0.91,1656
0.03,1567
0.92,1456
0.93,1400
0.94,1118
0.02,1033
0.95,918
0.01,803
0.96,746
0.97,530
0.0,474
0.4084870915934895,412
0.3584870915934895,391
