Index,Filename,Roll,Min/Max,y_proba_Min,y_proba_Max,y_proba_Diff,TP(Min),TP(Max),TP_Diff,y_proba,Neg,Pos,mprob,TN,FP,FN,TP,FP/P
211,BRFC_alpha_0_5_0_0_1_0_Hard_Round_4,mProb_1,Min,0.1897,0.965,0.7753,124868,1003,123865,0.1897,0.0,1.0,1.0,81693,594751,1388,124868,4.710675136231149
2639,BRFC_alpha_0_5_0_0_1_0_Hard_Round_4,mProb_1,Max,0.1897,0.965,0.7753,124868,1003,123865,0.965,3.0,1.0,0.25,676330,114,125253,1003,0.0009029273856291978
1981,BRFC_alpha_0_5_0_0_1_0_Hard_Round_4,mProb_10,Min,0.7323,0.9075,0.17520000000000002,40264,5931,34333,0.7323,32.0,42.0,0.5675675675675675,649156,27288,85992,40264,0.21613230262324168
2549,BRFC_alpha_0_5_0_0_1_0_Hard_Round_4,mProb_10,Max,0.7323,0.9075,0.17520000000000002,40264,5931,34333,0.9075,18.0,17.0,0.4857142857142857,674987,1457,120325,5931,0.011540045621594221
1982,BRFC_alpha_0_5_0_0_1_0_Hard_Round_4,mProb_20,Min,0.7325,0.8235,0.09099999999999997,40255,19996,20259,0.7325,97.0,99.0,0.5051020408163265,649162,27282,86001,40255,0.2160847801292612
2313,BRFC_alpha_0_5_0_0_1_0_Hard_Round_4,mProb_20,Max,0.7325,0.8235,0.09099999999999997,40255,19996,20259,0.8235,72.0,71.0,0.4965034965034965,667971,8473,106260,19996,0.06710968191610696
2104,BRFC_alpha_0_5_0_0_1_0_Hard_Round_4,mProb_50,Min,0.7662,0.766,-0.00019999999999997797,33361,33361,0,0.7662,2306.0,2338.0,0.5034453057708872,656997,19447,92895,33361,0.15402832340641237
2103,BRFC_alpha_0_5_0_0_1_0_Hard_Round_4,mProb_50,Max,0.7662,0.766,-0.00019999999999997797,33361,33361,0,0.766,4600.0,4459.0,0.4922176840710895,656996,19448,92895,33361,0.15403624382207579
2107,BRFC_alpha_0_5_0_0_1_0_Hard_Round_4,mProb_100,Min,0.767,0.7667,-0.00029999999999996696,33340,33340,0,0.767,6768.0,6782.0,0.5005166051660517,657020,19424,92916,33340,0.15384615384615385
2106,BRFC_alpha_0_5_0_0_1_0_Hard_Round_4,mProb_100,Max,0.767,0.7667,-0.00029999999999996696,33340,33340,0,0.7667,4829.0,4679.0,0.4921119057635675,657018,19426,92916,33340,0.15386199467748068
2108,BRFC_alpha_0_5_0_0_1_0_Hard_Round_4,mProb_200,Min,0.7671,0.767,-9.999999999998899e-05,33339,33340,-1,0.7671,11342.0,11380.0,0.5008361939970073,657020,19424,92917,33339,0.15384615384615385
2107,BRFC_alpha_0_5_0_0_1_0_Hard_Round_4,mProb_200,Max,0.7671,0.767,-9.999999999998899e-05,33339,33340,-1,0.767,13917.0,13503.0,0.4924507658643326,657020,19424,92916,33340,0.15384615384615385
2117,BRFC_alpha_0_5_0_0_1_0_Hard_Round_4,mProb_500,Min,0.7692,0.769,-0.00019999999999997797,33324,33324,0,0.7692,30940.0,31448.0,0.5040712957620055,657041,19403,92932,33324,0.15367982511722214
2116,BRFC_alpha_0_5_0_0_1_0_Hard_Round_4,mProb_500,Max,0.7692,0.769,-0.00019999999999997797,33324,33324,0,0.769,29778.0,29479.0,0.49747709131410633,657040,19404,92932,33324,0.15368774553288556
6,BRFC_alpha_0_5_0_0_1_0_Medium_Round_4,mProb_1,Min,0.004,0.9986,0.9946,126250,139,126111,0.004,1.0,1.0,0.5,277,676167,6,126250,5.355523697883665
9020,BRFC_alpha_0_5_0_0_1_0_Medium_Round_4,mProb_1,Max,0.004,0.9986,0.9946,126250,139,126111,0.9986,4.0,0.0,0.0,676396,48,126117,139,0.0003801799518438728
7882,BRFC_alpha_0_5_0_0_1_0_Medium_Round_4,mProb_10,Min,0.8396,0.995,0.15539999999999998,14965,143,14822,0.8396,956.0,963.0,0.501823866597186,662568,13876,111291,14965,0.10990368774553289
9016,BRFC_alpha_0_5_0_0_1_0_Medium_Round_4,mProb_10,Max,0.8396,0.995,0.15539999999999998,14965,143,14822,0.995,15.0,13.0,0.4642857142857143,676390,54,126113,143,0.0004277024458243569
8069,BRFC_alpha_0_5_0_0_1_0_Medium_Round_4,mProb_20,Min,0.859,0.9767,0.11770000000000003,11851,644,11207,0.859,939.0,962.0,0.5060494476591267,666387,10057,114405,11851,0.07965562032695477
8977,BRFC_alpha_0_5_0_0_1_0_Medium_Round_4,mProb_20,Max,0.859,0.9767,0.11770000000000003,11851,644,11207,0.9767,57.0,56.0,0.49557522123893805,676158,286,125612,644,0.0022652388797364084
8150,BRFC_alpha_0_5_0_0_1_0_Medium_Round_4,mProb_50,Min,0.8677,0.9543,0.08660000000000001,10416,1534,8882,0.8677,1079.0,1082.0,0.5006941230911615,667984,8460,115840,10416,0.06700671651248258
8875,BRFC_alpha_0_5_0_0_1_0_Medium_Round_4,mProb_50,Max,0.8677,0.9543,0.08660000000000001,10416,1534,8882,0.9543,129.0,127.0,0.49609375,675613,831,124722,1534,0.006581865416297047
8216,BRFC_alpha_0_5_0_0_1_0_Medium_Round_4,mProb_100,Min,0.8746,0.8796,0.0050000000000000044,9313,8948,365,0.8746,2129.0,2247.0,0.5134826325411335,669097,7347,116943,9313,0.058191293879102775
8262,BRFC_alpha_0_5_0_0_1_0_Medium_Round_4,mProb_100,Max,0.8746,0.8796,0.0050000000000000044,9313,8948,365,0.8796,1421.0,1412.0,0.4984115778326862,669546,6898,117308,8948,0.05463502724622988
8245,BRFC_alpha_0_5_0_0_1_0_Medium_Round_4,mProb_200,Min,0.8779,0.8794,0.0014999999999999458,9031,8952,79,0.8779,2839.0,2843.0,0.5003519887363604,669448,6996,117225,9031,0.055411227981244454
8260,BRFC_alpha_0_5_0_0_1_0_Medium_Round_4,mProb_200,Max,0.8779,0.8794,0.0014999999999999458,9031,8952,79,0.8794,2808.0,2786.0,0.4980336074365391,669540,6904,117304,8952,0.05468254974021037
8284,BRFC_alpha_0_5_0_0_1_0_Medium_Round_4,mProb_500,Min,0.882,0.8819,-9.999999999998899e-05,8062,8068,-6,0.882,6762.0,6766.0,0.5001478415138971,670291,6153,118194,8062,0.04873431757698644
8283,BRFC_alpha_0_5_0_0_1_0_Medium_Round_4,mProb_500,Max,0.882,0.8819,-9.999999999998899e-05,8062,8068,-6,0.8819,6766.0,6764.0,0.4999260901699926,670281,6163,118188,8068,0.04881352173362058
8338,BRFC_alpha_0_5_0_0_1_0_Medium_Round_4,mProb_1000,Min,0.8877,0.8877,0.0,7648,7648,0,0.8877,13268.0,13268.0,0.5,670746,5698,118608,7648,0.045130528450133066
8338,BRFC_alpha_0_5_0_0_1_0_Medium_Round_4,mProb_1000,Max,0.8877,0.8877,0.0,7648,7648,0,0.8877,13268.0,13268.0,0.5,670746,5698,118608,7648,0.045130528450133066
7729,BRFC_alpha_0_5_0_0_1_0_Easy_Round_4,mProb_1,Min,0.7735,0.9991,0.22560000000000002,19521,193,19328,0.7735,15.0,16.0,0.5161290322580645,640692,35752,106735,19521,0.2831707007983779
9926,BRFC_alpha_0_5_0_0_1_0_Easy_Round_4,mProb_1,Max,0.7735,0.9991,0.22560000000000002,19521,193,19328,0.9991,1.0,1.0,0.5,676315,129,126063,193,0.001021733620580408
