,y_proba,y_test,Neg,Pos,TN,FP,FN,TP,FP/P,Prec,TP_1,FP_1,Prec_1,Min_1,Max_1,TP_10,FP_10,Prec_10,Min_10,Max_10,TP_20,FP_20,Prec_20,Min_20,Max_20,TP_50,FP_50,Prec_50,Min_50,Max_50,TP_100,FP_100,Prec_100,Min_100,Max_100,TP_200,FP_200,Prec_200,Min_200,Max_200,TP_500,FP_500,Prec_500,Min_500,Max_500,TP_1000,FP_1000,Prec_1000,Min_1000,Max_1000,TP_2000,FP_2000,Prec_2000,Min_2000,Max_2000,mProb,Pos_1,Neg_1,mProb_1,p_Min_1,p_Max_1,Pos_10,Neg_10,mProb_10,p_Min_10,p_Max_10,Pos_20,Neg_20,mProb_20,p_Min_20,p_Max_20,Pos_50,Neg_50,mProb_50,p_Min_50,p_Max_50,Pos_100,Neg_100,mProb_100,p_Min_100,p_Max_100,Pos_200,Neg_200,mProb_200,p_Min_200,p_Max_200,Pos_500,Neg_500,mProb_500,p_Min_500,p_Max_500,Pos_1000,Neg_1000,mProb_1000,p_Min_1000,p_Max_1000,Pos_2000,Neg_2000,mProb_2000,p_Min_2000,p_Max_2000
0,0.1071,33,666,33,666,604944,33,107923,5.603616288117381,0.15139289657116967,107923.0,604944.0,0.15139289657116967,,0.1071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04721030042918455,33.0,666.0,0.04721030042918455,,0.1071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.1072,17,408,17,1074,604536,50,107906,5.599836970617659,0.15145934686613086,107906.0,604536.0,0.15145934686613086,,0.1072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,17.0,408.0,0.04,,0.1072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.1074,0,17,0,1091,604519,50,107906,5.599679499055171,0.15146296101344,107906.0,604519.0,0.15146296101344,,0.1074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,17.0,0.0,,0.1074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0.1076,51,1164,51,2255,603355,101,107855,5.5888973285412575,0.15165000492119066,107855.0,603355.0,0.15165000492119066,,0.1076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04197530864197531,51.0,1164.0,0.04197530864197531,,0.1076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0.1078,27,484,27,2739,602871,128,107828,5.584414020526881,0.1517210520909696,107828.0,602871.0,0.1517210520909696,,0.1078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05283757338551859,27.0,484.0,0.05283757338551859,,0.1078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.108,30,738,30,3477,602133,158,107798,5.577577902108266,0.15184292558009158,107798.0,602133.0,0.15184292558009158,,0.108,107826.7,602658.9,0.15176479298102594,,0.108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0390625,30.0,738.0,0.0390625,,0.108,208.0,5054.0,0.0395286963131889,,0.108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0.1081,1,10,1,3487,602123,159,107797,5.577485271777391,0.15184386973180078,107797.0,602123.0,0.15184386973180078,,0.1081,107808.2,602189.7,0.15184298432431984,,0.1081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09090909090909091,1.0,10.0,0.09090909090909091,,0.1081,185.0,4692.0,0.03793315562846012,,0.1081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0.1082,42,1188,42,4675,600935,201,107755,5.566480788469376,0.15204814516925594,107755.0,600935.0,0.15204814516925594,,0.1082,107791.1,601731.9,0.1519205156140111,,0.1082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03414634146341464,42.0,1188.0,0.03414634146341464,,0.1082,171.0,4578.0,0.036007580543272265,,0.1082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.1083,4,318,4,4993,600617,205,107751,5.563535143947534,0.15211161430217063,107751.0,600617.0,0.15211161430217063,,0.1083,107773.1,601228.4,0.15200687163567356,,0.1083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012422360248447204,4.0,318.0,0.012422360248447204,,0.1083,180.0,5035.0,0.03451581975071908,,0.1083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0.1085,3,61,3,5054,600556,208,107748,5.562970098929194,0.15212112313356976,107748.0,600556.0,0.15212112313356976,,0.1085,107756.9,600762.7,0.1520873946182999,,0.1085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.046875,3.0,61.0,0.046875,,0.1085,162.0,4657.0,0.033616932973645985,,0.1085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
