,0
0.20992243,18
0.19881237,16
0.10440142,16
0.14030583,13
0.17672338,11
0.11259694,5
0.21284854,5
0.29380074,5
0.9228448,5
0.10981462,5
0.87031996,5
0.037673168,5
0.10457931,5
0.22805315,4
0.097118676,4
0.12382957,4
0.2323892,4
0.20534739,4
0.25107172,4
0.6128172,4
0.18555558,4
0.29548648,4
0.20857146,4
0.7463007,4
0.101387516,4
0.246599,4
0.24444793,4
0.8349802,4
0.22188972,4
0.25669843,4
0.11391656,4
0.35814714,4
0.08589563,4
0.029717112,4
0.27542394,4
0.38496763,4
0.42735434,4
0.117958814,4
0.26518476,4
0.24211748,4
0.23389518,4
0.07862692,4
0.5043987,4
0.07631856,4
0.1986005,4
0.39537123,4
0.56743336,4
0.21244845,4
0.3441863,4
0.11731078,4
0.3350695,4
0.51238567,4
0.10134834,4
0.07748457,4
0.051071472,4
0.0896323,4
0.2757506,4
0.15115705,4
0.18834698,4
0.22246374,4
0.7206298,4
0.23119687,4
0.17300844,4
0.038483515,4
0.17404881,3
0.12006718,3
0.41212487,3
0.21020374,3
0.19699652,3
0.07664856,3
0.2538143,3
0.20349354,3
0.21234019,3
0.2150633,3
0.0849963,3
0.1780717,3
0.16223517,3
0.23560011,3
0.60924643,3
0.10376144,3
0.282841,3
0.23791066,3
0.23790401,3
0.2232593,3
0.27227092,3
0.34257755,3
0.16153987,3
0.27725366,3
0.30978447,3
0.31499523,3
0.20623901,3
0.15701893,3
0.07692931,3
0.2950997,3
0.22733064,3
0.23474616,3
0.29676014,3
0.21409632,3
0.316389,3
0.30410066,3
