,y_proba,y_test,Neg,Pos,TN,FP,FN,TP,FP/P,Prec
0,0.0,2662,54581,2662,54581,551029,2662,105294,5.104199859201897,0.16043015405524413
1,0.0111,0,1,0,54582,551028,2662,105294,5.104190596168809,0.16043039849342244
2,0.0143,0,3,0,54585,551025,2662,105294,5.104162807069547,0.16043113181242658
3,0.0167,0,21,0,54606,551004,2662,105294,5.103968283374709,0.1604362652331715
4,0.02,6,69,6,54675,550935,2668,105288,5.103329134091667,0.16044545832742832
5,0.0214,0,3,0,54678,550932,2668,105288,5.1033013449924045,0.16044619182591205
6,0.0222,0,4,0,54682,550928,2668,105288,5.103264292860054,0.16044716983432283
7,0.025,14,226,14,54908,550702,2682,105274,5.101170847382267,0.1604845299218264
8,0.0286,0,9,0,54917,550693,2682,105274,5.1010874800844785,0.1604867318020571
9,0.0325,1,1,1,54918,550692,2683,105273,5.101078217051391,0.1604856966454003
10,0.0333,55,805,55,55723,549887,2738,105218,5.09362147541591,0.1606124209096252
11,0.0364,0,1,0,55724,549886,2738,105218,5.093612212382823,0.1606126660805002
12,0.0375,0,3,0,55727,549883,2738,105218,5.09358442328356,0.16061340159761625
13,0.04,9,95,9,55822,549788,2747,105209,5.092704435140242,0.16062516316868627
14,0.0417,0,1,0,55823,549787,2747,105209,5.092695172107155,0.16062540839944062
15,0.0429,0,22,0,55845,549765,2747,105209,5.092491385379229,0.160630803665489
16,0.0444,0,2,0,55847,549763,2747,105209,5.0924728593130535,0.16063129416219318
17,0.045,0,4,0,55851,549759,2747,105209,5.092435807180704,0.1606322751645882
18,0.0476,0,1,0,55852,549758,2747,105209,5.0924265441476155,0.1606325204170592
19,0.05,273,3873,273,59725,545885,3020,104936,5.056550816999518,0.16123634609208984
20,0.0533,0,3,0,59728,545882,3020,104936,5.056523027900256,0.1612370893245116
21,0.0545,0,4,0,59732,545878,3020,104936,5.056485975767905,0.1612380803117327
22,0.0571,1,10,1,59742,545868,3021,104935,5.05639334543703,0.16123926902611083
23,0.0583,1,9,1,59751,545859,3022,104934,5.056309978139242,0.16124021002069783
24,0.06,10,179,10,59930,545680,3032,104924,5.05465189521657,0.1612716798544122
25,0.0625,0,11,0,59941,545669,3032,104924,5.054550001852607,0.16127440657984332
26,0.0632,0,2,0,59943,545667,3032,104924,5.0545314757864315,0.16127490235800987
27,0.065,0,2,0,59945,545665,3032,104924,5.054512949720256,0.16127539813922462
28,0.0667,134,1820,134,61765,543845,3166,104790,5.037654229500908,0.16155464937908068
29,0.0679,0,1,0,61766,543844,3166,104790,5.03764496646782,0.1615548984481233
30,0.0686,0,4,0,61770,543840,3166,104790,5.03760791433547,0.16155589473197354
31,0.0692,0,1,0,61771,543839,3166,104790,5.037598651302383,0.16155614380485608
32,0.07,1,14,1,61785,543825,3167,104789,5.037468968839157,0.1615583382412344
33,0.0714,3,32,3,61817,543793,3170,104786,5.037172551780355,0.16156243109937263
34,0.0722,1,0,1,61817,543793,3171,104785,5.037172551780355,0.1615611383673205
35,0.0733,1,2,1,61819,543791,3172,104784,5.03715402571418,0.16156034383070578
36,0.075,63,756,63,62575,543035,3235,104721,5.030151172699989,0.16166735622672734
37,0.0769,0,4,0,62579,543031,3235,104721,5.030114120567639,0.16166835455544715
38,0.0778,0,2,0,62581,543029,3235,104721,5.030095594501463,0.1616688537244307
39,0.0783,0,2,0,62583,543027,3235,104721,5.030077068435288,0.16166935289649678
40,0.0786,0,1,0,62584,543026,3235,104721,5.030067805402201,0.16166960248368575
41,0.08,23,257,23,62841,542769,3258,104698,5.027687205898699,0.16170399418039838
42,0.0829,0,2,0,62843,542767,3258,104698,5.027668679832525,0.161704493679195
43,0.0833,17,222,17,63065,542545,3275,104681,5.025612286487087,0.16173794007039272
44,0.085,0,4,0,63069,542541,3275,104681,5.025575234354737,0.16173893965285482
45,0.0857,1,28,1,63097,542513,3276,104680,5.025315869428286,0.16174464186108317
46,0.0867,1,6,1,63103,542507,3277,104679,5.025260291229761,0.16174484614932955
47,0.0875,2,13,2,63116,542494,3279,104677,5.025139871799622,0.16174550466569113
48,0.0889,0,1,0,63117,542493,3279,104677,5.025130608766535,0.16174575459307447
49,0.0893,0,1,0,63118,542492,3279,104677,5.025121345733447,0.16174600452123017
50,0.09,1,24,1,63142,542468,3280,104676,5.024899032939346,0.16175070772501948
51,0.0909,0,4,0,63146,542464,3280,104676,5.024861980806995,0.16175170751305745
52,0.0917,3,17,3,63163,542447,3283,104673,5.024704509244507,0.16175207071331438
53,0.0929,0,5,0,63168,542442,3283,104673,5.024658194079069,0.16175332050717414
54,0.0931,0,1,0,63169,542441,3283,104673,5.024648931045982,0.16175357046826372
55,0.0933,2,4,2,63173,542437,3285,104671,5.024611878913632,0.16175197957682488
56,0.095,1,12,1,63185,542425,3286,104670,5.0245007225165805,0.1617536837713164
57,0.0952,0,4,0,63189,542421,3286,104670,5.024463670384231,0.16175468365345833
58,0.0964,1,1,1,63190,542420,3287,104669,5.0244544073511435,0.16175363821669045
59,0.0983,0,1,0,63191,542419,3287,104669,5.024445144318055,0.1617538881883144
60,0.0986,1,5,1,63196,542414,3288,104668,5.024398829152617,0.16175384263509107
61,0.1,5359,74211,5359,137407,468203,8647,99309,4.336979880692134,0.1749901323672451
62,0.1033,0,3,0,137410,468200,8647,99309,4.336952091592871,0.17499105741054327
63,0.1036,0,1,0,137411,468199,8647,99309,4.336942828559784,0.17499136576048266
64,0.105,1,1,1,137412,468198,8648,99308,4.336933565526696,0.17499022036771417
65,0.1057,0,2,0,137414,468196,8648,99308,4.336915039460521,0.17499083706898982
66,0.1067,0,6,0,137420,468190,8648,99308,4.336859461261995,0.17499268719889763
67,0.1071,0,1,0,137421,468189,8648,99308,4.336850198228908,0.17499299555768577
68,0.1083,1,37,1,137458,468152,8649,99307,4.336507466004669,0.17500295175510477
69,0.1095,0,1,0,137459,468151,8649,99307,4.336498202971581,0.17500326015317433
70,0.11,4,33,4,137492,468118,8653,99303,4.336192522879692,0.1750076222064393
71,0.1105,0,1,0,137493,468117,8653,99303,4.336183259846604,0.17500793063339326
72,0.1111,0,1,0,137494,468116,8653,99303,4.336173996813517,0.1750082390614343
73,0.1125,0,8,0,137502,468108,8653,99303,4.336099892548816,0.17501070652489994
74,0.1133,0,7,0,137509,468101,8653,99303,4.336035051317204,0.1750128656125089
75,0.1143,0,4,0,137513,468097,8653,99303,4.335997999184853,0.17501409940077547
76,0.115,1,3,1,137516,468094,8654,99302,4.33597021008559,0.17501357076891624
77,0.1167,28,313,28,137829,467781,8682,99274,4.333070880729186,0.1750694377088642
78,0.1177,0,1,0,137830,467780,8682,99274,4.3330616176960985,0.17506974644390128
79,0.119,0,1,0,137831,467779,8682,99274,4.33305235466301,0.17507005518002727
80,0.12,2,76,2,137907,467703,8684,99272,4.3323483641483564,0.17509061246086688
81,0.1214,0,1,0,137908,467702,8684,99272,4.332339101115269,0.1750909212768134
82,0.125,24,332,24,138240,467370,8708,99248,4.329263774130201,0.17515857244210384
83,0.1267,1,17,1,138257,467353,8709,99247,4.329106302567713,0.17516237204376986
84,0.1275,0,1,0,138258,467352,8709,99247,4.329097039534625,0.17516268119075395
85,0.1286,8,17,8,138275,467335,8717,99239,4.328939567972137,0.17515629026393728
86,0.1295,1,8,1,138283,467327,8718,99238,4.328865463707436,0.17515730763460502
87,0.13,1,56,1,138339,467271,8719,99237,4.328346733854533,0.17517316613357622
88,0.1314,1,1,1,138340,467270,8720,99236,4.328337470821446,0.17517201936078347
89,0.1333,120,1429,120,139769,465841,8840,99116,4.315100596539331,0.1754399007358082
90,0.1345,0,1,0,139770,465840,8840,99116,4.315091333506243,0.17544021127309029
91,0.1347,1,2,1,139772,465838,8841,99115,4.315072807440068,0.17543937283278432
92,0.1349,0,1,0,139773,465837,8841,99115,4.31506354440698,0.17543968337133067
93,0.135,1,10,1,139783,465827,8842,99114,4.314970914076105,0.17544132927155226
94,0.1357,0,12,0,139795,465815,8842,99114,4.314859757679055,0.17544505592738202
95,0.1362,0,1,0,139796,465814,8842,99114,4.314850494645967,0.1754453664891809
96,0.1365,2,8,2,139804,465806,8844,99112,4.314776390381266,0.1754449318308144
97,0.1367,0,3,0,139807,465803,8844,99112,4.3147486012820035,0.1754458635369923
98,0.1375,2,5,2,139812,465798,8846,99110,4.314702286116566,0.1754444971570592
99,0.1379,0,1,0,139813,465797,8846,99110,4.314693023083478,0.17544480772941387
100,0.1381,0,1,0,139814,465796,8846,99110,4.314683760050391,0.17544511830286807
101,0.1383,0,1,0,139815,465795,8846,99110,4.314674497017303,0.17544542887742187
102,0.14,12,169,12,139984,465626,8858,99098,4.313109044425507,0.1754804116701256
103,0.1405,0,1,0,139985,465625,8858,99098,4.3130997813924195,0.1754807224072687
104,0.1417,0,63,0,140048,465562,8858,99098,4.312516210307903,0.1755003010661283
105,0.1425,1,6,1,140054,465556,8859,99097,4.312460632109378,0.17550070574317325
106,0.1429,1,9,1,140063,465547,8860,99096,4.31237726481159,0.1755020428837336
107,0.1433,1,7,1,140070,465540,8861,99095,4.312312423579977,0.17550275841915575
108,0.1444,0,1,0,140071,465539,8861,99095,4.31230316054689,0.17550306924485595
109,0.145,0,14,0,140085,465525,8861,99095,4.312173478083664,0.17550742092026494
110,0.1452,0,1,0,140086,465524,8861,99095,4.312164215050577,0.17550773176248055
111,0.1455,0,1,0,140087,465523,8861,99095,4.312154952017488,0.1755080426057972
112,0.1458,1,7,1,140094,465516,8862,99094,4.312090110785876,0.17550875825791254
113,0.1464,0,5,0,140099,465511,8862,99094,4.312043795620438,0.17551031251937196
114,0.1467,1,16,1,140115,465495,8863,99093,4.311895587091037,0.17551382601117985
115,0.1476,1,0,1,140115,465495,8864,99092,4.311895587091037,0.1755123656761491
116,0.1483,0,1,0,140116,465494,8864,99092,4.31188632405795,0.1755126765452916
117,0.1495,0,1,0,140117,465493,8864,99092,4.311877061024862,0.1755129874155353
118,0.15,542,6615,542,146732,458878,9406,98550,4.250602097150691,0.17679413305395494
119,0.1508,0,4,0,146736,458874,9406,98550,4.250565045018341,0.17679540170498578
120,0.1514,0,1,0,146737,458873,9406,98550,4.250555781985253,0.1767957188705884
121,0.1517,1,0,1,146737,458873,9407,98549,4.250555781985253,0.17679424206436056
122,0.1524,1,4,1,146741,458869,9408,98548,4.250518729852903,0.17679403390998122
123,0.1533,0,4,0,146745,458865,9408,98548,4.250481677720553,0.17679530258533618
124,0.1542,0,4,0,146749,458861,9408,98548,4.2504446255882025,0.17679657127889933
125,0.155,3,12,3,146761,458849,9411,98545,4.250333469191152,0.17679594685267513
126,0.1552,0,1,0,146762,458848,9411,98545,4.250324206158065,0.17679626403632626
127,0.1556,1,6,1,146768,458842,9412,98544,4.250268627959539,0.17679669026491515
128,0.1567,1,2,1,146770,458840,9413,98543,4.250250101893364,0.17679584773844914
129,0.1571,2,16,2,146786,458824,9415,98541,4.250101893363963,0.1767979690149184
130,0.1583,3,37,3,146823,458787,9418,98538,4.249759161139724,0.1768052751984928
