,0
0.3,3838
0.29,3802
0.33,3801
0.28,3745
0.32,3736
0.25,3713
0.31,3698
0.27,3681
0.26,3674
0.34,3665
0.36,3616
0.35,3591
0.37,3557
0.24,3534
0.38,3516
0.23,3503
0.4,3439
0.39,3403
0.41,3389
0.22,3371
0.21,3370
0.2,3321
0.42,3302
0.19,3227
0.43,3212
0.44,3165
0.18,3095
0.46,3089
0.45,3074
0.47,3009
0.48,2918
0.17,2877
0.16,2831
0.49,2785
0.5,2718
0.15,2642
0.52,2580
0.51,2535
0.53,2526
0.14,2484
0.55,2466
0.54,2443
0.13,2415
0.56,2344
0.57,2266
0.58,2225
0.12,2185
0.59,2166
0.6,2146
0.61,2084
0.63,2015
0.62,2004
0.11,1949
0.64,1902
0.1,1882
0.67,1869
0.66,1806
0.65,1804
0.68,1802
0.69,1789
0.71,1754
0.76,1749
0.74,1739
0.7,1737
0.73,1693
0.72,1672
0.75,1664
0.09,1663
0.78,1631
0.77,1625
0.79,1605
0.8,1603
0.81,1497
0.08,1497
0.82,1462
0.83,1460
0.84,1424
0.3284870915934895,1396
0.3584870915934895,1375
0.3084870915934896,1373
0.07,1372
0.3484870915934895,1355
0.3784870915934896,1349
0.2784870915934896,1328
0.3384870915934895,1312
0.85,1306
0.3684870915934896,1303
0.4084870915934895,1296
0.3984870915934895,1292
0.2684870915934896,1289
0.3884870915934895,1284
0.4184870915934895,1272
0.2884870915934896,1260
0.2984870915934896,1259
0.3184870915934896,1249
0.4384870915934896,1238
0.86,1227
0.06,1220
0.2484870915934896,1218
0.2584870915934896,1212
