,y_proba,y_test,Neg,Pos,TN,FP,FN,TP,FP/P,Prec,TP_1,FP_1,Prec_1,Min_1,Max_1,TP_10,FP_10,Prec_10,Min_10,Max_10,TP_20,FP_20,Prec_20,Min_20,Max_20,TP_50,FP_50,Prec_50,Min_50,Max_50,TP_100,FP_100,Prec_100,Min_100,Max_100,TP_200,FP_200,Prec_200,Min_200,Max_200,TP_500,FP_500,Prec_500,Min_500,Max_500,TP_1000,FP_1000,Prec_1000,Min_1000,Max_1000,TP_2000,FP_2000,Prec_2000,Min_2000,Max_2000,mProb,Pos_1,Neg_1,mProb_1,p_Min_1,p_Max_1,Pos_10,Neg_10,mProb_10,p_Min_10,p_Max_10,Pos_20,Neg_20,mProb_20,p_Min_20,p_Max_20,Pos_50,Neg_50,mProb_50,p_Min_50,p_Max_50,Pos_100,Neg_100,mProb_100,p_Min_100,p_Max_100,Pos_200,Neg_200,mProb_200,p_Min_200,p_Max_200,Pos_500,Neg_500,mProb_500,p_Min_500,p_Max_500,Pos_1000,Neg_1000,mProb_1000,p_Min_1000,p_Max_1000,Pos_2000,Neg_2000,mProb_2000,p_Min_2000,p_Max_2000
0,0.47214,120,2020,120,2020,603590,120,107836,5.591074141316833,0.15157725469690453,107836.0,603590.0,0.15157725469690453,,0.47214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.056074766355140186,120.0,2020.0,0.056074766355140186,,0.47214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.47224,45,1015,45,3035,602575,165,107791,5.581672162732965,0.151740088911913,107791.0,602575.0,0.151740088911913,,0.47224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04245283018867924,45.0,1015.0,0.04245283018867924,,0.47224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.47225,109,2087,109,5122,600488,274,107682,5.562340212679239,0.15205670954714265,107682.0,600488.0,0.15205670954714265,,0.47225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04963570127504554,109.0,2087.0,0.04963570127504554,,0.47225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0.47233,227,4234,227,9356,596254,501,107455,5.523120530586535,0.15269806127248622,107455.0,596254.0,0.15269806127248622,,0.47233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05088545169244564,227.0,4234.0,0.05088545169244564,,0.47233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0.47246,64,1077,64,10433,595177,565,107391,5.513144243951239,0.15285495496521334,107391.0,595177.0,0.15285495496521334,,0.47246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.056091148115687994,64.0,1077.0,0.056091148115687994,,0.47246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.47249,43,1161,43,11594,594016,608,107348,5.502389862536589,0.15305604507787682,107348.0,594016.0,0.15305604507787682,,0.47249,107369.3,594670.7,0.15293900632442597,,0.47249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03571428571428571,43.0,1161.0,0.03571428571428571,,0.47249,1195.0,21973.0,0.05157976519337017,,0.47249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0.47251,104,1830,104,13424,592186,712,107244,5.485438511986365,0.15333056917775903,107244.0,592186.0,0.15333056917775903,,0.47251,107252.8,592496.7,0.15327313560066852,,0.47251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05377456049638056,104.0,1830.0,0.05377456049638056,,0.47251,1165.0,21740.0,0.050862257149094085,,0.47251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0.47263,88,1845,88,15269,590341,800,107156,5.468348215939828,0.15362933460645709,107156.0,590341.0,0.15362933460645709,,0.47263,107134.1,590304.5,0.15361079814051015,,0.47263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04552509053285049,88.0,1845.0,0.04552509053285049,,0.47263,1187.0,21922.0,0.05136526894283613,,0.47263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.47273,127,1898,127,17167,588443,927,107029,5.450766979139649,0.153894046057929,107029.0,588443.0,0.153894046057929,,0.47273,107004.2,587954.8,0.153971960935825,,0.47273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06271604938271605,127.0,1898.0,0.06271604938271605,,0.47273,1299.0,23497.0,0.052387481851911596,,0.47273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0.47283,268,4806,268,21973,583637,1195,106761,5.406248842120864,0.15463689060512922,106761.0,583637.0,0.15463689060512922,,0.47283,106890.7,585923.0,0.1542849109363744,,0.47283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05281828931809224,268.0,4806.0,0.05281828931809224,,0.47283,1135.0,20318.0,0.052906353423763576,,0.47283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
