,y_proba,y_test,Neg,Pos,TN,FP,FN,TP,FP/P,Prec,TP_1,FP_1,Prec_1,Min_1,Max_1,TP_10,FP_10,Prec_10,Min_10,Max_10,TP_20,FP_20,Prec_20,Min_20,Max_20,TP_50,FP_50,Prec_50,Min_50,Max_50,TP_100,FP_100,Prec_100,Min_100,Max_100,TP_200,FP_200,Prec_200,Min_200,Max_200,TP_500,FP_500,Prec_500,Min_500,Max_500,TP_1000,FP_1000,Prec_1000,Min_1000,Max_1000,TP_2000,FP_2000,Prec_2000,Min_2000,Max_2000,mProb,Pos_1,Neg_1,mProb_1,p_Min_1,p_Max_1,Pos_10,Neg_10,mProb_10,p_Min_10,p_Max_10,Pos_20,Neg_20,mProb_20,p_Min_20,p_Max_20,Pos_50,Neg_50,mProb_50,p_Min_50,p_Max_50,Pos_100,Neg_100,mProb_100,p_Min_100,p_Max_100,Pos_200,Neg_200,mProb_200,p_Min_200,p_Max_200,Pos_500,Neg_500,mProb_500,p_Min_500,p_Max_500,Pos_1000,Neg_1000,mProb_1000,p_Min_1000,p_Max_1000,Pos_2000,Neg_2000,mProb_2000,p_Min_2000,p_Max_2000
0,0.0,2662,54581,2662,54581,551029,2662,105294,5.104199859201897,0.16043015405524413,105294.0,551029.0,0.16043015405524413,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04650350261167304,2662.0,54581.0,0.04650350261167304,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.0111,0,1,0,54582,551028,2662,105294,5.104190596168809,0.16043039849342244,105294.0,551028.0,0.16043039849342244,,0.0111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,0.0111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.0143,0,3,0,54585,551025,2662,105294,5.104162807069547,0.16043113181242658,105294.0,551025.0,0.16043113181242658,,0.0143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0,0.0,,0.0143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0.0167,0,21,0,54606,551004,2662,105294,5.103968283374709,0.1604362652331715,105294.0,551004.0,0.1604362652331715,,0.0167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,21.0,0.0,,0.0167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0.02,6,69,6,54675,550935,2668,105288,5.103329134091667,0.16044545832742832,105288.0,550935.0,0.16044545832742832,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,6.0,69.0,0.08,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.0214,0,3,0,54678,550932,2668,105288,5.1033013449924045,0.16044619182591205,105288.0,550932.0,0.16044619182591205,,0.0214,105286.1,550896.8,0.1604523677773377,,0.0214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0,0.0,,0.0214,2683.0,54918.0,0.04657905244700613,,0.0214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0.0222,0,4,0,54682,550928,2668,105288,5.103264292860054,0.16044716983432283,105288.0,550928.0,0.16044716983432283,,0.0222,105278.5,550782.6,0.1604705720244654,,0.0222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4.0,0.0,,0.0222,76.0,1142.0,0.06239737274220033,,0.0222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0.025,14,226,14,54908,550702,2682,105274,5.101170847382267,0.1604845299218264,105274.0,550702.0,0.1604845299218264,,0.025,105270.9,550668.4,0.16048878303221042,,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.058333333333333334,14.0,226.0,0.058333333333333334,,0.025,76.0,1142.0,0.06239737274220033,,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.0286,0,9,0,54917,550693,2682,105274,5.1010874800844785,0.1604867318020571,105274.0,550693.0,0.1604867318020571,,0.0286,105263.3,550554.2,0.16050700080433963,,0.0286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,9.0,0.0,,0.0286,76.0,1142.0,0.06239737274220033,,0.0286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0.0325,1,1,1,54918,550692,2683,105273,5.101078217051391,0.1604856966454003,105273.0,550692.0,0.1604856966454003,,0.0325,105254.8,550432.6,0.16052588474324808,,0.0325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1.0,1.0,0.5,0.0325,0.0325,85.0,1216.0,0.06533435818601076,,0.0325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0.0333,55,805,55,55723,549887,2738,105218,5.09362147541591,0.1606124209096252,105218.0,549887.0,0.1606124209096252,,0.0333,105246.9,550317.8,0.16054387919300717,,0.0333,105235.25,550156.45,0.16056848141348146,,0.0333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06395348837209303,55.0,805.0,0.06395348837209303,,0.0333,79.0,1148.0,0.06438467807660962,,0.0333,3020.0,59725.0,0.048131325205195634,,0.0333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0.0364,0,1,0,55724,549886,2738,105218,5.093612212382823,0.1606126660805002,105218.0,549886.0,0.1606126660805002,,0.0364,105239.0,550201.1,0.1605623458192442,,0.0364,105217.35,549899.1,0.16060862156644062,,0.0364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,0.0364,79.0,1167.0,0.06340288924558588,,0.0364,358.0,5147.0,0.06503178928247048,,0.0364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0.0375,0,3,0,55727,549883,2738,105218,5.09358442328356,0.16061340159761625,105218.0,549883.0,0.16061340159761625,,0.0375,105231.1,550084.6,0.1605807704591848,,0.0375,105199.45,549641.6,0.1606488322624246,,0.0375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0,0.0,,0.0375,79.0,1165.0,0.0635048231511254,,0.0375,358.0,5150.0,0.06499636891793754,,0.0375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0.04,9,95,9,55822,549788,2747,105209,5.092704435140242,0.16062516316868627,105209.0,549788.0,0.16062516316868627,,0.04,105224.6,549990.3,0.1605955542219812,,0.04,105181.5,549383.75,0.16068909860399708,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08653846153846154,9.0,95.0,0.08653846153846154,,0.04,65.0,943.0,0.06448412698412699,,0.04,359.0,5157.0,0.06508339376359681,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0.0417,0,1,0,55823,549787,2747,105209,5.092695172107155,0.16062540839944062,105209.0,549787.0,0.16062540839944062,,0.0417,105218.1,549896.8,0.16061014640332558,,0.0417,105163.5,549126.5,0.16072918736340155,,0.0417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,0.0417,65.0,935.0,0.065,,0.0417,360.0,5145.0,0.0653950953678474,,0.0417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.0429,0,22,0,55845,549765,2747,105209,5.092491385379229,0.160630803665489,105209.0,549765.0,0.160630803665489,,0.0429,105184.4,549416.1,0.16068487573718626,,0.0429,105145.3,548863.75,0.16077040524133418,,0.0429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,22.0,0.0,,0.0429,337.0,4807.0,0.06551321928460342,,0.0429,364.0,5255.0,0.06478021000177968,,0.0429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0.0444,0,2,0,55847,549763,2747,105209,5.0924728593130535,0.16063129416219318,105209.0,549763.0,0.16063129416219318,,0.0444,105156.2,549015.6,0.16074706980643313,,0.0444,105127.1,548600.6,0.16081175694406097,,0.0444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,0.0,,0.0444,282.0,4005.0,0.06578026592022393,,0.0444,364.0,5263.0,0.06468811089390439,,0.0444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.045,0,4,0,55851,549759,2747,105209,5.092435807180704,0.1606322751645882,105209.0,549759.0,0.1606322751645882,,0.045,105128.0,548614.8,0.16080941923949296,,0.045,105108.9,548337.55,0.1608531196397195,,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4.0,0.0,,0.045,282.0,4008.0,0.06573426573426573,,0.045,364.0,5261.0,0.06471111111111111,,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0.0476,0,1,0,55852,549758,2747,105209,5.0924265441476155,0.1606325204170592,105209.0,549758.0,0.1606325204170592,,0.0476,105099.7,548213.3,0.1608718944824303,,0.0476,105091.4,548085.7,0.1608926583617215,,0.0476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,0.0476,283.0,4015.0,0.06584457887389483,,0.0476,350.0,5037.0,0.06497122702803045,,0.0476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0.05,273,3873,273,59725,545885,3020,104936,5.056550816999518,0.16123634609208984,104936.0,545885.0,0.16123634609208984,,0.05,105072.2,547820.4,0.1609333602494499,,0.05,105067.2,547743.3,0.16094594066731463,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0658465991316932,273.0,3873.0,0.0658465991316932,,0.05,275.0,3929.0,0.06541389153187441,,0.05,484.0,6848.0,0.06601200218221495,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.0533,0,3,0,59728,545882,3020,104936,5.056523027900256,0.1612370893245116,104936.0,545882.0,0.1612370893245116,,0.0533,105043.7,547409.7,0.16099801150549603,,0.0533,105043.05,547400.9,0.1609993471469848,,0.0533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0,0.0,,0.0533,285.0,4107.0,0.06489071038251366,,0.0533,483.0,6848.0,0.0658845996453417,,0.0533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0.0545,0,4,0,59732,545878,3020,104936,5.056485975767905,0.1612380803117327,104936.0,545878.0,0.1612380803117327,,0.0545,105015.2,547000.1,0.161062478135099,,0.0545,105021.65,547098.55,0.16104646045314955,,0.0545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4.0,0.0,,0.0545,285.0,4096.0,0.0650536407212965,,0.0545,428.0,6047.0,0.0661003861003861,,0.0545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.0571,1,10,1,59742,545868,3021,104935,5.05639334543703,0.16123926902611083,104935.0,545868.0,0.16123926902611083,,0.0571,104986.7,546590.5,0.16112703145536708,,0.0571,105000.25,546796.2,0.16109362056206353,,0.0571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09090909090909091,1.0,10.0,0.09090909090909091,,0.0571,285.0,4096.0,0.0650536407212965,,0.0571,428.0,6047.0,0.0661003861003861,,0.0571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0.0583,1,9,1,59751,545859,3022,104934,5.056309978139242,0.16124021002069783,104934.0,545859.0,0.16124021002069783,,0.0583,104958.2,546181.1,0.16119162213062552,,0.0583,104978.8,546493.3,0.16114089920351155,,0.0583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,1.0,9.0,0.1,,0.0583,285.0,4094.0,0.06508335236355332,,0.0583,429.0,6058.0,0.06613226452905811,,0.0583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.06,10,179,10,59930,545680,3032,104924,5.05465189521657,0.1612716798544122,104924.0,545680.0,0.1612716798544122,,0.06,104916.3,545589.8,0.16128411401522597,,0.06,104957.65,546193.55,0.16118783164340322,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05291005291005291,10.0,179.0,0.05291005291005291,,0.06,419.0,5913.0,0.06617182564750473,,0.06,423.0,5995.0,0.06590838267373013,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.0625,0,11,0,59941,545669,3032,104924,5.054550001852607,0.16127440657984332,104924.0,545669.0,0.16127440657984332,,0.0625,104901.7,545385.7,0.16131590432168916,,0.0625,104936.45,545893.85,0.1612347335396032,,0.0625,104963.98,546362.72,0.161154118202125,,0.0625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,11.0,0.0,,0.0625,146.0,2041.0,0.06675811614083219,,0.0625,424.0,5994.0,0.06606419445310066,,0.0625,3279.0,63118.0,0.049384761359699984,,0.0625,,,,,,,,,,,,,,,,,,,,,,,,,
26,0.0632,0,2,0,59943,545667,3032,104924,5.0545314757864315,0.16127490235800987,104924.0,545667.0,0.16127490235800987,,0.0632,104887.1,545181.5,0.16134774083842846,,0.0632,104915.2,545595.15,0.16128136931257128,,0.0632,104951.62,546191.5,0.16118057117765444,,0.0632,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,0.0,,0.0632,146.0,2042.0,0.06672760511882998,,0.0632,425.0,5974.0,0.0664166275980622,,0.0632,618.0,8561.0,0.06732759559864909,,0.0632,,,,,,,,,,,,,,,,,,,,,,,,,
27,0.065,0,2,0,59945,545665,3032,104924,5.054512949720256,0.16127539813922462,104924.0,545665.0,0.16127539813922462,,0.065,104872.5,544977.6,0.16137952429337166,,0.065,104890.8,545258.75,0.16133334245943876,,0.065,104939.26,546020.22,0.16120705393214335,,0.065,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,0.0,,0.065,146.0,2039.0,0.06681922196796339,,0.065,488.0,6728.0,0.06762749445676275,,0.065,618.0,8564.0,0.0673055979089523,,0.065,,,,,,,,,,,,,,,,,,,,,,,,,
