,y_proba,y_test,Neg,Pos,TN,FP,FN,TP,FP/P,Prec
0,0.0,4,321,4,321,605289,4,107952,5.606812034532587,0.15135417060993409
1,0.0017,0,2,0,323,605287,4,107952,5.606793508466413,0.1513545950235475
2,0.002,0,1,0,324,605286,4,107952,5.6067842454333245,0.15135480723124678
3,0.0025,0,5,0,329,605281,4,107952,5.606737930267887,0.1513558682786691
4,0.0029,0,2,0,331,605279,4,107952,5.606719404201712,0.15135629270180348
5,0.0033,0,13,0,344,605266,4,107952,5.606598984771574,0.15135905151019743
6,0.004,0,4,0,348,605262,4,107952,5.606561932639224,0.151359900394552
7,0.005,0,24,0,372,605238,4,107952,5.606339619845122,0.1513649939006436
8,0.006,0,1,0,373,605237,4,107952,5.606330356812035,0.1513652061375035
9,0.0065,0,5,0,378,605232,4,107952,5.606284041646597,0.1513662673307309
10,0.0067,0,8,0,386,605224,4,107952,5.606209937381896,0.15136796527084478
11,0.0075,0,9,0,395,605215,4,107952,5.6061265700841085,0.15136987549900655
12,0.0083,0,2,0,397,605213,4,107952,5.606108044017933,0.1513703000007011
13,0.009,0,5,0,402,605208,4,107952,5.606061728852495,0.1513713612653542
14,0.01,8,412,8,814,604796,12,107944,5.602245359220423,0.15144933636389146
15,0.0107,0,1,0,815,604795,12,107944,5.602236096187336,0.15144954885308648
16,0.0108,0,1,0,816,604794,12,107944,5.602226833154248,0.15144976134287774
17,0.0113,0,2,0,818,604792,12,107944,5.602208307088073,0.1514501863242491
18,0.0117,0,12,0,830,604780,12,107944,5.602097150691022,0.15145273626256447
19,0.012,0,2,0,832,604778,12,107944,5.6020786246248475,0.15145316126063177
20,0.0125,1,10,1,842,604768,13,107943,5.601985994293972,0.15145409569937884
21,0.0133,1,35,1,877,604733,14,107942,5.601661788135908,0.15146034307363104
22,0.0135,0,3,0,880,604730,14,107942,5.601633999036644,0.1514609806474788
23,0.014,0,5,0,885,604725,14,107942,5.601587683871207,0.15146204328248677
24,0.0143,0,7,0,892,604718,14,107942,5.601522842639594,0.15146353099654813
25,0.015,2,61,2,953,604657,16,107940,5.600957797621253,0.15147411510292633
26,0.0156,1,1,1,954,604656,17,107939,5.6009485345881656,0.151473136915078
27,0.0158,0,5,0,959,604651,17,107939,5.600902219422728,0.15147419975020698
28,0.016,0,4,0,963,604647,17,107939,5.600865167290378,0.15147505002904912
29,0.0167,1,19,1,982,604628,18,107938,5.600689169661714,0.15147789818767665
30,0.017,0,5,0,987,604623,18,107938,5.600642854496276,0.1514789610994708
31,0.0175,1,13,1,1000,604610,19,107937,5.6005224350661384,0.1514805339156575
32,0.0179,0,4,0,1004,604606,19,107937,5.600485382933788,0.15148138428136967
33,0.018,0,6,0,1010,604600,19,107937,5.6004298047352625,0.15148265984783948
34,0.0183,0,18,0,1028,604582,19,107937,5.600263070139687,0.15148648667614478
35,0.0188,0,2,0,1030,604580,19,107937,5.600244544073512,0.15148691189122504
36,0.019,0,1,0,1031,604579,19,107937,5.6002352810404235,0.15148712449966037
37,0.0192,0,5,0,1036,604574,19,107937,5.600188965874986,0.1514881875507887
38,0.0193,0,6,0,1042,604568,19,107937,5.600133387676461,0.15148946323183696
39,0.0194,0,1,0,1043,604567,19,107937,5.600124124643373,0.15148967584743384
40,0.0197,0,1,0,1044,604566,19,107937,5.600114861610286,0.15148988846362751
41,0.02,14,546,14,1590,604020,33,107923,5.595057245544481,0.15158938285789733
42,0.0202,0,7,0,1597,604013,33,107923,5.594992404312868,0.15159087333692917
43,0.0203,0,1,0,1598,604012,33,107923,5.594983141279781,0.15159108626489778
44,0.0208,1,5,1,1603,604007,34,107922,5.594936826114343,0.1515909592108202
45,0.0213,0,1,0,1604,604006,34,107922,5.594927563081256,0.151591172141003
46,0.0214,0,1,0,1605,604005,34,107922,5.5949183000481675,0.15159138507178405
47,0.0217,0,11,0,1616,603994,34,107922,5.594816406684204,0.15159372734985588
48,0.022,0,14,0,1630,603980,34,107922,5.594686724220979,0.15159670853572543
49,0.0225,1,28,1,1658,603952,35,107921,5.594427359294527,0.1516014794773787
50,0.0229,0,1,0,1659,603951,35,107921,5.59441809626144,0.15160169243909016
51,0.023,0,6,0,1665,603945,35,107921,5.594362518062915,0.1516029702219238
52,0.0233,0,41,0,1706,603904,35,107921,5.593982733706325,0.15161170231447335
53,0.0237,0,1,0,1707,603903,35,107921,5.593973470673237,0.15161191530490684
54,0.024,0,9,0,1716,603894,35,107921,5.59389010337545,0.15161383224573802
55,0.0242,0,10,0,1726,603884,35,107921,5.593797473044574,0.15161596223684856
56,0.0243,0,1,0,1727,603883,35,107921,5.593788210011486,0.15161617523925125
57,0.025,4,130,4,1857,603753,39,107917,5.592584015710104,0.15163910239296302
58,0.0258,0,5,0,1862,603748,39,107917,5.592537700544666,0.15164016777556857
59,0.026,0,4,0,1866,603744,39,107917,5.592500648412316,0.15164102009243166
60,0.0267,0,29,0,1895,603715,39,107917,5.592232020452777,0.15164719967623716
61,0.027,1,8,1,1903,603707,40,107916,5.592157916188077,0.15164771234206875
62,0.0273,0,5,0,1908,603702,40,107916,5.592111601022639,0.15164877785553485
63,0.0275,0,10,0,1918,603692,40,107916,5.592018970691763,0.151650908927387
64,0.0279,0,2,0,1920,603690,40,107916,5.592000444625588,0.15165133514894477
65,0.028,0,3,0,1923,603687,40,107916,5.591972655526326,0.15165197448577367
66,0.0282,0,1,0,1924,603686,40,107916,5.591963392493238,0.1516521875992479
67,0.0283,0,32,0,1956,603654,40,107916,5.591666975434436,0.15165900754669254
68,0.0285,0,2,0,1958,603652,40,107916,5.591648449368261,0.15165943381377464
69,0.0286,0,1,0,1959,603651,40,107916,5.591639186335174,0.1516596469482143
70,0.0287,0,3,0,1962,603648,40,107916,5.591611397235911,0.15166028635512757
71,0.0288,0,1,0,1963,603647,40,107916,5.591602134202823,0.15166049949196347
72,0.029,0,3,0,1966,603644,40,107916,5.59157434510356,0.15166113890606556
73,0.0292,1,2,1,1968,603642,41,107915,5.591555819037386,0.15166037295676946
74,0.0293,0,1,0,1969,603641,41,107915,5.591546556004298,0.1516605860958238
75,0.0298,0,1,0,1970,603640,41,107915,5.591537292971211,0.15166079923547723
76,0.03,11,685,11,2655,602955,52,107904,5.585192115306236,0.1517938156512051
77,0.0301,0,1,0,2656,602954,52,107904,5.585182852273149,0.15179402918726384
78,0.0302,0,2,0,2658,602952,52,107904,5.585164326206973,0.1517944562611837
79,0.0303,0,2,0,2660,602950,52,107904,5.585145800140798,0.1517948833375067
80,0.0305,0,1,0,2661,602949,52,107904,5.585136537107711,0.15179509687656942
81,0.0308,1,6,1,2667,602943,53,107903,5.585080958909185,0.15179518489236768
82,0.031,0,9,0,2676,602934,53,107903,5.584997591611398,0.15179710679100836
83,0.0313,0,1,0,2677,602933,53,107903,5.5849883285783095,0.15179732033830587
84,0.0314,0,3,0,2680,602930,53,107903,5.584960539479047,0.15179796098380352
85,0.0317,0,27,0,2707,602903,53,107903,5.584710437585683,0.15180372703663164
86,0.0318,0,1,0,2708,602902,53,107903,5.584701174552595,0.15180394060255625
87,0.032,0,7,0,2715,602895,53,107903,5.584636333320983,0.1518054355808542
88,0.0323,0,5,0,2720,602890,53,107903,5.584590018155545,0.15180650344052346
89,0.0325,1,31,1,2751,602859,54,107902,5.584302864129831,0.15181193115547983
90,0.0327,0,6,0,2757,602853,54,107902,5.584247285931306,0.15181321271042764
91,0.0329,0,5,0,2762,602848,54,107902,5.584200970765868,0.15181428068941258
92,0.0331,0,5,0,2767,602843,54,107902,5.58415465560043,0.15181534868342372
93,0.0332,0,3,0,2770,602840,54,107902,5.584126866501167,0.1518159894870431
94,0.0333,0,81,0,2851,602759,54,107902,5.583376560821075,0.15183329322982406
95,0.0335,0,1,0,2852,602758,54,107902,5.583367297787988,0.1518335068809276
96,0.0337,1,1,1,2853,602757,55,107901,5.5833580347549,0.15183252703832223
97,0.0338,0,2,0,2855,602755,55,107901,5.583339508688725,0.1518329543407781
98,0.034,0,18,0,2873,602737,55,107901,5.583172774093149,0.15183680017111384
99,0.0341,0,3,0,2876,602734,55,107901,5.583144984993886,0.15183744116177786
100,0.0342,0,4,0,2880,602730,55,107901,5.5831079328615365,0.15183829582441521
101,0.0343,0,5,0,2885,602725,55,107901,5.5830616176960985,0.15183936416624216
102,0.0345,0,6,0,2891,602719,55,107901,5.583006039497573,0.1518406461962793
103,0.0346,0,1,0,2892,602718,55,107901,5.582996776464485,0.15184085987005694
104,0.0347,1,3,1,2895,602715,56,107900,5.582968987365223,0.15184030733941725
105,0.035,4,153,4,3048,602562,60,107896,5.581551743302827,0.15186823147884884
106,0.0352,0,1,0,3049,602561,60,107896,5.581542480269739,0.1518684452401764
107,0.0353,0,1,0,3050,602560,60,107896,5.581533217236652,0.1518686590021057
108,0.0357,0,1,0,3051,602559,60,107896,5.581523954203565,0.15186887276463676
109,0.0358,1,5,1,3056,602554,61,107895,5.581477639038127,0.15186874779188936
110,0.036,0,18,0,3074,602536,61,107895,5.58131090444255,0.15187259564968308
111,0.0364,0,3,0,3077,602533,61,107895,5.581283115343288,0.15187323697827226
112,0.0365,0,6,0,3083,602527,61,107895,5.581227537144763,0.15187451965169999
113,0.0367,0,70,0,3153,602457,61,107895,5.580579124828634,0.15188948577606595
114,0.0368,0,1,0,3154,602456,61,107895,5.580569861795547,0.15188969959921222
115,0.037,0,7,0,3161,602449,61,107895,5.580505020563933,0.15189119637809287
116,0.0371,0,3,0,3164,602446,61,107895,5.580477231464671,0.15189183786378654
117,0.0373,0,8,0,3172,602438,61,107895,5.58040312719997,0.1518935485187933
118,0.0375,0,33,0,3205,602405,61,107895,5.580097447108081,0.15190060537800928
119,0.0377,0,7,0,3212,602398,61,107895,5.580032605876468,0.1519021023718381
120,0.0378,1,3,1,3215,602395,62,107894,5.580004816777206,0.15190154993249227
121,0.0379,0,1,0,3216,602394,62,107894,5.579995553744118,0.15190176379158876
122,0.038,0,7,0,3223,602387,62,107894,5.579930712512505,0.15190326082212532
123,0.0382,0,2,0,3225,602385,62,107894,5.57991218644633,0.1519036885505555
124,0.0383,0,24,0,3249,602361,62,107894,5.579689873652229,0.15190882147960943
125,0.0385,0,1,0,3250,602360,62,107894,5.579680610619141,0.15190903535918138
126,0.0387,0,1,0,3251,602359,62,107894,5.5796713475860535,0.15190924923935556
127,0.0389,0,3,0,3254,602356,62,107894,5.579643558486791,0.15190989088349172
