,y_proba,y_test,Neg,Pos,TN,FP,FN,TP,FP/P,Prec
0,0.0,0,18,0,18,605592,0,107956,5.609618733558117,0.15129465712187548
1,0.0001,0,28,0,46,605564,0,107956,5.609359368631665,0.15130059423702208
2,0.0002,0,26,0,72,605538,0,107956,5.609118529771388,0.15130610768976333
3,0.0003,0,23,0,95,605515,0,107956,5.608905480010375,0.1513109853098444
4,0.0004,0,21,0,116,605494,0,107956,5.608710956315536,0.15131543906370454
5,0.0005,0,16,0,132,605478,0,107956,5.608562747786135,0.15131883257596357
6,0.0006,0,20,0,152,605458,0,107956,5.608377487124384,0.1513230746803399
7,0.0007,0,23,0,175,605435,0,107956,5.60816443736337,0.15132795339442184
8,0.0008,0,10,0,185,605425,0,107956,5.608071807032495,0.15133007467258028
9,0.0009,0,23,0,208,605402,0,107956,5.607858757271481,0.15133495383804485
10,0.001,0,13,0,221,605389,0,107956,5.607738337841343,0.15133771176639635
11,0.0011,0,12,0,233,605377,0,107956,5.607627181444292,0.1513402576356344
12,0.0012,0,24,0,257,605353,0,107956,5.607404868650191,0.15134534963108554
13,0.0013,0,16,0,273,605337,0,107956,5.60725666012079,0.15134874448508537
14,0.0014,0,15,0,288,605322,0,107956,5.607117714624477,0.1513519272990335
15,0.0015,0,21,0,309,605301,0,107956,5.606923190929638,0.15135638346346408
16,0.0016,1,25,1,334,605276,1,107955,5.6066916151024495,0.15136049891269449
17,0.0017,0,9,0,343,605267,1,107955,5.606608247804661,0.1513624088993329
18,0.0018,0,19,0,362,605248,1,107955,5.606432250175998,0.15136644125164925
19,0.0019,0,25,0,387,605223,1,107955,5.606200674348809,0.15137174730572173
20,0.002,0,14,0,401,605209,1,107955,5.606070991885583,0.15137471885849538
21,0.0021,0,23,0,424,605186,1,107955,5.605857942124569,0.15137960094848005
22,0.0022,0,16,0,440,605170,1,107955,5.605709733595169,0.15138299737072744
23,0.0023,0,18,0,458,605152,1,107955,5.605542998999592,0.15138681852793479
24,0.0024,0,27,0,485,605125,1,107955,5.605292897106229,0.15139255062545576
25,0.0025,0,22,0,507,605103,1,107955,5.6050891103783025,0.1513972215443905
26,0.0026,0,16,0,523,605087,1,107955,5.604940901848901,0.15140061875738034
27,0.0027,0,18,0,541,605069,1,107955,5.604774167253326,0.1514044408042366
28,0.0028,0,24,0,565,605045,1,107955,5.604551854459224,0.15140953716690042
29,0.0029,0,19,0,584,605026,1,107955,5.60437585683056,0.1514135720306712
30,0.003,0,16,0,600,605010,1,107955,5.60422764830116,0.15141696997748838
31,0.0031,0,16,0,616,604994,1,107955,5.604079439771759,0.15142036807681897
32,0.0032,0,22,0,638,604972,1,107955,5.603875653043833,0.1514250407124432
33,0.0033,0,23,0,661,604949,1,107955,5.603662603282819,0.1514299260489491
34,0.0034,0,22,0,683,604927,1,107955,5.603458816554893,0.15143459927449424
35,0.0035,0,23,0,706,604904,1,107955,5.603245766793879,0.151439485227794
36,0.0036,0,18,0,724,604886,1,107955,5.603079032198303,0.1514433092372633
37,0.0037,0,24,0,748,604862,1,107955,5.602856719404202,0.15144840821697575
38,0.0038,0,21,0,769,604841,1,107955,5.602662195709363,0.15145287010589284
39,0.0039,0,23,0,792,604818,1,107955,5.602449145948349,0.15145775723827923
40,0.004,0,21,0,813,604797,1,107955,5.60225462225351,0.1514622196780928
41,0.0041,0,20,0,833,604777,1,107955,5.602069361591759,0.1514664698652509
42,0.0042,0,28,0,861,604749,1,107955,5.601809996665308,0.15147242052801724
43,0.0043,0,23,0,884,604726,1,107955,5.601596946904294,0.15147730892222466
44,0.0044,0,26,0,910,604700,1,107955,5.601356108044018,0.15148283531301962
45,0.0045,0,26,0,936,604674,1,107955,5.601115269183741,0.15148836210707115
46,0.0046,0,27,0,963,604647,1,107955,5.600865167290378,0.15149410189699158
47,0.0047,0,19,0,982,604628,1,107955,5.600689169661714,0.15149814126915742
48,0.0048,0,28,0,1010,604600,1,107955,5.6004298047352625,0.15150409442078155
49,0.0049,0,20,0,1030,604580,1,107955,5.600244544073512,0.15150834695839502
50,0.005,0,24,0,1054,604556,1,107955,5.60002223127941,0.15151345031866176
51,0.0051,0,21,0,1075,604535,1,107955,5.599827707584572,0.1515179160409269
52,0.0052,0,31,0,1106,604504,1,107955,5.599540553558858,0.1515245087787508
53,0.0053,0,23,0,1129,604481,1,107955,5.599327503797843,0.15152940053562705
54,0.0054,0,20,0,1149,604461,1,107955,5.599142243136092,0.1515336544940035
55,0.0055,0,22,0,1171,604439,1,107955,5.598938456408166,0.15153833412409426
56,0.0056,0,30,0,1201,604409,1,107955,5.59866056541554,0.15154471590366722
57,0.0057,0,28,0,1229,604381,1,107955,5.598401200489088,0.15155067271624625
58,0.0058,0,27,0,1256,604354,1,107955,5.598151098595724,0.15155641722903965
59,0.0059,0,39,0,1295,604315,1,107955,5.5977898403053095,0.15156471562750082
60,0.006,0,33,0,1328,604282,1,107955,5.59748416021342,0.15157173805910112
61,0.0061,1,28,1,1356,604254,2,107954,5.5972247952869685,0.1515765057398962
62,0.0062,0,30,0,1386,604224,2,107954,5.5969469042943425,0.1515828907941554
63,0.0063,0,34,0,1420,604190,2,107954,5.596631961169365,0.1515901278393134
64,0.0064,0,26,0,1446,604164,2,107954,5.596391122309089,0.1515956625166054
65,0.0065,0,42,0,1488,604122,2,107954,5.5960020749194115,0.1516046040029435
66,0.0066,0,46,0,1534,604076,2,107954,5.595575975397384,0.15161439826973583
67,0.0067,2,24,2,1558,604052,4,107952,5.595353662603283,0.15161712574648456
68,0.0068,0,27,0,1585,604025,4,107952,5.595103560709918,0.15162287545805553
69,0.0069,1,33,1,1618,603992,5,107951,5.59479788061803,0.15162871184912274
70,0.007,0,28,0,1646,603964,5,107951,5.594538515691578,0.1516346754879445
71,0.0071,0,23,0,1669,603941,5,107951,5.594325465930564,0.15163957454220583
72,0.0072,0,38,0,1707,603903,5,107951,5.593973470673237,0.15164766932545157
73,0.0073,0,33,0,1740,603870,5,107951,5.593667790581348,0.1516546997068083
74,0.0074,0,40,0,1780,603830,5,107951,5.593297269257846,0.15166322225515994
75,0.0075,0,23,0,1803,603807,5,107951,5.593084219496832,0.15166812315421815
76,0.0076,0,39,0,1842,603768,5,107951,5.592722961206418,0.1516764340982888
77,0.0077,0,28,0,1870,603740,5,107951,5.592463596279966,0.1516824014916586
78,0.0078,0,32,0,1902,603708,5,107951,5.592167179221164,0.15168922194477974
79,0.0079,0,28,0,1930,603680,5,107951,5.5919078142947125,0.15169519034443413
