,y_proba,y_test,Neg,Pos,TN,FP,FN,TP,FP/P,Prec
0,0.4552,8,365,8,365,605245,8,107948,5.606404461076735,0.15135874861362913
1,0.4554,11,408,11,773,604837,19,107937,5.602625143577013,0.15143229130131008
2,0.4557,7,283,7,1056,604554,26,107930,5.600003705213235,0.15148410350267516
3,0.4559,6,56,6,1112,604498,32,107924,5.599484975360332,0.15148886474589499
4,0.4565,0,16,0,1128,604482,32,107924,5.599336766830931,0.1514922670499687
5,0.4567,15,440,15,1568,604042,47,107909,5.595261032272408,0.15156801521453023
6,0.4569,6,159,6,1727,603883,53,107903,5.593788210011486,0.1515947208852099
7,0.457,7,33,7,1760,603850,60,107896,5.593482529919597,0.15159340551264075
8,0.4573,1,27,1,1787,603823,61,107895,5.593232428026233,0.15159796436228956
9,0.4575,6,284,6,2071,603539,67,107889,5.590601726629368,0.15165132662757158
10,0.4577,3,23,3,2094,603516,70,107886,5.590388676868354,0.15165265208700565
11,0.4578,0,9,0,2103,603507,70,107886,5.5903053095705655,0.15165457068034124
12,0.4581,6,169,6,2272,603338,76,107880,5.588739856978769,0.15168345008140963
13,0.4582,0,14,0,2286,603324,76,107880,5.588610174515543,0.1516864359593028
14,0.4588,0,12,0,2298,603312,76,107880,5.588499018118493,0.15168899537677588
15,0.4596,2,32,2,2330,603280,78,107878,5.588202601059691,0.15169343521411557
16,0.4602,0,2,0,2332,603278,78,107878,5.588184074993515,0.1516938618249723
17,0.4604,2,28,2,2360,603250,80,107876,5.587924710067064,0.15169744883466502
18,0.461,5,192,5,2552,603058,85,107871,5.586146207714254,0.15173245148249684
19,0.4612,0,28,0,2580,603030,85,107871,5.585886842787803,0.1517384277135635
20,0.4614,5,215,5,2795,602815,90,107866,5.583895290673978,0.15177836469527115
21,0.4617,0,9,0,2804,602806,90,107866,5.5838119233761905,0.15178028682711575
22,0.4618,1,23,1,2827,602783,91,107865,5.583598873615177,0.15178400558363633
23,0.4619,8,239,8,3066,602544,99,107857,5.581385008707251,0.15182551826362858
24,0.4621,0,21,0,3087,602523,99,107857,5.581190485012413,0.15183000647540754
25,0.4622,3,74,3,3161,602449,102,107854,5.580505020563933,0.1518422419727919
26,0.4625,5,189,5,3350,602260,107,107849,5.578754307310386,0.1518766837203866
27,0.4626,2,134,2,3484,602126,109,107847,5.577513060876654,0.15190295969001638
28,0.4627,1,10,1,3494,602116,110,107846,5.577420430545778,0.15190390471602705
29,0.4628,27,768,27,4262,601348,137,107819,5.570306421134537,0.1520361212521169
30,0.4629,10,406,10,4668,600942,147,107809,5.56654562970099,0.15211124922575064
31,0.463,0,54,0,4722,600888,147,107809,5.566045425914261,0.15212283952098005
32,0.4631,5,110,5,4832,600778,152,107804,5.56502649227463,0.15214047209779533
33,0.4632,200,4926,200,9758,595852,352,107604,5.519396791285338,0.1529647909748442
34,0.4633,21,400,21,10158,595452,373,107583,5.515691578050316,0.1530265207279865
35,0.4634,153,3716,153,13874,591736,526,107430,5.481270147096965,0.1536544969291985
36,0.4635,7,288,7,14162,591448,533,107423,5.4786023935677495,0.1537093397780134
37,0.4636,23,684,23,14846,590764,556,107400,5.472266478935863,0.1538320509221329
38,0.4637,144,3644,144,18490,587120,700,107256,5.438511986364816,0.15446386395843173
39,0.4638,158,3038,158,21528,584082,858,107098,5.410370891844826,0.15494950664081716
40,0.4639,0,49,0,21577,584033,858,107098,5.409917003223535,0.15496049229451436
41,0.464,142,3799,142,25376,580234,1000,106956,5.374726740523917,0.15564254427450924
42,0.4641,0,12,0,25388,580222,1000,106956,5.374615584126866,0.15564526221735853
43,0.4642,17,668,17,26056,579554,1017,106939,5.36842787802438,0.155775805434287
44,0.4643,16,343,16,26399,579211,1033,106923,5.365250657675349,0.15583399161096811
45,0.4644,0,24,0,26423,579187,1033,106923,5.365028344881248,0.15583944265496785
46,0.4645,34,649,34,27072,578538,1067,106889,5.359016636407425,0.15594512617682116
47,0.4646,1,21,1,27093,578517,1068,106888,5.358822112712587,0.15594867268257454
48,0.4647,42,604,42,27697,577913,1110,106846,5.353227240727704,0.15603445883880315
49,0.4648,25,444,25,28141,577469,1135,106821,5.34911445403683,0.15610486781919947
