,y_proba,y_test,Neg,Pos,TN,FP,FN,TP,FP/P,Prec
0,0.0052,0,2,0,2,605608,0,107956,5.609766942087517,0.15129126469384666
1,0.0057,0,2,0,4,605606,0,107956,5.609748416021342,0.15129168873903037
2,0.0058,0,2,0,6,605604,0,107956,5.609729889955167,0.1512921127865912
3,0.007,0,2,0,8,605602,0,107956,5.609711363888992,0.15129253683652905
4,0.0074,0,2,0,10,605600,0,107956,5.609692837822816,0.15129296088884403
5,0.0077,0,1,0,11,605599,0,107956,5.609683574789729,0.15129317291589295
6,0.0078,0,2,0,13,605597,0,107956,5.609665048723554,0.15129359697177364
7,0.008,0,1,0,14,605596,0,107956,5.6096557856904665,0.15129380900060543
8,0.0085,0,5,0,19,605591,0,107956,5.609609470525029,0.15129486915367873
9,0.0088,0,1,0,20,605590,0,107956,5.609600207491941,0.1512950811860763
10,0.0092,0,2,0,22,605588,0,107956,5.609581681425766,0.15129550525265437
11,0.0098,0,4,0,26,605584,0,107956,5.609544629293416,0.15129635339294223
12,0.0101,0,2,0,28,605582,0,107956,5.609526103227241,0.1512967774666521
13,0.0102,0,2,0,30,605580,0,107956,5.609507577161065,0.15129720154273926
14,0.0104,1,43,1,73,605537,1,107955,5.609109266738301,0.15130513026074574
15,0.0105,0,5,0,78,605532,1,107955,5.609062951572863,0.15130619058230912
16,0.0106,0,3,0,81,605529,1,107955,5.6090351624736,0.15130682678238055
17,0.0108,0,1,0,82,605528,1,107955,5.609025899440513,0.15130703885025992
18,0.0109,1,5,1,87,605523,2,107954,5.608979584275075,0.15130690968314325
19,0.011,0,3,0,90,605520,2,107954,5.6089517951758125,0.15130754589515524
20,0.0111,0,3,0,93,605517,2,107954,5.60892400607655,0.15130818211251754
21,0.0113,0,29,0,122,605488,2,107954,5.60865537811701,0.15131433248953663
22,0.0114,0,1,0,123,605487,2,107954,5.608646115083923,0.15131454458042082
23,0.0115,0,3,0,126,605484,2,107954,5.6086183259846605,0.15131518085664067
24,0.0116,0,25,0,151,605459,2,107954,5.608386750157472,0.15132048336657727
25,0.0117,0,9,0,160,605450,2,107954,5.608303382859684,0.15132239236113057
26,0.0118,1,1,1,161,605449,3,107953,5.608294119826596,0.15132141485445794
27,0.0119,0,5,0,166,605444,3,107953,5.608247804661159,0.15132247542392244
28,0.012,0,3,0,169,605441,3,107953,5.608220015561896,0.15132311177273708
29,0.0122,0,8,0,177,605433,3,107953,5.608145911297195,0.15132480872907514
30,0.0123,0,3,0,180,605430,3,107953,5.608118122197933,0.15132544509751425
31,0.0124,0,6,0,186,605424,3,107953,5.608062543999407,0.15132671785044935
32,0.0125,0,1,0,187,605423,3,107953,5.6080532809663195,0.15132692997802
33,0.0126,0,4,0,191,605419,3,107953,5.60801622883397,0.15132777849424983
34,0.0127,0,27,0,218,605392,3,107953,5.607766126940605,0.1513335062277019
35,0.0128,1,29,1,247,605363,4,107952,5.607497498981067,0.15133846897934292
36,0.0129,0,17,0,264,605346,4,107952,5.607340027418578,0.15134207582244727
37,0.013,1,21,1,285,605325,5,107951,5.607145503723739,0.15134534177513334
38,0.0131,0,35,0,320,605290,5,107951,5.606821297565675,0.15135276855929483
39,0.0132,0,7,0,327,605283,5,107951,5.606756456334062,0.1513542540035949
40,0.0133,1,20,1,347,605263,6,107950,5.606571195672311,0.15135730840576378
41,0.0134,0,6,0,353,605257,6,107950,5.606515617473786,0.15135858173012884
42,0.0135,0,4,0,357,605253,6,107950,5.606478565341435,0.15135943062494128
43,0.0136,0,3,0,360,605250,6,107950,5.6064507762421725,0.1513600673022995
44,0.0137,0,7,0,367,605243,6,107950,5.60638593501056,0.15136155290363199
45,0.0138,1,26,1,393,605217,7,107949,5.606145096150284,0.15136588115529906
46,0.0139,0,53,0,446,605164,7,107949,5.6056541553966435,0.1513771309736325
47,0.014,0,4,0,450,605160,7,107949,5.605617103264293,0.15137798008439102
48,0.0141,0,3,0,453,605157,7,107949,5.60558931416503,0.1513786169237112
49,0.0142,0,2,0,455,605155,7,107949,5.605570788098855,0.15137904148623482
50,0.0143,1,69,1,524,605086,8,107948,5.604931638815814,0.15139250021738093
51,0.0144,1,26,1,550,605060,9,107947,5.604690799955537,0.15139683060615114
52,0.0145,1,63,1,613,604997,10,107946,5.604107228871022,0.1514090186733021
53,0.0146,0,3,0,616,604994,10,107946,5.604079439771759,0.1514096557915112
54,0.0147,0,1,0,617,604993,10,107946,5.604070176738671,0.1514098681654391
55,0.0148,0,56,0,673,604937,10,107946,5.603551446885768,0.1514217620563262
56,0.0149,0,26,0,699,604911,10,107946,5.603310608025492,0.1514272848551673
57,0.015,0,6,0,705,604905,10,107946,5.6032550298269665,0.1514285594044197
58,0.0151,0,6,0,711,604899,10,107946,5.603199451628441,0.15142983397512783
59,0.0152,0,14,0,725,604885,10,107946,5.603069769165216,0.15143280805688866
60,0.0153,0,51,0,776,604834,10,107946,5.6025973544777505,0.1514436431998653
61,0.0154,0,5,0,781,604829,10,107946,5.602551039312313,0.151444705552243
62,0.0155,0,3,0,784,604826,10,107946,5.60252325021305,0.15144534297082377
63,0.0156,0,87,0,871,604739,10,107946,5.601717366334433,0.15146383044402506
64,0.0157,0,38,0,909,604701,10,107946,5.601365371077105,0.15147190684869227
65,0.0158,0,68,0,977,604633,10,107946,5.600735484827152,0.15148636151219724
66,0.0159,0,24,0,1001,604609,10,107946,5.60051317203305,0.15149146381682818
67,0.016,1,56,1,1057,604553,11,107945,5.599994442180147,0.15150217965524113
68,0.0161,1,16,1,1073,604537,12,107944,5.599846233650746,0.15150439099428617
69,0.0162,2,43,2,1116,604494,14,107942,5.599447923227982,0.15151115328254047
70,0.0163,1,36,1,1152,604458,15,107941,5.59911445403683,0.15151761863787008
71,0.0164,0,17,0,1169,604441,15,107941,5.598956982474341,0.15152123439390663
72,0.0165,1,12,1,1181,604429,16,107940,5.598845826077291,0.15152259573339097
73,0.0166,0,9,0,1190,604420,16,107940,5.598762458779503,0.15152451007917345
74,0.0167,1,59,1,1249,604361,17,107939,5.5982159398273375,0.15153586971781552
75,0.0169,0,57,0,1306,604304,17,107939,5.597687946941346,0.1515479969617111
76,0.017,0,27,0,1333,604277,17,107939,5.597437845047983,0.15155374212317613
77,0.0171,4,18,4,1351,604259,21,107935,5.597271110452406,0.15155280724072373
78,0.0172,0,6,0,1357,604253,21,107935,5.597215532253881,0.15155408403399104
79,0.0173,1,17,1,1374,604236,22,107934,5.597058060691393,0.1515565103837567
80,0.0174,0,4,0,1378,604232,22,107934,5.597021008559042,0.15155736162636238
81,0.0175,0,13,0,1391,604219,22,107934,5.5969005891289045,0.15156012823087173
82,0.0176,0,31,0,1422,604188,22,107934,5.59661343510319,0.15156672592617557
83,0.0177,0,56,0,1478,604132,22,107934,5.596094705250287,0.1515786457996871
84,0.0178,0,25,0,1503,604107,22,107934,5.5958631294230985,0.15158396777713642
85,0.0179,2,35,2,1538,604072,24,107932,5.595538923265034,0.15158903601665158
86,0.018,0,10,0,1548,604062,24,107932,5.595446292934159,0.15159116509408788
87,0.0181,4,104,4,1652,603958,28,107928,5.594482937493053,0.15160854406463956
88,0.0182,0,10,0,1662,603948,28,107928,5.594390307162177,0.15161067376902718
89,0.0183,1,66,1,1728,603882,29,107927,5.593778946978398,0.15162353946072613
90,0.0184,0,10,0,1738,603872,29,107927,5.593686316647523,0.1516256696061669
91,0.0185,1,65,1,1803,603807,30,107926,5.593084219496832,0.15163832504604957
92,0.0186,0,12,0,1815,603795,30,107926,5.592973063099781,0.15164088175001159
93,0.0187,0,15,0,1830,603780,30,107926,5.592834117603468,0.15164407775120625
94,0.0188,2,25,2,1855,603755,32,107924,5.592602541776279,0.15164702063711308
95,0.0189,4,110,4,1965,603645,36,107920,5.591583608136649,0.1516656946308489
96,0.019,0,39,0,2004,603606,36,107920,5.591222349846234,0.1516740076961348
97,0.0191,0,59,0,2063,603547,36,107920,5.590675830894068,0.15168658560411094
98,0.0192,2,26,2,2089,603521,38,107918,5.590434992033791,0.15168974430696097
99,0.0193,0,16,0,2105,603505,38,107918,5.590286783504391,0.15169315582993523
100,0.0194,4,90,4,2195,603415,42,107914,5.58945311052651,0.15170757834982124
101,0.0195,0,34,0,2229,603381,42,107914,5.589138167401534,0.15171482999318145
102,0.0196,3,69,3,2298,603312,45,107911,5.588499018118493,0.15172597061681076
103,0.0197,4,75,4,2373,603237,49,107907,5.587804290636926,0.15173720090445816
104,0.0198,4,89,4,2462,603148,53,107903,5.586979880692134,0.1517514214873476
105,0.0199,0,12,0,2474,603136,53,107903,5.586868724295083,0.1517539825522932
106,0.02,2,66,2,2540,603070,55,107901,5.5862573641113045,0.1517656838323926
107,0.0201,0,27,0,2567,603043,55,107901,5.586007262217941,0.15177144754017194
108,0.0202,2,42,2,2609,603001,57,107899,5.585618214828263,0.15177802785201858
109,0.0204,0,16,0,2625,602985,57,107899,5.585470006298863,0.1517814439486611
110,0.0205,1,8,1,2633,602977,58,107898,5.585395902034162,0.15178195885352558
111,0.0206,0,46,0,2679,602931,58,107898,5.584969802512134,0.15179178114567637
112,0.0207,5,121,5,2800,602810,63,107893,5.58384897550854,0.15181165690872278
113,0.0208,0,29,0,2829,602781,63,107893,5.583580347549002,0.15181785178576956
114,0.0209,5,99,5,2928,602682,68,107888,5.582663307273333,0.15183303545041305
115,0.021,3,24,3,2952,602658,71,107885,5.582440994479232,0.15183458284720278
116,0.0211,1,19,1,2971,602639,72,107884,5.582264996850569,0.15183744931550422
117,0.0212,0,72,0,3043,602567,72,107884,5.5815980584682645,0.15185283714147774
118,0.0213,3,48,3,3091,602519,75,107881,5.581153432880062,0.15185951576576576
119,0.0214,3,30,3,3121,602489,78,107878,5.580875541887436,0.15186234720925945
120,0.0215,0,23,0,3144,602466,78,107878,5.580662492126422,0.1518672643113759
121,0.0216,6,143,6,3287,602323,84,107872,5.5793378783949015,0.15189067791240435
122,0.0217,6,139,6,3426,602184,90,107866,5.578050316795731,0.15191324554608832
123,0.0218,6,82,6,3508,602102,96,107860,5.577290748082552,0.15192362408128884
124,0.0219,0,34,0,3542,602068,96,107860,5.576975804957575,0.15193090003493312
125,0.022,0,20,0,3562,602048,96,107860,5.576790544295824,0.15193518033322628
126,0.0221,0,52,0,3614,601996,96,107860,5.576308866575271,0.1519463102375693
127,0.0222,8,193,8,3807,601803,104,107852,5.574521101189373,0.1519780738527876
128,0.0223,0,4,0,3811,601799,104,107852,5.574484049057023,0.1519789304883668
129,0.0224,0,38,0,3849,601761,104,107852,5.574132053799696,0.15198706900803677
130,0.0225,3,74,3,3923,601687,107,107849,5.573446589351217,0.15199933477653002
131,0.0226,0,64,0,3987,601623,107,107849,5.572853755233614,0.15201304632177168
132,0.0227,0,64,0,4051,601559,107,107849,5.57226092111601,0.15202676034101673
133,0.0228,0,97,0,4148,601462,107,107849,5.571362406906517,0.15204755036930204
134,0.0229,3,35,3,4183,601427,110,107846,5.571038200748453,0.1520514667835939
135,0.023,2,62,2,4245,601365,112,107844,5.570463892697025,0.15206236807485524
136,0.0231,0,65,0,4310,601300,112,107844,5.569861795546334,0.1520763060816985
137,0.0232,0,31,0,4341,601269,112,107844,5.569574641520619,0.1520829543387302
138,0.0233,3,29,3,4370,601240,115,107841,5.56930601356108,0.15208558683704682
139,0.0234,3,46,3,4416,601194,118,107838,5.568879914039053,0.15209186609349085
140,0.0235,2,18,2,4434,601176,120,107836,5.568713179443477,0.15209333551477267
141,0.0236,0,19,0,4453,601157,120,107836,5.568537181814813,0.1520974113989842
142,0.0237,2,56,2,4509,601101,122,107834,5.56801845196191,0.1521070337901218
143,0.0238,5,93,5,4602,601008,127,107829,5.567156989884768,0.15212100948455004
144,0.0239,2,34,2,4636,600974,129,107827,5.566842046759791,0.152125914043575
145,0.024,1,8,1,4644,600966,130,107826,5.56676794249509,0.15212643483560762
146,0.0241,2,45,2,4689,600921,132,107824,5.566351106006151,0.15213370111958463
147,0.0242,3,110,3,4799,600811,135,107821,5.56533217236652,0.15215372718138612
148,0.0243,3,63,3,4862,600748,138,107818,5.5647486012820035,0.15216366577002002
149,0.0244,2,81,2,4943,600667,140,107816,5.563998295601912,0.15217866907180552
150,0.0245,0,13,0,4956,600654,140,107816,5.563877876171774,0.1521814614592008
