,count
0.0,4793
0.01,611
1.0,347
0.02,239
0.42737239054611,222
0.4284850306751896,221
0.4116729115422613,219
0.4170555512207645,208
0.005,207
0.2416585730745933,201
0.4501780242285054,195
0.2629946524825395,193
0.4174956659650861,192
0.2838460729887944,190
0.0033333333333333,189
0.4272131615395414,186
0.0066666666666666,184
0.1581903631096427,179
0.2345522065132909,179
0.03,172
0.2404617640641419,170
0.258515885502728,167
0.1891804622187284,164
0.2528420656227787,163
0.2398986633905316,162
0.4445335130974716,161
0.1825538370853168,160
0.4379701532499145,160
0.2714924677528071,160
0.2320664050990524,157
0.2765545736513682,157
0.2584544225502455,155
0.2596665710917938,155
0.2908904114327175,153
0.4632199480048547,153
0.015,152
0.231374789314958,152
0.4279706324715542,149
0.4647388316373134,148
0.2578969717549646,148
0.1641371174156224,148
0.2772696902853011,147
0.4546402787915867,147
0.1380216512913817,146
0.2664981241931126,146
0.4411873163531025,146
0.2971054450216293,145
0.438047381533517,145
0.1994521446830565,145
0.2569129516372728,145
0.4490480584422045,145
0.4256535047118987,144
0.3014836686934147,144
0.4311435729639002,144
0.2632021042982407,143
0.1302973243322273,143
0.3200426178698445,143
0.446824307178318,143
0.3223887397496426,142
0.2464796158535309,142
0.3042988701171102,141
0.2857095638350759,140
0.2640024900389011,140
0.2114246265445746,139
0.2930819231741334,138
0.2688251292074762,138
0.279515858369329,138
0.2594119840970622,138
0.2844291589350487,137
0.2593051461855017,136
0.4554069765494994,135
0.3043179669811225,135
0.1651506077525356,135
0.3184740575446215,135
0.4242629354075739,135
0.1624834849880409,134
0.2387910970249316,134
0.280435917660179,133
0.2367635875846168,133
0.2616044201928929,132
0.2550424241545469,132
0.2621723284103614,132
0.2869522777537411,132
0.2933510347301348,131
0.2605517985760225,130
0.2686332052382949,130
0.3029363399731835,129
0.2497742350177246,129
0.5110631236793115,128
0.4714732135702885,128
0.2587750073216592,128
0.1774380120981627,128
0.4266013390148933,128
0.4138738543445693,127
0.5393418619754586,126
0.2608478341864557,125
0.1900335648894759,125
0.387701978835301,125
0.4020021409381511,125
0.0133333333333333,124
