Index,Filename,Roll,Min/Max,Min,Max,Diff,y_proba,Prec,TN,FP,FN,TP,FP/P
5690,KBFC_alpha_0_5_gamma_0_0_0_1_1_0_Hard_Round_4,Prec_20,Min,0.5693,0.9575,0.3882,0.5693,0.6567595118476953,667512,8932,109149,17107,0.07074515270561399
9261,KBFC_alpha_0_5_gamma_0_0_0_1_1_0_Hard_Round_4,Prec_20,Max,0.5693,0.9575,0.3882,0.9575,0.605,676441,3,126250,6,2.376124699024205e-05
5691,KBFC_alpha_0_5_gamma_0_0_0_1_1_0_Hard_Round_4,Prec_50,Min,0.5694,0.6004,0.031000000000000028,0.5694,0.65671653254826,667521,8923,109156,17100,0.07067386896464327
6001,KBFC_alpha_0_5_gamma_0_0_0_1_1_0_Hard_Round_4,Prec_50,Max,0.5694,0.6004,0.031000000000000028,0.6004,0.6766426528156907,669334,7110,111374,14882,0.056314155366873654
5693,KBFC_alpha_0_5_gamma_0_0_0_1_1_0_Hard_Round_4,Prec_100,Min,0.5696,0.6005,0.03090000000000004,0.5696,0.6567416166474891,667534,8910,109178,17078,0.07057090356101889
6002,KBFC_alpha_0_5_gamma_0_0_0_1_1_0_Hard_Round_4,Prec_100,Max,0.5696,0.6005,0.03090000000000004,0.6005,0.6766552027477036,669337,7107,111379,14877,0.05629039411988341
5698,KBFC_alpha_0_5_gamma_0_0_0_1_1_0_Hard_Round_4,Prec_200,Min,0.5701,0.6005,0.030399999999999983,0.5701,0.6567674328129394,667572,8872,109216,17040,0.07026992776580915
6002,KBFC_alpha_0_5_gamma_0_0_0_1_1_0_Hard_Round_4,Prec_200,Max,0.5701,0.6005,0.030399999999999983,0.6005,0.6766561711258517,669337,7107,111379,14877,0.05629039411988341
5708,KBFC_alpha_0_5_gamma_0_0_0_1_1_0_Hard_Round_4,Prec_500,Min,0.5711,0.6015,0.030399999999999983,0.5711,0.6567611015150158,667628,8816,109284,16972,0.06982638448865797
6012,KBFC_alpha_0_5_gamma_0_0_0_1_1_0_Hard_Round_4,Prec_500,Max,0.5711,0.6015,0.030399999999999983,0.6015,0.6766408406235792,669384,7060,111433,14823,0.055918134583702955
5747,KBFC_alpha_0_5_gamma_0_0_0_1_1_0_Hard_Round_4,Prec_1000,Min,0.575,0.6054,0.030400000000000094,0.575,0.6567231740758972,667880,8564,109580,16676,0.06783043974147764
6051,KBFC_alpha_0_5_gamma_0_0_0_1_1_0_Hard_Round_4,Prec_1000,Max,0.575,0.6054,0.030400000000000094,0.6054,0.6766861071446169,669589,6855,111699,14557,0.05429444937270308
5914,KBFC_alpha_0_5_gamma_0_0_0_1_1_0_Hard_Round_4,Prec_2000,Min,0.5917,0.6229,0.031200000000000006,0.5917,0.656733710564326,668873,7571,110770,15486,0.059965466987707515
6226,KBFC_alpha_0_5_gamma_0_0_0_1_1_0_Hard_Round_4,Prec_2000,Max,0.5917,0.6229,0.031200000000000006,0.6229,0.6766921518739013,670416,6028,112821,13435,0.047744265619059686
6932,KBFC_alpha_0_5_gamma_0_0_0_1_1_0_Medium_Round_4,Prec_1,Min,0.7042,0.8702,0.16599999999999993,0.7042,0.6588541666666666,676182,262,125750,506,0.0020751489038144722
7458,KBFC_alpha_0_5_gamma_0_0_0_1_1_0_Medium_Round_4,Prec_1,Max,0.7042,0.8702,0.16599999999999993,0.8702,0.0,676443,1,126256,0,7.920415663414016e-06
6933,KBFC_alpha_0_5_gamma_0_0_0_1_1_0_Medium_Round_4,Prec_10,Min,0.7043,0.7852,0.08089999999999997,0.7043,0.656766966262863,676184,260,125752,504,0.002059308072487644
7364,KBFC_alpha_0_5_gamma_0_0_0_1_1_0_Medium_Round_4,Prec_10,Max,0.7043,0.7852,0.08089999999999997,0.7852,0.676056338028169,676410,34,126184,72,0.0002692941325560765
6940,KBFC_alpha_0_5_gamma_0_0_0_1_1_0_Medium_Round_4,Prec_20,Min,0.7051,0.7839,0.07880000000000009,0.7051,0.6567193938588329,676185,259,125765,491,0.00205138765682423
7360,KBFC_alpha_0_5_gamma_0_0_0_1_1_0_Medium_Round_4,Prec_20,Max,0.7051,0.7839,0.07880000000000009,0.7839,0.6753950338600451,676408,36,126182,74,0.0002851349638829046
6973,KBFC_alpha_0_5_gamma_0_0_0_1_1_0_Medium_Round_4,Prec_50,Min,0.709,0.7683,0.05930000000000002,0.709,0.6568210117858281,676203,241,125804,452,0.0019088201748827778
7306,KBFC_alpha_0_5_gamma_0_0_0_1_1_0_Medium_Round_4,Prec_50,Max,0.709,0.7683,0.05930000000000002,0.7683,0.6765266106442578,676387,57,126135,121,0.0004514636928145989
6957,KBFC_alpha_0_5_gamma_0_0_0_1_1_0_Medium_Round_4,Prec_100,Min,0.7072,0.7565,0.0492999999999999,0.7072,0.6567969560705638,676197,247,125782,474,0.001956342668863262
7259,KBFC_alpha_0_5_gamma_0_0_0_1_1_0_Medium_Round_4,Prec_100,Max,0.7072,0.7565,0.0492999999999999,0.7565,0.6766681968034053,676368,76,126095,161,0.0006019515904194653
6940,KBFC_alpha_0_5_gamma_0_0_0_1_1_0_Medium_Round_4,Prec_200,Min,0.7051,0.7641,0.05900000000000005,0.7051,0.6567740148026967,676185,259,125765,491,0.00205138765682423
7287,KBFC_alpha_0_5_gamma_0_0_0_1_1_0_Medium_Round_4,Prec_200,Max,0.7051,0.7641,0.05900000000000005,0.7641,0.6766821939858059,676378,66,126121,135,0.0005227474337853251
7004,KBFC_alpha_0_5_gamma_0_0_0_1_1_0_Medium_Round_4,Prec_500,Min,0.7128,0.7458,0.03300000000000003,0.7128,0.6567086990249912,676235,209,125839,417,0.0016553668736535294
7210,KBFC_alpha_0_5_gamma_0_0_0_1_1_0_Medium_Round_4,Prec_500,Max,0.7128,0.7458,0.03300000000000003,0.7458,0.6680182274714033,676340,104,126048,208,0.0008237232289950577
6960,KBFC_alpha_0_5_gamma_0_0_0_1_1_0_Medium_Round_4,Prec_1000,Max,,0.7076,,0.7076,0.6492132978126683,676198,246,125788,468,0.001948422253199848
6460,KBFC_alpha_0_5_gamma_0_0_0_1_1_0_Medium_Round_4,Prec_2000,Max,,0.6514,,0.6514,0.6050749813144615,675704,740,124978,1278,0.005861107590926372
4381,KBFC_alpha_0_5_gamma_0_0_0_1_1_0_Easy_Round_4,Prec_1,Min,0.4978,0.5029,0.005099999999999993,0.4978,0.7,676441,3,126249,7,2.376124699024205e-05
4383,KBFC_alpha_0_5_gamma_0_0_0_1_1_0_Easy_Round_4,Prec_1,Max,0.4978,0.5029,0.005099999999999993,0.5029,0.6,676442,2,126253,3,1.5840831326828033e-05
4382,KBFC_alpha_0_5_gamma_0_0_0_1_1_0_Easy_Round_4,Prec_10,Max,,0.5005,,0.5005,0.5546218487394958,676441,3,126250,6,2.376124699024205e-05
4377,KBFC_alpha_0_5_gamma_0_0_0_1_1_0_Easy_Round_4,Prec_20,Max,,0.4927,,0.4927,0.5478260869565217,676431,13,126244,12,0.00010296540362438221
4362,KBFC_alpha_0_5_gamma_0_0_0_1_1_0_Easy_Round_4,Prec_50,Max,,0.4827,,0.4827,0.48288,676412,32,126221,35,0.0002534533012292485
4337,KBFC_alpha_0_5_gamma_0_0_0_1_1_0_Easy_Round_4,Prec_100,Max,,0.4743,,0.4743,0.4685507360466032,676379,65,126202,54,0.000514827018121911
4287,KBFC_alpha_0_5_gamma_0_0_0_1_1_0_Easy_Round_4,Prec_200,Max,,0.4647,,0.4647,0.45874895124452314,676298,146,126130,126,0.0011563806868584462
4137,KBFC_alpha_0_5_gamma_0_0_0_1_1_0_Easy_Round_4,Prec_500,Max,,0.4423,,0.4423,0.43632390102886615,676046,398,125928,328,0.0031523254340387785
3887,KBFC_alpha_0_5_gamma_0_0_0_1_1_0_Easy_Round_4,Prec_1000,Max,,0.4135,,0.4135,0.4019625598832612,675329,1115,125431,825,0.008831263464706628
3387,KBFC_alpha_0_5_gamma_0_0_0_1_1_0_Easy_Round_4,Prec_2000,Max,,0.363,,0.363,0.3403908309376517,671128,5316,122985,3271,0.04210492966670891
