Index,Filename,Roll,Min/Max,Min,Max,Diff,y_proba,Prec,TN,FP,FN,TP,FP/P
9916,BRFC_alpha_0_5_1_1_0_0_Easy_Round_4,Prec_20,Max,,0.9975,,0.9975,0.6366495140080046,676314,130,126024,232,0.001029654036243822
9901,BRFC_alpha_0_5_1_1_0_0_Easy_Round_4,Prec_50,Max,,0.9955,,0.9955,0.6182350994942573,676286,158,125993,263,0.0012514256748194146
9876,BRFC_alpha_0_5_1_1_0_0_Easy_Round_4,Prec_100,Max,,0.9917,,0.9917,0.6140344599309371,676228,216,125936,320,0.0017108097832974276
9826,BRFC_alpha_0_5_1_1_0_0_Easy_Round_4,Prec_200,Max,,0.9852,,0.9852,0.603510448039427,676120,324,125747,509,0.0025662146749461413
9676,BRFC_alpha_0_5_1_1_0_0_Easy_Round_4,Prec_500,Max,,0.9685,,0.9685,0.5549313904434355,675645,799,125175,1081,0.0063284121150677984
9426,BRFC_alpha_0_5_1_1_0_0_Easy_Round_4,Prec_1000,Max,,0.9433,,0.9433,0.4974400374945862,674398,2046,124073,2183,0.016205170447345076
8926,BRFC_alpha_0_5_1_1_0_0_Easy_Round_4,Prec_2000,Max,,0.8932,,0.8932,0.4157418137808356,669947,6497,120658,5598,0.05145894056520086
5853,KBFC_alpha_0_5_gamma_0_0_1_1_0_0_Hard_Round_4,Prec_1,Min,0.5853,0.6161,0.03079999999999994,0.5853,0.6568002849115587,667771,8673,109658,16598,0.06869376504878975
6161,KBFC_alpha_0_5_gamma_0_0_1_1_0_0_Hard_Round_4,Prec_1,Max,0.5853,0.6161,0.03079999999999994,0.6161,0.6766874911926347,669561,6883,111850,14406,0.05451622101127867
5853,KBFC_alpha_0_5_gamma_0_0_1_1_0_0_Hard_Round_4,Prec_10,Min,0.5853,0.616,0.03069999999999995,0.5853,0.6567165950578014,667771,8673,109658,16598,0.06869376504878975
6160,KBFC_alpha_0_5_gamma_0_0_1_1_0_0_Hard_Round_4,Prec_10,Max,0.5853,0.616,0.03069999999999995,0.616,0.6766694982470797,669555,6889,111840,14416,0.05456374350525916
5853,KBFC_alpha_0_5_gamma_0_0_1_1_0_0_Hard_Round_4,Prec_20,Min,0.5853,0.6158,0.03049999999999997,0.5853,0.6567347851290848,667771,8673,109658,16598,0.06869376504878975
6158,KBFC_alpha_0_5_gamma_0_0_1_1_0_0_Hard_Round_4,Prec_20,Max,0.5853,0.6158,0.03049999999999997,0.6158,0.6766540769030589,669547,6897,111827,14429,0.05462710683056647
5854,KBFC_alpha_0_5_gamma_0_0_1_1_0_0_Hard_Round_4,Prec_50,Min,0.5854,0.6159,0.03049999999999997,0.5854,0.6567576644208972,667780,8664,109666,16590,0.06862248130781903
6159,KBFC_alpha_0_5_gamma_0_0_1_1_0_0_Hard_Round_4,Prec_50,Max,0.5854,0.6159,0.03049999999999997,0.6159,0.67668262012012,669553,6891,111835,14421,0.05457958433658598
5855,KBFC_alpha_0_5_gamma_0_0_1_1_0_0_Hard_Round_4,Prec_100,Min,0.5855,0.616,0.03049999999999997,0.5855,0.6567569195459142,667785,8659,109673,16583,0.06858287922950196
6160,KBFC_alpha_0_5_gamma_0_0_1_1_0_0_Hard_Round_4,Prec_100,Max,0.5855,0.616,0.03049999999999997,0.616,0.6766589076172331,669555,6889,111840,14416,0.05456374350525916
5859,KBFC_alpha_0_5_gamma_0_0_1_1_0_0_Hard_Round_4,Prec_200,Min,0.5859,0.6164,0.03049999999999997,0.5859,0.6567439358129737,667815,8629,109704,16552,0.06834526675959954
6164,KBFC_alpha_0_5_gamma_0_0_1_1_0_0_Hard_Round_4,Prec_200,Max,0.5859,0.6164,0.03049999999999997,0.6164,0.6766740042520366,669578,6866,111871,14385,0.054381573945000636
5871,KBFC_alpha_0_5_gamma_0_0_1_1_0_0_Hard_Round_4,Prec_500,Min,0.5871,0.6185,0.031400000000000095,0.5871,0.6567332789803433,667904,8540,109798,16458,0.06764034976555569
6185,KBFC_alpha_0_5_gamma_0_0_1_1_0_0_Hard_Round_4,Prec_500,Max,0.5871,0.6185,0.031400000000000095,0.6185,0.6766819863141866,669697,6747,112009,14247,0.05343904448105437
5908,KBFC_alpha_0_5_gamma_0_0_1_1_0_0_Hard_Round_4,Prec_1000,Min,0.5908,0.6236,0.03280000000000005,0.5908,0.6567032733502696,668123,8321,110085,16171,0.06590577873526803
6236,KBFC_alpha_0_5_gamma_0_0_1_1_0_0_Hard_Round_4,Prec_1000,Max,0.5908,0.6236,0.03280000000000005,0.6236,0.6766673928529304,669943,6501,112358,13898,0.05149062222785452
6080,KBFC_alpha_0_5_gamma_0_0_1_1_0_0_Hard_Round_4,Prec_2000,Min,0.608,0.6427,0.034700000000000064,0.608,0.6567344111600429,669129,7315,111308,14948,0.057937840577873524
6427,KBFC_alpha_0_5_gamma_0_0_1_1_0_0_Hard_Round_4,Prec_2000,Max,0.608,0.6427,0.034700000000000064,0.6427,0.6766820509940369,670782,5662,113607,12649,0.044845393486250155
6482,KBFC_alpha_0_5_gamma_0_0_1_1_0_0_Medium_Round_4,Prec_1,Min,0.6524,0.8693,0.21689999999999998,0.6524,0.6567754698318496,675750,694,124928,1328,0.005496768470409327
7469,KBFC_alpha_0_5_gamma_0_0_1_1_0_0_Medium_Round_4,Prec_1,Max,0.6524,0.8693,0.21689999999999998,0.8693,0.5,676443,1,126255,1,7.920415663414016e-06
6492,KBFC_alpha_0_5_gamma_0_0_1_1_0_0_Medium_Round_4,Prec_10,Min,0.6536,0.8502,0.1966,0.6536,0.6568898727172109,675763,681,124951,1305,0.005393803066784945
7467,KBFC_alpha_0_5_gamma_0_0_1_1_0_0_Medium_Round_4,Prec_10,Max,0.6536,0.8502,0.1966,0.8502,0.43396226415094336,676441,3,126254,2,2.376124699024205e-05
6489,KBFC_alpha_0_5_gamma_0_0_1_1_0_0_Medium_Round_4,Prec_20,Min,0.6533,0.8454,0.19210000000000005,0.6533,0.6567660894805325,675759,685,124947,1309,0.005425484729438601
7462,KBFC_alpha_0_5_gamma_0_0_1_1_0_0_Medium_Round_4,Prec_20,Max,0.6533,0.8454,0.19210000000000005,0.8454,0.5596330275229359,676438,6,126251,5,4.75224939804841e-05
6484,KBFC_alpha_0_5_gamma_0_0_1_1_0_0_Medium_Round_4,Prec_50,Min,0.6528,0.695,0.042199999999999904,0.6528,0.6567898784420739,675752,692,124936,1320,0.005480927639082499
6868,KBFC_alpha_0_5_gamma_0_0_1_1_0_0_Medium_Round_4,Prec_50,Max,0.6528,0.695,0.042199999999999904,0.695,0.6766858337689493,676149,295,125635,621,0.0023365226207071347
6487,KBFC_alpha_0_5_gamma_0_0_1_1_0_0_Medium_Round_4,Prec_100,Min,0.6531,0.6964,0.043300000000000005,0.6531,0.6567779315288051,675754,690,124943,1313,0.005465086807755671
6877,KBFC_alpha_0_5_gamma_0_0_1_1_0_0_Medium_Round_4,Prec_100,Max,0.6531,0.6964,0.043300000000000005,0.6964,0.6766981466702137,676154,290,125641,615,0.0022969205423900648
6491,KBFC_alpha_0_5_gamma_0_0_1_1_0_0_Medium_Round_4,Prec_200,Min,0.6535,0.6907,0.03720000000000001,0.6535,0.6567603460929738,675761,683,124949,1307,0.005409643898111773
6838,KBFC_alpha_0_5_gamma_0_0_1_1_0_0_Medium_Round_4,Prec_200,Max,0.6535,0.6907,0.03720000000000001,0.6907,0.6766607877718989,676123,321,125595,661,0.002542453427955899
6531,KBFC_alpha_0_5_gamma_0_0_1_1_0_0_Medium_Round_4,Prec_500,Min,0.6577,0.6966,0.038900000000000046,0.6577,0.6567044776622813,675812,632,125028,1228,0.005005702699277658
6879,KBFC_alpha_0_5_gamma_0_0_1_1_0_0_Medium_Round_4,Prec_500,Max,0.6577,0.6966,0.038900000000000046,0.6966,0.6766834968232277,676157,287,125642,614,0.0022731592953998225
6692,KBFC_alpha_0_5_gamma_0_0_1_1_0_0_Medium_Round_4,Prec_1000,Min,0.6747,0.7078,0.03310000000000002,0.6747,0.6567693962059505,675992,452,125346,910,0.0035800278798631354
6972,KBFC_alpha_0_5_gamma_0_0_1_1_0_0_Medium_Round_4,Prec_1000,Max,0.6747,0.7078,0.03310000000000002,0.7078,0.674329161823143,676217,227,125771,485,0.0017979343555949816
6472,KBFC_alpha_0_5_gamma_0_0_1_1_0_0_Medium_Round_4,Prec_2000,Max,,0.6514,,0.6514,0.6138267737689934,675735,709,124912,1344,0.005615574705360537
4388,KBFC_alpha_0_5_gamma_0_0_1_1_0_0_Easy_Round_4,Prec_1,Max,,0.5162,,0.5162,0.0,676443,1,126256,0,7.920415663414016e-06
4385,KBFC_alpha_0_5_gamma_0_0_1_1_0_0_Easy_Round_4,Prec_10,Max,,0.5016,,0.5016,0.449438202247191,676440,4,126256,0,3.1681662653656065e-05
4380,KBFC_alpha_0_5_gamma_0_0_1_1_0_0_Easy_Round_4,Prec_20,Max,,0.492,,0.492,0.45535714285714285,676432,12,126245,11,9.50449879609682e-05
4365,KBFC_alpha_0_5_gamma_0_0_1_1_0_0_Easy_Round_4,Prec_50,Max,,0.482,,0.482,0.429272783062289,676402,42,126225,31,0.0003326574578633887
4340,KBFC_alpha_0_5_gamma_0_0_1_1_0_0_Easy_Round_4,Prec_100,Max,,0.4739,,0.4739,0.40431085918854415,676371,73,126204,52,0.0005781903434292231
4290,KBFC_alpha_0_5_gamma_0_0_1_1_0_0_Easy_Round_4,Prec_200,Max,,0.4623,,0.4623,0.4111415458849566,676283,161,126154,102,0.0012751869218096566
4140,KBFC_alpha_0_5_gamma_0_0_1_1_0_0_Easy_Round_4,Prec_500,Max,,0.4404,,0.4404,0.4081391469126715,676020,424,125967,289,0.003358256241287543
3890,KBFC_alpha_0_5_gamma_0_0_1_1_0_0_Easy_Round_4,Prec_1000,Max,,0.4126,,0.4126,0.3930500749606707,675340,1104,125514,742,0.008744138892409074
3390,KBFC_alpha_0_5_gamma_0_0_1_1_0_0_Easy_Round_4,Prec_2000,Max,,0.3621,,0.3621,0.3404103821583481,671338,5106,123116,3140,0.040441642377391965
