Index,len,Filename,p,Neg,Pos,$\frac{\text{Pos}}{\text{Neg}+\text{Pos}}$,TN,FP,FN,TP,Prec,FP/P
707716,732646,KBFC_alpha_0_5_gamma_0_0_1_0_0_0_Medium,0.45013168,0,1,1.0,663818,12626,113355,12901,0.5053864535589768,0.10000316816626537
168428,177330,KBFC_alpha_0_5_gamma_0_0_1_0_0_0_Easy,0.32583493,7,0,0.0,663821,12623,119146,7110,0.3603101403739928,0.09997940691927512
2861,3391,BRFC_alpha_0_5_1_0_0_1_Hard,0.7999999999999998,1,0,0.0,663429,13015,101733,24523,0.6532846715328468,0.10308420985933342
37743,40306,BRFC_alpha_0_5_1_0_0_1_Medium,0.8466666666666667,60,49,0.44954128440366975,663835,12609,111796,14460,0.53419040230522,0.09986852109998733
154602,164405,BRFC_alpha_0_5_1_0_0_1_Easy,0.8554285714285714,1,0,0.0,663816,12628,117158,9098,0.418760931602688,0.1000190089975922
747955,781281,KBFC_alpha_0_5_gamma_0_0_1_0_0_1_Hard,0.49971083,0,1,1.0,663818,12626,105262,20994,0.624449732302201,0.10000316816626537
703430,728344,KBFC_alpha_0_5_gamma_0_0_1_0_0_1_Medium,0.44614774,1,0,0.0,663818,12626,113274,12982,0.5069509528272415,0.10000316816626537
168428,177330,KBFC_alpha_0_5_gamma_0_0_1_0_0_1_Easy,0.32583493,7,0,0.0,663821,12623,119146,7110,0.3603101403739928,0.09997940691927512
2616,3151,BRFC_alpha_0_5_1_0_1_0_Hard,0.7995714285714284,1,0,0.0,663228,13216,99848,26408,0.6664647688269736,0.10467621340767963
37081,39668,BRFC_alpha_0_5_1_0_1_0_Medium,0.8440000000000001,22,15,0.40540540540540543,663826,12618,112530,13726,0.5210294564227148,0.09993980484095806
154770,164589,BRFC_alpha_0_5_1_0_1_0_Easy,0.8549285714285714,1,0,0.0,663818,12626,117057,9199,0.4214891179839633,0.10000316816626537
748153,781349,KBFC_alpha_0_5_gamma_0_0_1_0_1_0_Hard,0.4984694,0,1,1.0,663818,12626,105396,20860,0.6229469031834199,0.10000316816626537
704208,728970,KBFC_alpha_0_5_gamma_0_0_1_0_1_0_Medium,0.44808984,0,1,1.0,663818,12626,113528,12728,0.502011516920407,0.10000316816626537
168540,177453,KBFC_alpha_0_5_gamma_0_0_1_0_1_0_Easy,0.32594824,2,0,0.0,663818,12626,119132,7124,0.36070886075949365,0.10000316816626537
2992,3590,BRFC_alpha_0_5_1_0_1_1_Hard,0.7998333333333334,2,0,0.0,663189,13255,101335,24921,0.6527923302598492,0.10498510961855279
42502,45202,BRFC_alpha_0_5_1_0_1_1_Medium,0.8499999999999999,5,2,0.2857142857142857,663705,12739,111767,14489,0.5321360364330836,0.10089817513623114
154770,164589,BRFC_alpha_0_5_1_0_1_1_Easy,0.8549285714285714,1,0,0.0,663818,12626,117057,9199,0.4214891179839633,0.10000316816626537
748761,781740,KBFC_alpha_0_5_gamma_0_0_1_0_1_1_Hard,0.53227365,0,1,1.0,663818,12626,105590,20666,0.6207497296647844,0.10000316816626537
698312,723303,KBFC_alpha_0_5_gamma_0_0_1_0_1_1_Medium,0.4510813,1,0,0.0,663818,12626,113234,13022,0.5077199001871491,0.10000316816626537
168540,177453,KBFC_alpha_0_5_gamma_0_0_1_0_1_1_Easy,0.32594824,2,0,0.0,663818,12626,119132,7124,0.36070886075949365,0.10000316816626537
2534,3021,BRFC_alpha_0_5_1_1_0_0_Hard,0.7991666666666667,1,1,0.5,663787,12657,100746,25510,0.6683784421096759,0.1002487010518312
33896,36385,BRFC_alpha_0_5_1_1_0_0_Medium,0.84,986,1021,0.5087194818136522,663932,12512,112316,13940,0.5269922879177378,0.09910024078063617
154587,164451,BRFC_alpha_0_5_1_1_0_0_Easy,0.8550454545454546,1,0,0.0,663818,12626,117126,9130,0.4196543482257768,0.10000316816626537
749666,782839,KBFC_alpha_0_5_gamma_0_0_1_1_0_0_Hard,0.53456324,0,1,1.0,663818,12626,105417,20839,0.6227102943373674,0.10000316816626537
706855,731879,KBFC_alpha_0_5_gamma_0_0_1_1_0_0_Medium,0.44338584,1,0,0.0,663818,12626,113272,12984,0.5069894572432644,0.10000316816626537
168330,177238,KBFC_alpha_0_5_gamma_0_0_1_1_0_0_Easy,0.32611534,3,0,0.0,663816,12628,119149,7107,0.3601216113503927,0.1000190089975922
2822,3389,BRFC_alpha_0_5_1_1_0_1_Hard,0.7996666666666666,1,0,0.0,663397,13047,101552,24704,0.6543932611056661,0.10333766316056267
38835,41436,BRFC_alpha_0_5_1_1_0_1_Medium,0.8463333333333334,3,0,0.0,663818,12626,111823,14433,0.5333899996304372,0.10000316816626537
154587,164451,BRFC_alpha_0_5_1_1_0_1_Easy,0.8550454545454546,1,0,0.0,663818,12626,117126,9130,0.4196543482257768,0.10000316816626537
748695,781935,KBFC_alpha_0_5_gamma_0_0_1_1_0_1_Hard,0.53459084,1,0,0.0,663818,12626,105333,20923,0.6236549524575994,0.10000316816626537
701725,726701,KBFC_alpha_0_5_gamma_0_0_1_1_0_1_Medium,0.45417675,1,0,0.0,663818,12626,113242,13014,0.5075663026521061,0.10000316816626537
168330,177238,KBFC_alpha_0_5_gamma_0_0_1_1_0_1_Easy,0.32611534,3,0,0.0,663816,12628,119149,7107,0.3601216113503927,0.1000190089975922
2555,3078,BRFC_alpha_0_5_1_1_1_0_Hard,0.7992460317460318,0,1,1.0,663550,12894,100289,25967,0.6682020534726333,0.10212583956406032
36532,39134,BRFC_alpha_0_5_1_1_1_0_Medium,0.8425000000000001,0,1,1.0,663820,12624,112378,13878,0.5236585918043921,0.09998732733493854
154770,164589,BRFC_alpha_0_5_1_1_1_0_Easy,0.8549285714285714,1,0,0.0,663818,12626,117057,9199,0.4214891179839633,0.10000316816626537
748347,781475,KBFC_alpha_0_5_gamma_0_0_1_1_1_0_Hard,0.516449,1,0,0.0,663818,12626,105495,20761,0.6218288555425765,0.10000316816626537
703989,728873,KBFC_alpha_0_5_gamma_0_0_1_1_1_0_Medium,0.4366599,1,0,0.0,663818,12626,113404,12852,0.5044351989952116,0.10000316816626537
168540,177453,KBFC_alpha_0_5_gamma_0_0_1_1_1_0_Easy,0.32594824,2,0,0.0,663818,12626,119132,7124,0.36070886075949365,0.10000316816626537
2986,3551,BRFC_alpha_0_5_1_1_1_1_Hard,0.7991666666666666,1,1,0.5,663321,13123,101458,24798,0.6539384509902165,0.10393961475098214
42041,44721,BRFC_alpha_0_5_1_1_1_1_Medium,0.8495386002886004,3,1,0.25,663818,12626,111754,14502,0.5345768209967561,0.10000316816626537
154770,164589,BRFC_alpha_0_5_1_1_1_1_Easy,0.8549285714285714,1,0,0.0,663818,12626,117057,9199,0.4214891179839633,0.10000316816626537
748214,781285,KBFC_alpha_0_5_gamma_0_0_1_1_1_1_Hard,0.53121364,0,1,1.0,663818,12626,105510,20746,0.6216588757041831,0.10000316816626537
698986,723784,KBFC_alpha_0_5_gamma_0_0_1_1_1_1_Medium,0.45146924,1,0,0.0,663818,12626,113423,12833,0.5040653599905731,0.10000316816626537
168540,177453,KBFC_alpha_0_5_gamma_0_0_1_1_1_1_Easy,0.32594824,2,0,0.0,663818,12626,119132,7124,0.36070886075949365,0.10000316816626537
