,count
0.1386009,227
0.112829715,219
0.11377494,211
0.14617193,206
0.12193271,199
0.067984655,195
0.13612504,192
0.0820564,187
0.07004864,184
0.12514542,184
0.06145718,174
0.06518297,174
0.05771928,172
0.06604499,172
0.055693936,170
0.067431755,167
0.06201766,163
0.1580573,163
0.06798139,162
0.076705076,161
0.12913433,159
0.06089286,159
0.057358686,158
0.115707,157
0.07173826,156
0.060746815,154
0.06661747,153
0.07028615,153
0.07111678,152
0.07224433,152
0.063975655,151
0.07350154,151
0.13871077,151
0.07372114,149
0.049137663,148
0.14300275,148
0.05684365,148
0.05070787,147
0.07455443,147
0.059756633,147
0.14164378,147
0.11408539,147
0.08188431,146
0.09104087,146
0.06631815,145
0.106407516,145
0.16358113,144
0.1523517,143
0.073730744,141
0.07602753,140
0.05701756,140
0.15367414,139
0.06254674,139
0.069764905,138
0.07145895,138
0.06479481,138
0.08671341,138
0.12765223,138
0.13333285,138
0.077228785,137
0.0820527,136
0.11952345,136
0.052946255,136
0.072285905,136
0.054178108,136
0.11469948,135
0.06533779,135
0.1633385,134
0.07242792,133
0.047499023,133
0.058466706,133
0.07608362,132
0.062087156,132
0.07230775,131
0.058076855,131
0.06834882,131
0.06451734,130
0.08979039,129
0.08443895,129
0.07607662,129
0.07149676,129
0.10427332,128
0.068305135,128
0.06809995,128
0.066884264,127
0.11038201,127
0.1258839,127
0.081424735,127
0.093465395,127
0.06277443,126
0.07122168,126
0.12989119,126
0.08206096,125
0.13225241,123
0.067779705,122
0.10964721,122
0.07780532,122
0.15859407,121
0.10203155,121
0.061549753,121
