,y_proba,y_test,Neg,Pos,TN,FP,FN,TP,FP/P,Prec,TP_1,FP_1,Prec_1,Min_1,Max_1,TP_10,FP_10,Prec_10,Min_10,Max_10,TP_20,FP_20,Prec_20,Min_20,Max_20,TP_50,FP_50,Prec_50,Min_50,Max_50,TP_100,FP_100,Prec_100,Min_100,Max_100,TP_200,FP_200,Prec_200,Min_200,Max_200,TP_500,FP_500,Prec_500,Min_500,Max_500,TP_1000,FP_1000,Prec_1000,Min_1000,Max_1000,TP_2000,FP_2000,Prec_2000,Min_2000,Max_2000,mProb,Pos_1,Neg_1,mProb_1,p_Min_1,p_Max_1,Pos_10,Neg_10,mProb_10,p_Min_10,p_Max_10,Pos_20,Neg_20,mProb_20,p_Min_20,p_Max_20,Pos_50,Neg_50,mProb_50,p_Min_50,p_Max_50,Pos_100,Neg_100,mProb_100,p_Min_100,p_Max_100,Pos_200,Neg_200,mProb_200,p_Min_200,p_Max_200,Pos_500,Neg_500,mProb_500,p_Min_500,p_Max_500,Pos_1000,Neg_1000,mProb_1000,p_Min_1000,p_Max_1000,Pos_2000,Neg_2000,mProb_2000,p_Min_2000,p_Max_2000
0,0.0,0,156,0,156,676288,0,126256,5.356482068178938,0.1573197232799697,126256.0,676288.0,0.1573197232799697,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,156.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.01,1,318,1,474,675970,1,126255,5.353963375997973,0.15738103399918976,126255.0,675970.0,0.15738103399918976,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003134796238244514,1.0,318.0,0.003134796238244514,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.015,0,1,0,475,675969,1,126255,5.353955455582309,0.15738123018009934,126255.0,675969.0,0.15738123018009934,,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0.02,3,575,3,1050,675394,4,126252,5.3494012165758456,0.15749096234497523,126252.0,675394.0,0.15749096234497523,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005190311418685121,3.0,575.0,0.005190311418685121,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0.024,0,1,0,1051,675393,4,126252,5.349393296160183,0.15749115880470782,126252.0,675393.0,0.15749115880470782,,0.024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,0.024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.025,0,3,0,1054,675390,4,126252,5.349369534913192,0.1574917481868465,126252.0,675390.0,0.1574917481868465,,0.025,126250.9,675197.7,0.15752838048503673,,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0,0.0,,0.025,10.0,2053.0,0.004847309743092583,,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0.03,5,995,5,2049,674395,9,126247,5.341488721328095,0.15768221002645377,126247.0,674395.0,0.15768221002645377,,0.03,126249.9,675007.8,0.15756466365315427,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,5.0,995.0,0.005,,0.03,10.0,1899.0,0.005238344683080147,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0.032,0,1,0,2050,674394,9,126247,5.341480800912432,0.15768240697141414,126247.0,674394.0,0.15768240697141414,,0.032,126247.9,674708.3,0.15762147792850592,,0.032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,0.032,20.0,2995.0,0.006633499170812604,,0.032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.035,0,1,0,2051,674393,9,126247,5.341472880496768,0.1576826039168665,126247.0,674393.0,0.1576826039168665,,0.035,126245.9,674408.8,0.15767833499260042,,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,0.035,20.0,2995.0,0.006633499170812604,,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0.0367,1,2,1,2053,674391,10,126246,5.341457039665442,0.157681945750696,126246.0,674391.0,0.157681945750696,,0.0367,126244.2,674166.7,0.15772423888780127,,0.0367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,1.0,2.0,0.3333333333333333,,0.0367,17.0,2421.0,0.00697292863002461,,0.0367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0.0375,0,2,0,2055,674389,10,126246,5.341441198834115,0.15768233964290845,126246.0,674389.0,0.15768233964290845,,0.0375,126242.5,673924.4,0.15777021018989912,,0.0375,126241.7,673957.5,0.157762842052329,,0.0375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,0.0,,0.0375,17.0,2423.0,0.0069672131147540985,,0.0375,39.0,5443.0,0.007114191900766144,,0.0375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0.04,11,1414,11,3469,672975,21,126235,5.330241731086048,0.15794972535378687,126235.0,672975.0,0.15794972535378687,,0.04,126240.8,673682.1,0.15781620953719414,,0.04,126239.75,673693.1,0.1578129339231412,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0077192982456140355,11.0,1414.0,0.0077192982456140355,,0.04,17.0,2423.0,0.0069672131147540985,,0.04,39.0,5288.0,0.00732119391777736,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0.0417,0,1,0,3470,672974,21,126235,5.330233810670384,0.15794992298635277,126235.0,672974.0,0.15794992298635277,,0.0417,126239.6,673538.7,0.15784324230852478,,0.0417,126237.85,673444.35,0.157860022393896,,0.0417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,0.0417,12.0,1434.0,0.008298755186721992,,0.0417,38.0,4975.0,0.007580291242768801,,0.0417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0.0425,0,1,0,3471,672973,21,126235,5.33022589025472,0.15795012061941321,126235.0,672973.0,0.15795012061941321,,0.0425,126238.4,673395.3,0.15787028485667873,,0.0425,126235.95,673195.25,0.15790720952597298,,0.0425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,0.0425,12.0,1434.0,0.008298755186721992,,0.0425,38.0,4982.0,0.007569721115537849,,0.0425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0.0433,0,3,0,3474,672970,21,126235,5.330202129007731,0.15795071352156206,126235.0,672970.0,0.15795071352156206,,0.0433,126235.4,673056.3,0.1579340808868652,,0.0433,126234.2,672974.7,0.15794894175978272,,0.0433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0,0.0,,0.0433,30.0,3390.0,0.008771929824561403,,0.0433,35.0,4411.0,0.007872244714349977,,0.0433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
