Index,Filename,Roll,Min/Max,y_proba_Min,y_proba_Max,y_proba_Diff,TP(Min),TP(Max),TP_Diff,y_proba,Neg,Pos,mprob,TN,FP,FN,TP,FP/P
221,BRFC_alpha_0_5_0_1_1_1_Hard_Round_4,mProb_1,Min,0.1773,0.9833,0.8059999999999999,125133,394,124739,0.1773,0.0,1.0,1.0,72032,604412,1123,125133,4.787194271955392
2907,BRFC_alpha_0_5_0_1_1_1_Hard_Round_4,mProb_1,Max,0.1773,0.9833,0.8059999999999999,125133,394,124739,0.9833,2.0,1.0,0.3333333333333333,676418,26,125862,394,0.00020593080724876442
2033,BRFC_alpha_0_5_0_1_1_1_Hard_Round_4,mProb_10,Min,0.701,0.889,0.18800000000000006,46787,8027,38760,0.701,10.0,17.0,0.6296296296296297,637967,38477,79469,46787,0.30475383348118107
2754,BRFC_alpha_0_5_0_1_1_1_Hard_Round_4,mProb_10,Max,0.701,0.889,0.18800000000000006,46787,8027,38760,0.889,12.0,12.0,0.5,674044,2400,118229,8027,0.019008997592193638
2291,BRFC_alpha_0_5_0_1_1_1_Hard_Round_4,mProb_20,Min,0.7623,0.818,0.05569999999999997,32171,20743,11428,0.7623,50.0,57.0,0.5327102803738317,656587,19857,94085,32171,0.1572756938284121
2512,BRFC_alpha_0_5_0_1_1_1_Hard_Round_4,mProb_20,Max,0.7623,0.818,0.05569999999999997,32171,20743,11428,0.818,42.0,34.0,0.4473684210526316,666607,9837,105513,20743,0.07791312888100367
2306,BRFC_alpha_0_5_0_1_1_1_Hard_Round_4,mProb_50,Min,0.7667,0.7663,-0.00040000000000006697,32056,32074,-18,0.7667,2319.0,2364.0,0.5048046124279308,656722,19722,94200,32056,0.15620643771385123
2305,BRFC_alpha_0_5_0_1_1_1_Hard_Round_4,mProb_50,Max,0.7667,0.7663,-0.00040000000000006697,32056,32074,-18,0.7663,4733.0,4604.0,0.4930919995715969,656691,19753,94182,32074,0.15645197059941707
2331,BRFC_alpha_0_5_0_1_1_1_Hard_Round_4,mProb_100,Min,0.774,0.7738,-0.00019999999999997797,29822,29824,-2,0.774,4570.0,4705.0,0.507277628032345,658897,17547,96434,29822,0.13897953364592575
2330,BRFC_alpha_0_5_0_1_1_1_Hard_Round_4,mProb_100,Max,0.774,0.7738,-0.00019999999999997797,29822,29824,-2,0.7738,6943.0,6893.0,0.4981931193986701,658896,17548,96432,29824,0.13898745406158916
2341,BRFC_alpha_0_5_0_1_1_1_Hard_Round_4,mProb_200,Min,0.7763,0.776,-0.00029999999999996696,29745,29745,0,0.7763,9178.0,9487.0,0.5082775247789981,658956,17488,96511,29745,0.13851222912178432
2340,BRFC_alpha_0_5_0_1_1_1_Hard_Round_4,mProb_200,Max,0.7763,0.776,-0.00029999999999996696,29745,29745,0,0.776,11767.0,11694.0,0.49844422658880694,658955,17489,96511,29745,0.13852014953744773
2351,BRFC_alpha_0_5_0_1_1_1_Hard_Round_4,mProb_500,Min,0.7783,0.778,-0.00029999999999996696,29701,29706,-5,0.7783,28827.0,29374.0,0.5046992319719592,658992,17452,96555,29701,0.1382270941579014
2350,BRFC_alpha_0_5_0_1_1_1_Hard_Round_4,mProb_500,Max,0.7783,0.778,-0.00029999999999996696,29701,29706,-5,0.778,27721.0,27594.0,0.4988520292868119,658989,17455,96550,29706,0.13825085540489165
2409,BRFC_alpha_0_5_0_1_1_1_Hard_Round_4,mProb_1000,Min,0.7923,0.7921,-0.00019999999999997797,25244,25244,0,0.7923,51385.0,53699.0,0.5110102394275056,663030,13414,101012,25244,0.10624445570903561
2408,BRFC_alpha_0_5_0_1_1_1_Hard_Round_4,mProb_1000,Max,0.7923,0.7921,-0.00019999999999997797,25244,25244,0,0.7921,55977.0,55965.0,0.4999464008147076,663029,13415,101012,25244,0.10625237612469902
56,BRFC_alpha_0_5_0_1_1_1_Medium_Round_4,mProb_1,Min,0.0214,0.998,0.9766,126222,189,126033,0.0214,1.0,2.0,0.6666666666666666,1690,674754,34,126222,5.344332150551261
9149,BRFC_alpha_0_5_0_1_1_1_Medium_Round_4,mProb_1,Max,0.0214,0.998,0.9766,126222,189,126033,0.998,1.0,0.0,0.0,676382,62,126067,189,0.000491065771131669
7852,BRFC_alpha_0_5_0_1_1_1_Medium_Round_4,mProb_10,Min,0.8298,0.9722,0.14239999999999997,18006,943,17063,0.8298,1043.0,1047.0,0.500956937799043,659235,17209,108250,18006,0.1363024331516918
9081,BRFC_alpha_0_5_0_1_1_1_Medium_Round_4,mProb_10,Max,0.8298,0.9722,0.14239999999999997,18006,943,17063,0.9722,13.0,10.0,0.43478260869565216,676051,393,125313,943,0.003112723355721708
8134,BRFC_alpha_0_5_0_1_1_1_Medium_Round_4,mProb_20,Min,0.8591,0.968,0.1089,12938,1306,11632,0.8591,914.0,973.0,0.5156332803391627,665519,10925,113318,12938,0.08653054112279812
9057,BRFC_alpha_0_5_0_1_1_1_Medium_Round_4,mProb_20,Max,0.8591,0.968,0.1089,12938,1306,11632,0.968,42.0,31.0,0.4246575342465753,675852,592,124950,1306,0.004688886072741098
8310,BRFC_alpha_0_5_0_1_1_1_Medium_Round_4,mProb_50,Min,0.8774,0.9655,0.08810000000000007,10022,1334,8688,0.8774,1102.0,1171.0,0.5151781786185657,668641,7803,116234,10022,0.06180300342161957
9042,BRFC_alpha_0_5_0_1_1_1_Medium_Round_4,mProb_50,Max,0.8774,0.9655,0.08810000000000007,10022,1334,8688,0.9655,122.0,114.0,0.4830508474576271,675821,623,124922,1334,0.0049344189583069315
8285,BRFC_alpha_0_5_0_1_1_1_Medium_Round_4,mProb_100,Min,0.8749,0.8814,0.00649999999999995,10295,9091,1204,0.8749,2179.0,2213.0,0.5038706739526412,668339,8105,115961,10295,0.0641949689519706
8346,BRFC_alpha_0_5_0_1_1_1_Medium_Round_4,mProb_100,Max,0.8749,0.8814,0.00649999999999995,10295,9091,1204,0.8814,1408.0,1400.0,0.4985754985754986,669491,6953,117165,9091,0.05507065010771765
8329,BRFC_alpha_0_5_0_1_1_1_Medium_Round_4,mProb_200,Min,0.8793,0.8818,0.0025000000000000577,9903,9061,842,0.8793,3495.0,3559.0,0.5045364332293734,668807,7637,116353,9903,0.06048821442149284
8350,BRFC_alpha_0_5_0_1_1_1_Medium_Round_4,mProb_200,Max,0.8793,0.8818,0.0025000000000000577,9903,9061,842,0.8818,2766.0,2764.0,0.49981916817359856,669517,6927,117195,9061,0.054864719300468885
8367,BRFC_alpha_0_5_0_1_1_1_Medium_Round_4,mProb_500,Min,0.8836,0.8835,-0.00010000000000010001,8948,8948,0,0.8836,7456.0,7631.0,0.5057996951017433,669690,6754,117308,8948,0.053494487390698266
8366,BRFC_alpha_0_5_0_1_1_1_Medium_Round_4,mProb_500,Max,0.8836,0.8835,-0.00010000000000010001,8948,8948,0,0.8835,7007.0,6941.0,0.49763406940063093,669689,6755,117308,8948,0.05350240780636168
8420,BRFC_alpha_0_5_0_1_1_1_Medium_Round_4,mProb_1000,Min,0.8892,0.889,-0.00019999999999997797,8559,8566,-7,0.8892,13818.0,13827.0,0.5001627780792187,670133,6311,117697,8559,0.04998574325180585
8419,BRFC_alpha_0_5_0_1_1_1_Medium_Round_4,mProb_1000,Max,0.8892,0.889,-0.00019999999999997797,8559,8566,-7,0.889,13919.0,13911.0,0.49985627021200146,670125,6319,117690,8566,0.050049106577113166
7729,BRFC_alpha_0_5_0_1_1_1_Easy_Round_4,mProb_1,Min,0.7735,0.9991,0.22560000000000002,19521,193,19328,0.7735,15.0,16.0,0.5161290322580645,640692,35752,106735,19521,0.2831707007983779
9926,BRFC_alpha_0_5_0_1_1_1_Easy_Round_4,mProb_1,Max,0.7735,0.9991,0.22560000000000002,19521,193,19328,0.9991,1.0,1.0,0.5,676315,129,126063,193,0.001021733620580408
9199,BRFC_alpha_0_5_0_1_1_1_Easy_Round_4,mProb_10,Min,0.9205,0.9957,0.07520000000000004,3588,248,3340,0.9205,91.0,91.0,0.5,672830,3614,122668,3588,0.028624382207578253
9908,BRFC_alpha_0_5_0_1_1_1_Easy_Round_4,mProb_10,Max,0.9205,0.9957,0.07520000000000004,3588,248,3340,0.9957,49.0,43.0,0.4673913043478261,676283,161,126008,248,0.0012751869218096566
9227,BRFC_alpha_0_5_0_1_1_1_Easy_Round_4,mProb_20,Min,0.9233,0.996,0.07269999999999999,3410,243,3167,0.9233,156.0,169.0,0.52,673041,3403,122846,3410,0.026953174502597897
9909,BRFC_alpha_0_5_0_1_1_1_Easy_Round_4,mProb_20,Max,0.9233,0.996,0.07269999999999999,3410,243,3167,0.996,67.0,66.0,0.49624060150375937,676286,158,126013,243,0.0012514256748194146
9377,BRFC_alpha_0_5_0_1_1_1_Easy_Round_4,mProb_50,Min,0.9383,0.9656,0.02729999999999999,2534,1195,1339,0.9383,302.0,305.0,0.5024711696869851,674109,2335,123722,2534,0.01849417057407173
9650,BRFC_alpha_0_5_0_1_1_1_Easy_Round_4,mProb_50,Max,0.9383,0.9656,0.02729999999999999,2534,1195,1339,0.9656,208.0,208.0,0.5,675520,924,125061,1195,0.007318464072994551
9589,BRFC_alpha_0_5_0_1_1_1_Easy_Round_4,mProb_100,Min,0.9595,0.9626,0.0030999999999999917,1471,1332,139,0.9595,443.0,443.0,0.5,675254,1190,124785,1471,0.00942529463946268
9620,BRFC_alpha_0_5_0_1_1_1_Easy_Round_4,mProb_100,Max,0.9595,0.9626,0.0030999999999999917,1471,1332,139,0.9626,444.0,439.0,0.4971687429218573,675391,1053,124924,1332,0.008340197693574958
9613,BRFC_alpha_0_5_0_1_1_1_Easy_Round_4,mProb_200,Min,0.9619,0.9625,0.0006000000000000449,1362,1337,25,0.9619,889.0,889.0,0.5,675361,1083,124894,1362,0.00857781016347738
9619,BRFC_alpha_0_5_0_1_1_1_Easy_Round_4,mProb_200,Max,0.9619,0.9625,0.0006000000000000449,1362,1337,25,0.9625,879.0,875.0,0.49885974914481185,675387,1057,124919,1337,0.008371879356228615
9581,BRFC_alpha_0_5_0_1_1_1_Easy_Round_4,mProb_500,Min,0.9587,0.9588,9.999999999998899e-05,1496,1494,2,0.9587,2273.0,2273.0,0.5,675211,1233,124760,1496,0.00976587251298948
9582,BRFC_alpha_0_5_0_1_1_1_Easy_Round_4,mProb_500,Max,0.9587,0.9588,9.999999999998899e-05,1496,1494,2,0.9588,2274.0,2272.0,0.4997800263968324,675216,1228,124762,1494,0.009726270434672411
3507,KBFC_alpha_0_5_gamma_0_0_0_1_1_1_Hard_Round_4,mProb_1,Min,0.3508,0.9624,0.6116,42081,2,42079,0.3508,21.0,23.0,0.5227272727272727,631928,44516,84175,42081,0.35258522367253836
