,count
0.15321194,20
0.13397373,18
0.18378218,16
0.13956754,12
0.11864301,12
0.08448154,11
0.17860025,11
0.075202815,10
0.08558119,9
0.21371199,9
0.11682203,9
0.12050774,9
0.109803125,9
0.16795605,9
0.1259012,8
0.2657032,8
0.17962633,8
0.13512209,8
0.10235212,8
0.20200874,8
0.12916066,8
0.14561492,8
0.14577372,8
0.13918112,8
0.06176147,8
0.28892666,8
0.18855768,8
0.10972426,8
0.13994591,8
0.15457873,8
0.14765441,7
0.18077476,7
0.15930355,7
0.15380228,7
0.25065383,7
0.101076886,7
0.22090247,7
0.042153873,7
0.16940601,7
0.15812567,7
0.18503599,7
0.17848475,7
0.15970308,7
0.12703559,7
0.13126871,7
0.15109317,7
0.18613277,7
0.08999114,7
0.1702357,7
0.14337936,7
0.096611716,7
0.1355438,7
0.13029769,7
0.10779613,7
0.15485805,7
0.17903899,7
0.03349057,7
0.21653654,7
0.12878667,7
0.25165665,7
0.17085281,7
0.27856246,7
0.16372153,7
0.24402755,7
0.13138597,7
0.075128384,7
0.15848383,7
0.16206865,7
0.18178637,7
0.054269906,7
0.15880153,7
0.25145087,7
0.1820769,7
0.17143036,6
0.2332053,6
0.040661413,6
0.055911146,6
0.15303984,6
0.22072819,6
0.23810092,6
0.08034815,6
0.10535447,6
0.19894771,6
0.24593154,6
0.108722426,6
0.0757387,6
0.12329246,6
0.075516045,6
0.066077165,6
0.18600194,6
0.08530078,6
0.28816316,6
0.16445127,6
0.04595076,6
0.233986,6
0.14755943,6
0.116645575,6
0.11257035,6
0.2506991,6
0.17808023,6
