Index,Filename,Roll,Min/Max,Min,Max,Diff,y_proba,Prec,TN,FP,FN,TP,FP/P
2193,BRFC_alpha_0_5_0_0_1_0_Hard_Round_4,Prec_1,Min,0.79,0.7998,0.00979999999999992,0.79,0.6675180928054492,663167,13277,99600,26656,0.10515935876314789
2224,BRFC_alpha_0_5_0_0_1_0_Hard_Round_4,Prec_1,Max,0.79,0.7998,0.00979999999999992,0.7998,0.6684888026803033,663284,13160,99719,26537,0.10423267013052845
2189,BRFC_alpha_0_5_0_0_1_0_Hard_Round_4,Prec_10,Min,0.7883,0.8005,0.012199999999999989,0.7883,0.6574897164784805,661380,15064,97466,28790,0.11931314155366873
2227,BRFC_alpha_0_5_0_0_1_0_Hard_Round_4,Prec_10,Max,0.7883,0.8005,0.012199999999999989,0.8005,0.6756226027767274,664927,11517,101896,24360,0.09121942719553922
2184,BRFC_alpha_0_5_0_0_1_0_Hard_Round_4,Prec_20,Min,0.7872,0.801,0.013800000000000034,0.7872,0.6569049196687186,661371,15073,97455,28801,0.11938442529463947
2230,BRFC_alpha_0_5_0_0_1_0_Hard_Round_4,Prec_20,Max,0.7872,0.801,0.013800000000000034,0.801,0.6762188117010269,664931,11513,101898,24358,0.09118774553288557
2177,BRFC_alpha_0_5_0_0_1_0_Hard_Round_4,Prec_50,Min,0.7858,0.803,0.017199999999999993,0.7858,0.6569829606623833,661347,15097,97427,28829,0.1195745152705614
2238,BRFC_alpha_0_5_0_0_1_0_Hard_Round_4,Prec_50,Max,0.7858,0.803,0.017199999999999993,0.803,0.67660766445919,664944,11500,101913,24343,0.09108478012926119
2179,BRFC_alpha_0_5_0_0_1_0_Hard_Round_4,Prec_100,Min,0.7862,0.8033,0.017100000000000004,0.7862,0.6567407259441591,661350,15094,97431,28825,0.11955075402357115
2239,BRFC_alpha_0_5_0_0_1_0_Hard_Round_4,Prec_100,Max,0.7862,0.8033,0.017100000000000004,0.8033,0.6765744222969523,664962,11482,101929,24327,0.09094221264731973
2186,BRFC_alpha_0_5_0_0_1_0_Hard_Round_4,Prec_200,Min,0.7875,0.805,0.01750000000000007,0.7875,0.6567014032312162,661374,15070,97462,28794,0.11936066404764922
2247,BRFC_alpha_0_5_0_0_1_0_Hard_Round_4,Prec_200,Max,0.7875,0.805,0.01750000000000007,0.805,0.6763732820919838,664995,11449,101967,24289,0.09068083893042707
2234,BRFC_alpha_0_5_0_0_1_0_Hard_Round_4,Prec_500,Min,0.802,0.8208,0.018799999999999928,0.802,0.6567222188043076,664936,11508,101905,24351,0.0911481434545685
2302,BRFC_alpha_0_5_0_0_1_0_Hard_Round_4,Prec_500,Max,0.802,0.8208,0.018799999999999928,0.8208,0.676469788784013,667947,8497,106231,20025,0.06729977189202889
2156,BRFC_alpha_0_5_0_0_1_0_Hard_Round_4,Prec_1000,Max,,0.78,,0.78,0.587794475249719,661269,15175,97361,28895,0.1201923076923077
1656,BRFC_alpha_0_5_0_0_1_0_Hard_Round_4,Prec_2000,Max,,0.6467,,0.6467,0.3590185302465767,613087,63357,65110,61146,0.5018137751869218
8926,BRFC_alpha_0_5_0_0_1_0_Medium_Round_4,Prec_1,Min,0.965,0.973,0.008000000000000007,0.965,0.6630710659898477,675913,531,125211,1045,0.004205740717272842
8965,BRFC_alpha_0_5_0_0_1_0_Medium_Round_4,Prec_1,Max,0.965,0.973,0.008000000000000007,0.973,0.676153091265947,676114,330,125567,689,0.0026137371689266254
8924,BRFC_alpha_0_5_0_0_1_0_Medium_Round_4,Prec_10,Min,0.9647,0.9718,0.007099999999999995,0.9647,0.657296016954435,675890,554,125198,1058,0.004387910277531365
8958,BRFC_alpha_0_5_0_0_1_0_Medium_Round_4,Prec_10,Max,0.9647,0.9718,0.007099999999999995,0.9718,0.6764677528198206,676110,334,125556,700,0.0026454188315802813
8922,BRFC_alpha_0_5_0_0_1_0_Medium_Round_4,Prec_20,Min,0.9643,0.9719,0.00759999999999994,0.9643,0.6567127191623815,675887,557,125198,1058,0.0044116715245216065
8959,BRFC_alpha_0_5_0_0_1_0_Medium_Round_4,Prec_20,Max,0.9643,0.9719,0.00759999999999994,0.9719,0.675814019621783,676111,333,125557,699,0.002637498415916867
8921,BRFC_alpha_0_5_0_0_1_0_Medium_Round_4,Prec_50,Min,0.9642,0.9725,0.008300000000000085,0.9642,0.656709375340278,675884,560,125198,1058,0.004435432771511849
8962,BRFC_alpha_0_5_0_0_1_0_Medium_Round_4,Prec_50,Max,0.9642,0.9725,0.008300000000000085,0.9725,0.6765203756169704,676113,331,125561,695,0.0026216575845900395
8918,BRFC_alpha_0_5_0_0_1_0_Medium_Round_4,Prec_100,Min,0.9637,0.975,0.011299999999999977,0.9637,0.6568935976782405,675880,564,125188,1068,0.004467114434165505
8972,BRFC_alpha_0_5_0_0_1_0_Medium_Round_4,Prec_100,Max,0.9637,0.975,0.011299999999999977,0.975,0.6766791956000084,676142,302,125598,658,0.002391965530351033
8922,BRFC_alpha_0_5_0_0_1_0_Medium_Round_4,Prec_200,Max,,0.9643,,0.9643,0.6531407816950289,675887,557,125198,1058,0.0044116715245216065
8772,BRFC_alpha_0_5_0_0_1_0_Medium_Round_4,Prec_500,Max,,0.9387,,0.9387,0.6161375457522635,674881,1563,123588,2668,0.012379609681916107
8522,BRFC_alpha_0_5_0_0_1_0_Medium_Round_4,Prec_1000,Max,,0.9082,,0.9082,0.5724621467628094,672761,3683,120896,5360,0.029170890888353822
8022,BRFC_alpha_0_5_0_0_1_0_Medium_Round_4,Prec_2000,Max,,0.854,,0.854,0.4924094583269338,665808,10636,114004,12252,0.08424154099607148
9927,BRFC_alpha_0_5_0_0_1_0_Easy_Round_4,Prec_1,Max,,0.9992,,0.9992,0.5981308411214953,676315,129,126064,192,0.001021733620580408
9924,BRFC_alpha_0_5_0_0_1_0_Easy_Round_4,Prec_10,Max,,0.9988,,0.9988,0.6012700534759359,676313,131,126061,195,0.0010375744519072361
9919,BRFC_alpha_0_5_0_0_1_0_Easy_Round_4,Prec_20,Max,,0.998,,0.998,0.6038632986627043,676308,136,126046,210,0.001077176530224306
9904,BRFC_alpha_0_5_0_0_1_0_Easy_Round_4,Prec_50,Max,,0.995,,0.995,0.5939541731848716,676277,167,126003,253,0.0013227094157901406
9879,BRFC_alpha_0_5_0_0_1_0_Easy_Round_4,Prec_100,Max,,0.9908,,0.9908,0.5895336840146813,676213,231,125931,325,0.0018296160182486377
9829,BRFC_alpha_0_5_0_0_1_0_Easy_Round_4,Prec_200,Max,,0.9841,,0.9841,0.5843482106409035,676066,378,125736,520,0.0029939171207704982
9679,BRFC_alpha_0_5_0_0_1_0_Easy_Round_4,Prec_500,Max,,0.9685,,0.9685,0.5521801874572114,675631,813,125181,1075,0.006439297934355595
