,count
0.1389779,21
0.06521365,16
0.033310927,14
0.089654304,12
0.07176246,11
0.033527672,5
0.029204581,5
0.05667541,4
0.040018752,4
0.24804403,4
0.20951179,4
0.11849104,4
0.119382985,4
0.03085181,4
0.029011255,4
0.22121431,4
0.050032366,4
0.629057,4
0.0281425,4
0.29694134,4
0.06354564,4
0.51929694,4
0.066018395,4
0.02692658,4
0.18208998,4
0.09632795,4
0.121255904,4
0.1727518,4
0.027038433,4
0.26463354,4
0.053376723,4
0.020476026,4
0.011229124,4
0.067082144,4
0.020218203,4
0.056430705,3
0.19332385,3
0.07886887,3
0.16287547,3
0.111206606,3
0.0076595186,3
0.08382965,3
0.07417496,3
0.1000774,3
0.033102598,3
0.25563893,3
0.28602213,3
0.107056804,3
0.09286038,3
0.07522983,3
0.1062323,3
0.049251813,3
0.10540975,3
0.2070332,3
0.02123735,3
0.06480051,3
0.11198439,3
0.028822208,3
0.056973197,3
0.5001382,3
0.088142306,3
0.19211727,3
0.09825394,3
0.07392036,3
0.0070516984,3
0.055704597,3
0.050351452,3
0.08567747,3
0.6209411,3
0.14781158,3
0.18762648,3
0.2873907,3
0.06468056,3
0.035660934,3
0.17239393,3
0.024029471,3
0.048942205,3
0.14801583,3
0.028400572,3
0.086322494,3
0.4016471,3
0.15405096,3
0.1400432,3
0.09081269,3
0.15013269,3
0.17005658,3
0.100677,3
0.20596603,3
0.1673113,3
0.12778579,3
0.17138769,3
0.07320358,3
0.113735974,3
0.046364408,3
0.069277905,3
0.08478736,3
0.2588961,3
0.054654956,3
0.08249703,3
0.24652436,3
