,count
0.15641236,21
0.11008708,16
0.12910561,14
0.12273693,12
0.104483366,11
0.07461591,11
0.17027453,10
0.1610868,10
0.20097674,9
0.20138825,9
0.13729027,9
0.08532889,9
0.1347798,9
0.13868608,8
0.091134235,8
0.096793465,8
0.3578282,8
0.14522147,8
0.19786862,8
0.07085286,8
0.20014334,7
0.20901899,7
0.12834436,7
0.2226651,7
0.088965096,7
0.07682522,7
0.10848184,7
0.16611286,7
0.053528786,7
0.04393615,7
0.2519925,7
0.07790903,7
0.112369135,7
0.25853765,7
0.13187897,7
0.060209863,7
0.14926049,7
0.37245506,7
0.2027432,7
0.12126264,7
0.07663104,7
0.094007775,7
0.19225319,7
0.0710026,7
0.1999116,7
0.15301736,7
0.07154243,7
0.24048539,7
0.11872941,7
0.08996206,6
0.08668217,6
0.15061519,6
0.094859526,6
0.19257279,6
0.062112246,6
0.17137602,6
0.09155247,6
0.173721,6
0.118103124,6
0.062305234,6
0.13940346,6
0.16066046,6
0.06651201,6
0.10587762,6
0.11679278,6
0.14182356,6
0.20400038,6
0.04715691,6
0.17065716,6
0.201148,6
0.09204597,6
0.20721637,6
0.10538868,6
0.06813875,6
0.049539987,6
0.26558322,6
0.2976554,6
0.0867488,6
0.056622937,6
0.0850123,6
0.034929536,6
0.23048368,6
0.15119399,6
0.07387863,6
0.25420156,6
0.28576624,6
0.063548945,6
0.048974536,6
0.16683544,6
0.16244033,6
0.16811626,6
0.077462435,6
0.21138433,6
0.042906955,6
0.08790054,6
0.15270817,6
0.18234967,6
0.037644494,6
0.22830963,6
0.041208245,6
