Index,len,Filename,min,max,Neg,Pos,$\frac{\text{Pos}}{\text{Neg}+\text{Pos}}$,TN,FP,FN,TP,Prec,Rec,FP/P
39,113,BRFC_alpha_0_5_0_0_0_0_Hard,0.49,0.4999999999999999,11525,1814,0.13599220331359171,484506,191938,31721,94535,0.3299961951039016,0.748756494740844,1.5202287416043594
323,572,BRFC_alpha_0_5_0_0_0_0_Medium,0.5953333333333334,0.5966666666666666,384,101,0.20824742268041238,547928,128516,62118,64138,0.33291808111952,0.5079996198200482,1.0179001393993157
985,1243,BRFC_alpha_0_5_0_0_0_0_Easy,0.7363384115884115,0.7367857142857143,253,103,0.2893258426966292,624001,52443,100066,26190,0.3330662698866888,0.20743568622481307,0.41537035863642124
451,1178,KBFC_alpha_0_5_gamma_0_0_0_0_0_0_Hard,0.18335731,0.18369149,436,100,0.1865671641791045,513982,162462,45161,81095,0.3329610727673604,0.6423061082245596,1.2867665695095678
729,1248,KBFC_alpha_0_5_gamma_0_0_0_0_0_0_Medium,0.22749276,0.22779937,369,100,0.21321961620469082,569737,106707,72995,53261,0.3329478395679136,0.4218492586490939,0.8451637941959194
1099,1247,KBFC_alpha_0_5_gamma_0_0_0_0_0_0_Easy,0.29278064,0.2932173,250,101,0.28774928774928776,646767,29677,111432,14824,0.33311610975034267,0.11741224179444937,0.23505417564313774
43,121,BRFC_alpha_0_5_0_0_0_1_Hard,0.5033333333333333,0.509595238095238,621,100,0.13869625520110956,490344,186100,33830,92426,0.3318397564320746,0.7320523381067039,1.4739893549613483
352,634,BRFC_alpha_0_5_0_0_0_1_Medium,0.595,0.5956190476190476,968,254,0.2078559738134206,545909,130535,61079,65177,0.3330250572269457,0.5162289316943354,1.0338914586237486
985,1243,BRFC_alpha_0_5_0_0_0_1_Easy,0.7363384115884115,0.7367857142857143,253,103,0.2893258426966292,624001,52443,100066,26190,0.3330662698866888,0.20743568622481307,0.41537035863642124
454,1178,KBFC_alpha_0_5_gamma_0_0_0_0_0_1_Hard,0.18648724,0.18681099,414,100,0.19455252918287938,514542,161902,45420,80836,0.33301749211083553,0.6402547205677354,1.282331136738056
731,1247,KBFC_alpha_0_5_gamma_0_0_0_0_0_1_Medium,0.22309989,0.22341241,354,100,0.22026431718061673,569988,106456,73143,53113,0.3328528724250951,0.42067703713090865,0.8431757698644025
1099,1247,KBFC_alpha_0_5_gamma_0_0_0_0_0_1_Easy,0.29278064,0.2932173,250,101,0.28774928774928776,646767,29677,111432,14824,0.33311610975034267,0.11741224179444937,0.23505417564313774
39,117,BRFC_alpha_0_5_0_0_1_0_Hard,0.49,0.4995,11853,1932,0.14015233949945594,483963,192481,31891,94365,0.3289744322737636,0.7474100240780636,1.5245295273095931
334,592,BRFC_alpha_0_5_0_0_1_0_Medium,0.5954761904761905,0.5966666666666666,363,100,0.2159827213822894,547958,128486,62134,64122,0.33291452068449906,0.5078728931694335,1.0176625269294133
983,1244,BRFC_alpha_0_5_0_0_1_0_Easy,0.7348334933894798,0.7354164008506113,257,105,0.2900552486187845,623355,53089,99766,26490,0.3328767639703942,0.20981181092383727,0.4204869471549867
462,1177,KBFC_alpha_0_5_gamma_0_0_0_0_1_0_Hard,0.18113403,0.18147221,428,100,0.1893939393939394,516127,160317,46241,80015,0.33293527287252633,0.6337520593080724,1.2697772779115448
741,1249,KBFC_alpha_0_5_gamma_0_0_0_0_1_0_Medium,0.22928126,0.22953913,329,100,0.2331002331002331,572177,104267,74212,52044,0.3329516156892349,0.41221011278671904,0.8258379799771892
1098,1248,KBFC_alpha_0_5_gamma_0_0_0_0_1_0_Easy,0.29204592,0.2923361,240,100,0.29411764705882354,646348,30096,111234,15022,0.332949155547675,0.11898048409580535,0.23837282980610822
46,125,BRFC_alpha_0_5_0_0_1_1_Hard,0.5025,0.5098333333333334,624,104,0.14285714285714285,490085,186359,33564,92692,0.3321686716765036,0.734159168673172,1.4760407426181725
366,661,BRFC_alpha_0_5_0_0_1_1_Medium,0.5954999999999999,0.5966666666666666,380,102,0.21161825726141079,545971,130473,61111,65145,0.33302150108885686,0.5159754783931061,1.033400392852617
983,1244,BRFC_alpha_0_5_0_0_1_1_Easy,0.7348334933894798,0.7354164008506113,257,105,0.2900552486187845,623355,53089,99766,26490,0.3328767639703942,0.20981181092383727,0.4204869471549867
465,1179,KBFC_alpha_0_5_gamma_0_0_0_0_1_1_Hard,0.18854366,0.18886818,390,100,0.20408163265306123,516676,159768,46530,79726,0.332893517165357,0.6314630591813458,1.2654289697123304
742,1248,KBFC_alpha_0_5_gamma_0_0_0_0_1_1_Medium,0.23515171,0.2354191,315,100,0.24096385542168675,572135,104309,74228,52028,0.33279390035628165,0.4120833861361044,0.8261706374350526
1098,1248,KBFC_alpha_0_5_gamma_0_0_0_0_1_1_Easy,0.29204592,0.2923361,240,100,0.29411764705882354,646348,30096,111234,15022,0.332949155547675,0.11898048409580535,0.23837282980610822
