Index,,len,Filename,min,max,Neg,Pos,$\frac{\text{Pos}}{\text{Neg}+\text{Pos}}$,TN,FP,FN,TP,Prec,Rec,FP/P
1200,1248,KBFC_alpha_0_5_gamma_0_0_0_0_1_0_Easy,0.35,0.35,200,100,0.33,668471,7973,121530,4726,0.37,0.04,0.06
90,125,BRFC_alpha_0_5_0_0_1_1_Hard,0.72,0.73,202,101,0.33,645041,31403,84558,41698,0.57,0.33,0.25
502,661,BRFC_alpha_0_5_0_0_1_1_Medium,0.72,0.72,1924,956,0.33,622404,54040,87184,39072,0.42,0.31,0.43
1051,1244,BRFC_alpha_0_5_0_0_1_1_Easy,0.77,0.77,200,100,0.33,640404,36040,106618,19638,0.35,0.16,0.29
841,1179,KBFC_alpha_0_5_gamma_0_0_0_0_1_1_Hard,0.35,0.35,200,100,0.33,631466,44978,84133,42123,0.48,0.33,0.36
1032,1248,KBFC_alpha_0_5_gamma_0_0_0_0_1_1_Medium,0.37,0.37,200,100,0.33,648060,28384,103236,23020,0.45,0.18,0.22
1200,1248,KBFC_alpha_0_5_gamma_0_0_0_0_1_1_Easy,0.35,0.35,200,100,0.33,668471,7973,121530,4726,0.37,0.04,0.06
68,112,BRFC_alpha_0_5_0_1_0_0_Hard,0.66,0.66,4631,2305,0.33,623222,53222,69762,56494,0.51,0.45,0.42
485,578,BRFC_alpha_0_5_0_1_0_0_Medium,0.78,0.78,200,100,0.33,648474,27970,101434,24822,0.47,0.20,0.22
1058,1241,BRFC_alpha_0_5_0_1_0_0_Easy,0.78,0.78,204,102,0.33,642859,33585,107488,18768,0.36,0.15,0.27
927,1177,KBFC_alpha_0_5_gamma_0_0_0_1_0_0_Hard,0.41,0.41,200,100,0.33,648017,28427,92753,33503,0.54,0.27,0.23
1073,1247,KBFC_alpha_0_5_gamma_0_0_0_1_0_0_Medium,0.40,0.40,200,100,0.33,655611,20833,107379,18877,0.48,0.15,0.17
1030,1247,KBFC_alpha_0_5_gamma_0_0_0_1_0_0_Easy,0.27,0.27,200,100,0.33,629335,47109,104479,21777,0.32,0.17,0.37
75,120,BRFC_alpha_0_5_0_1_0_1_Hard,0.67,0.67,4536,2302,0.34,625699,50745,72672,53584,0.51,0.42,0.40
505,629,BRFC_alpha_0_5_0_1_0_1_Medium,0.76,0.76,311,156,0.33,637805,38639,94540,31716,0.45,0.25,0.31
1058,1241,BRFC_alpha_0_5_0_1_0_1_Easy,0.78,0.78,204,102,0.33,642859,33585,107488,18768,0.36,0.15,0.27
881,1178,KBFC_alpha_0_5_gamma_0_0_0_1_0_1_Hard,0.37,0.37,200,100,0.33,640332,36112,88127,38129,0.51,0.30,0.29
1079,1247,KBFC_alpha_0_5_gamma_0_0_0_1_0_1_Medium,0.40,0.40,201,100,0.33,656451,19993,107995,18261,0.48,0.14,0.16
1030,1247,KBFC_alpha_0_5_gamma_0_0_0_1_0_1_Easy,0.27,0.27,200,100,0.33,629335,47109,104479,21777,0.32,0.17,0.37
74,118,BRFC_alpha_0_5_0_1_1_0_Hard,0.67,0.68,216,104,0.33,627892,48552,72097,54159,0.53,0.43,0.38
538,598,BRFC_alpha_0_5_0_1_1_0_Medium,0.83,0.83,282,141,0.33,660518,15926,109555,16701,0.51,0.13,0.13
1051,1244,BRFC_alpha_0_5_0_1_1_0_Easy,0.77,0.77,200,100,0.33,640404,36040,106618,19638,0.35,0.16,0.29
836,1178,KBFC_alpha_0_5_gamma_0_0_0_1_1_0_Hard,0.35,0.35,200,100,0.33,630872,45572,83639,42617,0.48,0.34,0.36
1052,1249,KBFC_alpha_0_5_gamma_0_0_0_1_1_0_Medium,0.37,0.38,204,101,0.33,651805,24639,105239,21017,0.46,0.17,0.20
1200,1248,KBFC_alpha_0_5_gamma_0_0_0_1_1_0_Easy,0.35,0.35,200,100,0.33,668471,7973,121530,4726,0.37,0.04,0.06
75,121,BRFC_alpha_0_5_0_1_1_1_Hard,0.67,0.67,4686,2310,0.33,625127,51317,72207,54049,0.51,0.43,0.41
592,652,BRFC_alpha_0_5_0_1_1_1_Medium,0.84,0.84,200,100,0.33,661532,14912,110070,16186,0.52,0.13,0.12
1051,1244,BRFC_alpha_0_5_0_1_1_1_Easy,0.77,0.77,200,100,0.33,640404,36040,106618,19638,0.35,0.16,0.29
889,1179,KBFC_alpha_0_5_gamma_0_0_0_1_1_1_Hard,0.38,0.38,201,100,0.33,640825,35619,89001,37255,0.51,0.30,0.28
1066,1248,KBFC_alpha_0_5_gamma_0_0_0_1_1_1_Medium,0.38,0.38,200,100,0.33,653889,22555,106646,19610,0.47,0.16,0.18
1200,1248,KBFC_alpha_0_5_gamma_0_0_0_1_1_1_Easy,0.35,0.35,200,100,0.33,668471,7973,121530,4726,0.37,0.04,0.06
74,113,BRFC_alpha_0_5_1_0_0_0_Hard,0.68,0.69,207,103,0.33,632037,44407,74545,51711,0.54,0.41,0.35
468,572,BRFC_alpha_0_5_1_0_0_0_Medium,0.77,0.77,207,103,0.33,642899,33545,98126,28130,0.46,0.22,0.27
1136,1243,BRFC_alpha_0_5_1_0_0_0_Easy,0.84,0.84,202,101,0.33,660118,16326,115275,10981,0.40,0.09,0.13
790,1177,KBFC_alpha_0_5_gamma_0_0_1_0_0_0_Hard,0.31,0.31,200,100,0.33,622581,53863,79057,47199,0.47,0.37,0.43
1012,1248,KBFC_alpha_0_5_gamma_0_0_1_0_0_0_Medium,0.35,0.35,200,100,0.33,644653,31791,101296,24960,0.44,0.20,0.25
1075,1248,KBFC_alpha_0_5_gamma_0_0_1_0_0_0_Easy,0.28,0.28,218,109,0.33,640644,35800,108886,17370,0.33,0.14,0.28
73,121,BRFC_alpha_0_5_1_0_0_1_Hard,0.66,0.66,5034,2508,0.33,621180,55264,70527,55729,0.50,0.44,0.44
522,632,BRFC_alpha_0_5_1_0_0_1_Medium,0.78,0.78,534,268,0.33,644594,31850,98390,27866,0.47,0.22,0.25
1136,1243,BRFC_alpha_0_5_1_0_0_1_Easy,0.84,0.84,202,101,0.33,660118,16326,115275,10981,0.40,0.09,0.13
745,1177,KBFC_alpha_0_5_gamma_0_0_1_0_0_1_Hard,0.28,0.29,200,100,0.33,612016,64428,74590,51666,0.45,0.41,0.51
928,1248,KBFC_alpha_0_5_gamma_0_0_1_0_0_1_Medium,0.30,0.30,200,100,0.33,626897,49547,92917,33339,0.40,0.26,0.39
1075,1248,KBFC_alpha_0_5_gamma_0_0_1_0_0_1_Easy,0.28,0.28,218,109,0.33,640644,35800,108886,17370,0.33,0.14,0.28
69,115,BRFC_alpha_0_5_1_0_1_0_Hard,0.65,0.66,208,101,0.33,618312,58132,67346,58910,0.50,0.47,0.46
546,604,BRFC_alpha_0_5_1_0_1_0_Medium,0.83,0.83,201,100,0.33,661506,14938,110750,15506,0.51,0.12,0.12
1143,1243,BRFC_alpha_0_5_1_0_1_0_Easy,0.84,0.84,202,101,0.33,661423,15021,115929,10327,0.41,0.08,0.12
772,1177,KBFC_alpha_0_5_gamma_0_0_1_0_1_0_Hard,0.29,0.29,200,100,0.33,617423,59021,77302,48954,0.45,0.39,0.47
954,1249,KBFC_alpha_0_5_gamma_0_0_1_0_1_0_Medium,0.32,0.32,200,100,0.33,632292,44152,95462,30794,0.41,0.24,0.35
1117,1247,KBFC_alpha_0_5_gamma_0_0_1_0_1_0_Easy,0.30,0.30,203,101,0.33,650823,25621,113241,13015,0.34,0.10,0.20
77,121,BRFC_alpha_0_5_1_0_1_1_Hard,0.67,0.67,4648,2327,0.33,625451,50993,72299,53957,0.51,0.43,0.40
541,666,BRFC_alpha_0_5_1_0_1_1_Medium,0.77,0.77,620,310,0.33,640471,35973,96182,30074,0.46,0.24,0.28
1143,1243,BRFC_alpha_0_5_1_0_1_1_Easy,0.84,0.84,202,101,0.33,661423,15021,115929,10327,0.41,0.08,0.12
810,1180,KBFC_alpha_0_5_gamma_0_0_1_0_1_1_Hard,0.34,0.34,200,100,0.33,625430,51014,81042,45214,0.47,0.36,0.40
1010,1249,KBFC_alpha_0_5_gamma_0_0_1_0_1_1_Medium,0.35,0.35,200,100,0.33,644150,32294,101036,25220,0.44,0.20,0.26
1117,1247,KBFC_alpha_0_5_gamma_0_0_1_0_1_1_Easy,0.30,0.30,203,101,0.33,650823,25621,113241,13015,0.34,0.10,0.20
71,114,BRFC_alpha_0_5_1_1_0_0_Hard,0.67,0.67,4380,2225,0.34,628035,48409,72359,53897,0.53,0.43,0.38
486,566,BRFC_alpha_0_5_1_1_0_0_Medium,0.80,0.80,200,100,0.33,652872,23572,104098,22158,0.48,0.18,0.19
1176,1242,BRFC_alpha_0_5_1_1_0_0_Easy,0.88,0.88,200,100,0.33,667910,8534,119395,6861,0.45,0.05,0.07
840,1179,KBFC_alpha_0_5_gamma_0_0_1_1_0_0_Hard,0.36,0.36,200,100,0.33,632001,44443,84094,42162,0.49,0.33,0.35
934,1248,KBFC_alpha_0_5_gamma_0_0_1_1_0_0_Medium,0.31,0.31,200,100,0.33,628508,47936,93427,32829,0.41,0.26,0.38
1111,1249,KBFC_alpha_0_5_gamma_0_0_1_1_0_0_Easy,0.29,0.29,204,102,0.33,649018,27426,112442,13814,0.33,0.11,0.22
79,118,BRFC_alpha_0_5_1_1_0_1_Hard,0.69,0.70,206,107,0.34,634597,41847,77908,48348,0.54,0.38,0.33
519,639,BRFC_alpha_0_5_1_1_0_1_Medium,0.77,0.77,542,271,0.33,641080,35364,96461,29795,0.46,0.24,0.28
1176,1242,BRFC_alpha_0_5_1_1_0_1_Easy,0.88,0.88,200,100,0.33,667910,8534,119395,6861,0.45,0.05,0.07
783,1178,KBFC_alpha_0_5_gamma_0_0_1_1_0_1_Hard,0.33,0.33,200,100,0.33,620578,55866,78391,47865,0.46,0.38,0.44
938,1248,KBFC_alpha_0_5_gamma_0_0_1_1_0_1_Medium,0.31,0.31,202,101,0.33,629283,47161,93890,32366,0.41,0.26,0.37
1111,1249,KBFC_alpha_0_5_gamma_0_0_1_1_0_1_Easy,0.29,0.29,204,102,0.33,649018,27426,112442,13814,0.33,0.11,0.22
74,114,BRFC_alpha_0_5_1_1_1_0_Hard,0.68,0.69,195,101,0.34,632325,44119,74455,51801,0.54,0.41,0.35
513,605,BRFC_alpha_0_5_1_1_1_0_Medium,0.79,0.79,208,104,0.33,651354,25090,103259,22997,0.48,0.18,0.20
1143,1243,BRFC_alpha_0_5_1_1_1_0_Easy,0.84,0.84,202,101,0.33,661423,15021,115929,10327,0.41,0.08,0.12
757,1180,KBFC_alpha_0_5_gamma_0_0_1_1_1_0_Hard,0.29,0.29,200,100,0.33,613122,63322,75748,50508,0.44,0.40,0.50
1018,1249,KBFC_alpha_0_5_gamma_0_0_1_1_1_0_Medium,0.34,0.34,200,100,0.33,645688,30756,101884,24372,0.44,0.19,0.24
1117,1247,KBFC_alpha_0_5_gamma_0_0_1_1_1_0_Easy,0.30,0.30,203,101,0.33,650823,25621,113241,13015,0.34,0.10,0.20
75,120,BRFC_alpha_0_5_1_1_1_1_Hard,0.67,0.67,4708,2359,0.33,625395,51049,72567,53689,0.51,0.43,0.40
622,658,BRFC_alpha_0_5_1_1_1_1_Medium,0.88,0.88,209,104,0.33,668952,7492,116522,9734,0.57,0.08,0.06
1143,1243,BRFC_alpha_0_5_1_1_1_1_Easy,0.84,0.84,202,101,0.33,661423,15021,115929,10327,0.41,0.08,0.12
860,1179,KBFC_alpha_0_5_gamma_0_0_1_1_1_1_Hard,0.37,0.37,200,100,0.33,635453,40991,86080,40176,0.49,0.32,0.32
950,1249,KBFC_alpha_0_5_gamma_0_0_1_1_1_1_Medium,0.31,0.31,200,100,0.33,631429,45015,95018,31238,0.41,0.25,0.36
1117,1247,KBFC_alpha_0_5_gamma_0_0_1_1_1_1_Easy,0.30,0.30,203,101,0.33,650823,25621,113241,13015,0.34,0.10,0.20
