Index,len,Filename,min,max,Neg,Pos,$\frac{\text{Pos}}{\text{Neg}+\text{Pos}}$,TN,FP,FN,TP,Prec,Rec,FP/P
102,113,BRFC_alpha_0_5_0_0_0_0_Hard,0.86,0.8695238095238096,901,1828,0.669842433125687,672560,3884,114291,11965,0.754937220013881,0.0947677734127487,0.03076289443670004
570,572,BRFC_alpha_0_5_0_0_0_0_Medium,0.98,0.9891666666666667,143,282,0.6635294117647059,676325,119,125932,324,0.7313769751693002,0.0025662146749461413,0.0009425294639462679
1242,1243,BRFC_alpha_0_5_0_0_0_0_Easy,1.0,1.0,136,211,0.6080691642651297,676444,0,126256,0,,0.0,0.0
1133,1178,KBFC_alpha_0_5_gamma_0_0_0_0_0_0_Hard,0.6621715,0.66499704,100,198,0.6644295302013423,672044,4400,115359,10897,0.712361901026345,0.08630876948422253,0.03484982891902167
1247,1248,KBFC_alpha_0_5_gamma_0_0_0_0_0_0_Medium,0.7561902,0.8737503,100,214,0.6815286624203821,676444,0,126256,0,,0.0,0.0
1246,1247,KBFC_alpha_0_5_gamma_0_0_0_0_0_0_Easy,0.46710396,0.50817347,114,100,0.4672897196261682,676444,0,126256,0,,0.0,0.0
111,121,BRFC_alpha_0_5_0_0_0_1_Hard,0.87,0.8792023809523809,804,1552,0.6587436332767402,673434,3010,116953,9303,0.755542922114838,0.07368362691674059,0.023840451146876187
628,634,BRFC_alpha_0_5_0_0_0_1_Medium,0.95,0.9531666666666668,258,521,0.668806161745828,675442,1002,124337,1919,0.656966792194454,0.015199277658091497,0.007936256494740845
1242,1243,BRFC_alpha_0_5_0_0_0_1_Easy,1.0,1.0,136,211,0.6080691642651297,676444,0,126256,0,,0.0,0.0
1143,1178,KBFC_alpha_0_5_gamma_0_0_0_0_0_1_Hard,0.68869823,0.69245917,100,201,0.6677740863787376,673044,3400,117257,8999,0.7257843374465682,0.07127582055506274,0.026929413255607656
1238,1247,KBFC_alpha_0_5_gamma_0_0_0_0_0_1_Medium,0.64879215,0.6564322,100,185,0.6491228070175439,675644,800,124798,1458,0.645704162976085,0.011547966037257636,0.0063363325307312125
1246,1247,KBFC_alpha_0_5_gamma_0_0_0_0_0_1_Easy,0.46710396,0.50817347,114,100,0.4672897196261682,676444,0,126256,0,,0.0,0.0
106,117,BRFC_alpha_0_5_0_0_1_0_Hard,0.86,0.8691666666666665,936,1860,0.6652360515021459,672582,3862,114331,11925,0.7553683410400963,0.09445095678621214,0.030588645292104928
590,592,BRFC_alpha_0_5_0_0_1_0_Medium,0.98,0.9891666666666664,124,273,0.6876574307304786,676303,141,125902,354,0.7151515151515152,0.0028038271448485616,0.0011167786085413763
1239,1244,BRFC_alpha_0_5_0_0_1_0_Easy,0.976892857142857,0.981464285714286,100,161,0.6168582375478927,676011,433,125672,584,0.5742379547689282,0.004625522747433785,0.0034295399822582688
1147,1177,KBFC_alpha_0_5_gamma_0_0_0_0_1_0_Hard,0.7061819,0.70984197,100,201,0.6677740863787376,673544,2900,118270,7986,0.7336027925776226,0.06325243948802434,0.022969205423900647
1245,1249,KBFC_alpha_0_5_gamma_0_0_0_0_1_0_Medium,0.68376887,0.69843423,100,200,0.6666666666666666,676144,300,125602,654,0.6855345911949685,0.005179951843872766,0.0023761246990242047
1247,1248,KBFC_alpha_0_5_gamma_0_0_0_0_1_0_Easy,0.4681596,0.5063206,113,101,0.4719626168224299,676444,0,126256,0,,0.0,0.0
115,125,BRFC_alpha_0_5_0_0_1_1_Hard,0.87,0.8798095238095237,733,1540,0.6775186977562693,673389,3055,116637,9619,0.7589553416443112,0.07618647826637942,0.024196869851729818
