,y_proba,y_test,Neg,Pos,TN,FP,FN,TP,FP/P,Prec,TP_1,FP_1,Prec_1,Min_1,Max_1,TP_10,FP_10,Prec_10,Min_10,Max_10,TP_20,FP_20,Prec_20,Min_20,Max_20,TP_50,FP_50,Prec_50,Min_50,Max_50,TP_100,FP_100,Prec_100,Min_100,Max_100,TP_200,FP_200,Prec_200,Min_200,Max_200,TP_500,FP_500,Prec_500,Min_500,Max_500,TP_1000,FP_1000,Prec_1000,Min_1000,Max_1000,TP_2000,FP_2000,Prec_2000,Min_2000,Max_2000,mProb,Pos_1,Neg_1,mProb_1,p_Min_1,p_Max_1,Pos_10,Neg_10,mProb_10,p_Min_10,p_Max_10,Pos_20,Neg_20,mProb_20,p_Min_20,p_Max_20,Pos_50,Neg_50,mProb_50,p_Min_50,p_Max_50,Pos_100,Neg_100,mProb_100,p_Min_100,p_Max_100,Pos_200,Neg_200,mProb_200,p_Min_200,p_Max_200,Pos_500,Neg_500,mProb_500,p_Min_500,p_Max_500,Pos_1000,Neg_1000,mProb_1000,p_Min_1000,p_Max_1000,Pos_2000,Neg_2000,mProb_2000,p_Min_2000,p_Max_2000
0,0.0,0,128,0,128,676316,0,126256,5.356703839817514,0.15731423473532594,126256.0,676316.0,0.15731423473532594,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,128.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.01,0,180,0,308,676136,0,126256,5.355278164998099,0.15734952492048773,126256.0,676136.0,0.15734952492048773,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,180.0,0.0,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.015,0,1,0,309,676135,0,126256,5.355270244582436,0.1573497210212976,126256.0,676135.0,0.1573497210212976,,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0.0167,0,1,0,310,676134,0,126256,5.355262324166772,0.15734991712259624,126256.0,676134.0,0.15734991712259624,,0.0167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,0.0167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0.02,7,449,7,759,675685,7,126249,5.3517060575338995,0.15743066137612322,126249.0,675685.0,0.15743066137612322,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015350877192982455,7.0,449.0,0.015350877192982455,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.0229,0,1,0,760,675684,7,126249,5.351698137118236,0.15743085769010629,126249.0,675684.0,0.15743085769010629,,0.0229,126249.8,675706.6,0.15742726163167972,,0.0229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,0.0229,17.0,1638.0,0.01027190332326284,,0.0229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0.025,0,2,0,762,675682,7,126249,5.351682296286909,0.1574312503195412,126249.0,675682.0,0.1574312503195412,,0.025,126248.1,675555.4,0.15745516201912316,,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,0.0,,0.025,17.0,1512.0,0.011118378024852845,,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0.0267,0,1,0,763,675681,7,126249,5.351674375871245,0.1574314466349931,126249.0,675681.0,0.1574314466349931,,0.0267,126246.4,675422.1,0.1574795566995585,,0.0267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,0.0267,17.0,1333.0,0.012592592592592593,,0.0267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.03,10,874,10,1637,674807,17,126239,5.3447519325814214,0.15759269754795605,126239.0,674807.0,0.15759269754795605,,0.03,126244.7,675288.8,0.15750395959744665,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011312217194570135,10.0,874.0,0.011312217194570135,,0.03,17.0,1333.0,0.012592592592592593,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0.0325,0,1,0,1638,674806,17,126239,5.344744012165759,0.15759289428184434,126239.0,674806.0,0.15759289428184434,,0.0325,126243.0,675155.5,0.15752837071694045,,0.0325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,0.0325,17.0,1333.0,0.012592592592592593,,0.0325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
