Index,Filename,Roll,Min/Max,Min,Max,Diff,y_proba,Prec,TN,FP,FN,TP,FP/P
2341,BRFC_alpha_0_5_0_0_0_1_Hard_Round_4,Prec_1,Min,0.8,0.8198,0.01979999999999993,0.8,0.6615425313032743,664929,11515,103749,22507,0.0912035863642124
2412,BRFC_alpha_0_5_0_0_0_1_Hard_Round_4,Prec_1,Max,0.8,0.8198,0.01979999999999993,0.8198,0.6738234512097846,666630,9814,105982,20274,0.07773095932074515
2342,BRFC_alpha_0_5_0_0_0_1_Hard_Round_4,Prec_10,Min,0.8007,0.8188,0.018100000000000005,0.8007,0.6570611836070925,664930,11514,103750,22506,0.09119566594854898
2410,BRFC_alpha_0_5_0_0_0_1_Hard_Round_4,Prec_10,Max,0.8007,0.8188,0.018100000000000005,0.8188,0.6757854591064989,666627,9817,105982,20274,0.0777547205677354
2343,BRFC_alpha_0_5_0_0_0_1_Hard_Round_4,Prec_20,Min,0.8008,0.8184,0.01760000000000006,0.8008,0.6570816664532497,664931,11513,103751,22505,0.09118774553288557
2408,BRFC_alpha_0_5_0_0_0_1_Hard_Round_4,Prec_20,Max,0.8008,0.8184,0.01760000000000006,0.8184,0.6762473904144928,666623,9821,105981,20275,0.07778640223038905
2345,BRFC_alpha_0_5_0_0_0_1_Hard_Round_4,Prec_50,Min,0.8015,0.8167,0.015199999999999991,0.8015,0.6569192684112475,664931,11513,103753,22503,0.09118774553288557
2403,BRFC_alpha_0_5_0_0_0_1_Hard_Round_4,Prec_50,Max,0.8015,0.8167,0.015199999999999991,0.8167,0.6765014317312803,666614,9830,105967,20289,0.07785768597135978
2347,BRFC_alpha_0_5_0_0_0_1_Hard_Round_4,Prec_100,Min,0.802,0.8188,0.016799999999999926,0.802,0.6570152965058704,664938,11506,103757,22499,0.09113230262324166
2410,BRFC_alpha_0_5_0_0_0_1_Hard_Round_4,Prec_100,Max,0.802,0.8188,0.016799999999999926,0.8188,0.6763511785534678,666627,9817,105982,20274,0.0777547205677354
2352,BRFC_alpha_0_5_0_0_0_1_Hard_Round_4,Prec_200,Min,0.8035,0.8204,0.016900000000000026,0.8035,0.6567607395984343,664962,11482,103789,22467,0.09094221264731973
2416,BRFC_alpha_0_5_0_0_0_1_Hard_Round_4,Prec_200,Max,0.8035,0.8204,0.016900000000000026,0.8204,0.676472087750091,668034,8410,107958,18298,0.06661069572931187
2398,BRFC_alpha_0_5_0_0_0_1_Hard_Round_4,Prec_500,Min,0.815,0.832,0.017000000000000015,0.815,0.6568834848399285,666594,9850,105943,20313,0.07801609428462805
2468,BRFC_alpha_0_5_0_0_0_1_Hard_Round_4,Prec_500,Max,0.815,0.832,0.017000000000000015,0.832,0.6764581069267495,669430,7014,109944,16312,0.05555379546318591
2300,BRFC_alpha_0_5_0_0_0_1_Hard_Round_4,Prec_1000,Max,,0.7885,,0.7885,0.5852700124184669,661283,15161,99288,26968,0.1200814218730199
1800,BRFC_alpha_0_5_0_0_0_1_Hard_Round_4,Prec_2000,Max,,0.664,,0.664,0.37105681026048537,620649,55795,70401,55855,0.44191959194018504
8847,BRFC_alpha_0_5_0_0_0_1_Medium_Round_4,Prec_1,Min,0.9485,0.994,0.045499999999999985,0.9485,0.657258064516129,675169,1275,123811,2445,0.01009852997085287
9034,BRFC_alpha_0_5_0_0_0_1_Medium_Round_4,Prec_1,Max,0.9485,0.994,0.045499999999999985,0.994,0.6707317073170732,676363,81,126091,165,0.0006415536687365353
8848,BRFC_alpha_0_5_0_0_0_1_Medium_Round_4,Prec_10,Min,0.9486,0.9933,0.04469999999999996,0.9486,0.6571620532115023,675172,1272,123811,2445,0.010074768723862629
