Index,Filename,Roll,Min/Max,Min,Max,Diff,y_proba,Prec,TN,FP,FN,TP,FP/P
2470,BRFC_alpha_0_5_0_0_1_1_Hard_Round_4,Prec_1,Min,0.8,0.8098,0.00979999999999992,0.8,0.6649071189569632,664827,11617,103205,23051,0.09201146876188063
2508,BRFC_alpha_0_5_0_0_1_1_Hard_Round_4,Prec_1,Max,0.8,0.8098,0.00979999999999992,0.8098,0.6661726673059599,664956,11488,103331,22925,0.09098973514130021
2468,BRFC_alpha_0_5_0_0_1_1_Hard_Round_4,Prec_10,Min,0.7998,0.811,0.011200000000000099,0.7998,0.6573926335125568,663171,13273,101118,25138,0.10512767710049424
2512,BRFC_alpha_0_5_0_0_1_1_Hard_Round_4,Prec_10,Max,0.7998,0.811,0.011200000000000099,0.811,0.6763600646367351,666546,9898,105304,20952,0.07839627423647193
2465,BRFC_alpha_0_5_0_0_1_1_Hard_Round_4,Prec_20,Min,0.799,0.812,0.013000000000000012,0.799,0.656839521980367,663170,13274,101111,25145,0.10513559751615764
2515,BRFC_alpha_0_5_0_0_1_1_Hard_Round_4,Prec_20,Max,0.799,0.812,0.013000000000000012,0.812,0.6765456603558213,666553,9891,105307,20949,0.07834083132682804
2459,BRFC_alpha_0_5_0_0_1_1_Hard_Round_4,Prec_50,Min,0.7977,0.8135,0.015800000000000036,0.7977,0.6569282551573499,663159,13285,101105,25151,0.1052227220884552
2521,BRFC_alpha_0_5_0_0_1_1_Hard_Round_4,Prec_50,Max,0.7977,0.8135,0.015800000000000036,0.8135,0.6766185084943901,666588,9856,105335,20921,0.07806361677860854
2462,BRFC_alpha_0_5_0_0_1_1_Hard_Round_4,Prec_100,Min,0.7982,0.8133,0.015100000000000002,0.7982,0.6567940004724754,663164,13280,101107,25149,0.10518312001013813
2520,BRFC_alpha_0_5_0_0_1_1_Hard_Round_4,Prec_100,Max,0.7982,0.8133,0.015100000000000002,0.8133,0.6766374312519703,666587,9857,105335,20921,0.07807153719427196
2465,BRFC_alpha_0_5_0_0_1_1_Hard_Round_4,Prec_200,Min,0.799,0.8148,0.015799999999999925,0.799,0.656986283246779,663170,13274,101111,25145,0.10513559751615764
2526,BRFC_alpha_0_5_0_0_1_1_Hard_Round_4,Prec_200,Max,0.799,0.8148,0.015799999999999925,0.8148,0.676399935123147,666597,9847,105337,20919,0.07799233303763782
2511,BRFC_alpha_0_5_0_0_1_1_Hard_Round_4,Prec_500,Min,0.8107,0.8315,0.02080000000000004,0.8107,0.6569916985949136,666545,9899,105303,20953,0.07840419465213534
2580,BRFC_alpha_0_5_0_0_1_1_Hard_Round_4,Prec_500,Max,0.8107,0.8315,0.02080000000000004,0.8315,0.676668826802428,669378,7066,109466,16790,0.05596565707768344
2438,BRFC_alpha_0_5_0_0_1_1_Hard_Round_4,Prec_1000,Max,,0.7928,,0.7928,0.5938301878595029,663054,13390,100987,25269,0.10605436573311368
1938,BRFC_alpha_0_5_0_0_1_1_Hard_Round_4,Prec_2000,Max,,0.672,,0.672,0.38759461503400433,625051,51393,72084,54172,0.40705392218983655
8991,BRFC_alpha_0_5_0_0_1_1_Medium_Round_4,Prec_1,Min,0.955,0.9648,0.009800000000000031,0.955,0.6579679888656924,675461,983,124365,1891,0.007785768597135978
9050,BRFC_alpha_0_5_0_0_1_1_Medium_Round_4,Prec_1,Max,0.955,0.9648,0.009800000000000031,0.9648,0.672082717872969,675778,666,124891,1365,0.005274996831833734
8993,BRFC_alpha_0_5_0_0_1_1_Medium_Round_4,Prec_10,Min,0.9553,0.9655,0.010199999999999987,0.9553,0.6571428571428571,675461,983,124369,1887,0.007785768597135978
9053,BRFC_alpha_0_5_0_0_1_1_Medium_Round_4,Prec_10,Max,0.9553,0.9655,0.010199999999999987,0.9655,0.6760854235922231,675810,634,124922,1334,0.005021543530604486
8993,BRFC_alpha_0_5_0_0_1_1_Medium_Round_4,Prec_20,Min,0.9553,0.9657,0.010399999999999965,0.9553,0.6570215116881323,675461,983,124369,1887,0.007785768597135978
9054,BRFC_alpha_0_5_0_0_1_1_Medium_Round_4,Prec_20,Max,0.9553,0.9657,0.010399999999999965,0.9657,0.6763689560370267,675811,633,124924,1332,0.005013623114941072
8993,BRFC_alpha_0_5_0_0_1_1_Medium_Round_4,Prec_50,Min,0.9553,0.9658,0.010499999999999954,0.9553,0.6569388388699162,675461,983,124369,1887,0.007785768597135978
9055,BRFC_alpha_0_5_0_0_1_1_Medium_Round_4,Prec_50,Max,0.9553,0.9658,0.010499999999999954,0.9658,0.6765953888923727,675812,632,124925,1331,0.005005702699277658
8988,BRFC_alpha_0_5_0_0_1_1_Medium_Round_4,Prec_100,Min,0.9547,0.966,0.011299999999999977,0.9547,0.6567760284818106,675426,1018,124323,1933,0.008062983145355468
9057,BRFC_alpha_0_5_0_0_1_1_Medium_Round_4,Prec_100,Max,0.9547,0.966,0.011299999999999977,0.966,0.6766363265568984,675815,629,124927,1329,0.004981941452287416
