,0
0.0,29815
0.1,7275
0.2,3849
0.05,2479
0.3,2443
0.4,1826
0.15,1700
1.0,1670
0.25,1445
0.5,1395
0.0666666666666666,1351
0.35,1308
0.6,1203
0.7,1194
0.8,1139
0.9,1130
0.0333333333333333,1106
0.1666666666666666,1098
0.45,993
0.55,947
0.1333333333333333,942
0.2666666666666666,897
0.075,835
0.3666666666666666,834
0.5666666666666667,831
0.65,786
0.2333333333333333,780
0.75,735
0.175,721
0.3333333333333333,716
0.025,715
0.3833333333333333,686
0.275,657
0.85,618
0.375,588
0.0833333333333333,577
0.4666666666666666,573
0.125,556
0.5333333333333333,555
0.2833333333333333,554
0.1833333333333333,548
0.425,541
0.3166666666666666,529
0.4333333333333333,525
0.475,520
0.04,517
0.575,504
0.6833333333333333,500
0.225,500
0.325,498
0.2166666666666666,492
0.95,486
0.6333333333333333,484
0.4166666666666666,478
0.1166666666666666,473
0.525,469
0.5166666666666666,468
0.5833333333333333,446
0.4833333333333333,443
0.675,442
0.08,439
0.02,437
0.06,436
0.7333333333333333,401
0.6166666666666666,399
0.3583333333333333,396
0.24,379
0.625,378
0.4583333333333333,363
0.3416666666666667,358
0.6666666666666666,355
0.875,353
0.1399999999999999,350
0.6666666666666667,350
0.6166666666666667,346
0.3916666666666666,343
0.775,342
0.7666666666666667,339
0.7666666666666666,328
0.18,326
0.2916666666666666,322
0.2416666666666666,315
0.3083333333333333,301
0.0166666666666666,301
0.5583333333333333,299
0.4666666666666667,294
0.725,285
0.2799999999999999,285
0.3733333333333333,284
0.12,284
0.825,283
0.6916666666666667,283
0.2583333333333333,281
0.7166666666666666,278
0.7833333333333333,275
0.1916666666666666,275
0.3399999999999999,270
0.29,261
0.7166666666666667,260
0.5166666666666667,258
