,0
0.17862596,20
0.37658963,17
0.34223604,13
0.3893749,12
0.32153407,12
0.16027042,5
0.97686917,5
0.31011507,5
0.25883147,5
0.26432768,5
0.5660093,4
0.082454845,4
0.24954952,4
0.31294402,4
0.25934502,4
0.038641352,4
0.15484023,4
0.26065865,4
0.07903238,4
0.809392,4
0.33751833,4
0.11251853,4
0.13513562,4
0.51786745,4
0.09475817,4
0.111080036,4
0.29309246,4
0.041466273,4
0.15269972,4
0.41274077,4
0.024124444,4
0.10463909,4
0.09914922,4
0.3910753,4
0.2708924,4
0.56402826,4
0.7145691,4
0.0069098463,4
0.7123998,4
0.046519253,4
0.21517424,4
0.16854787,4
0.085091494,4
0.9415187,4
0.9936818,4
0.67850137,3
0.59964573,3
0.5060196,3
0.36799225,3
0.36578757,3
0.25595397,3
0.5430775,3
0.3268783,3
0.7163337,3
0.7824685,3
0.11510024,3
0.5918983,3
0.35684532,3
0.5293863,3
0.73341316,3
0.3663644,3
0.41767433,3
0.76391923,3
0.13218947,3
0.19851542,3
0.3254808,3
0.1640277,3
0.24710982,3
0.5244496,3
0.45209765,3
0.8077047,3
0.6589972,3
0.29991123,3
0.13416918,3
0.6116522,3
0.6446812,3
0.43263695,3
0.57405496,3
0.28115597,3
0.5189785,3
0.3758278,3
0.7780246,3
0.06810847,3
0.46186626,3
0.6008615,3
0.06384295,3
0.7226133,3
0.5769592,3
0.19080947,3
0.63166,3
0.36886725,3
0.7528115,3
0.6266891,3
0.17702855,3
0.47850782,3
0.5082803,3
0.11421995,3
0.5024939,3
0.3598972,3
0.5851642,3
