,0
0.27183712,129
0.1603325,127
0.26237425,123
0.25180614,122
0.15162188,121
0.17299098,121
0.15892392,120
0.15524308,119
0.14488247,118
0.16043444,117
0.16669193,115
0.15890305,115
0.1656623,114
0.25404686,113
0.18518831,113
0.1727588,113
0.16566616,112
0.13978845,111
0.17625509,111
0.1681609,111
0.17206395,110
0.29651698,110
0.15048426,110
0.15092453,109
0.24993688,109
0.15901724,109
0.16638081,108
0.26096502,108
0.15179817,108
0.27753943,108
0.15702794,107
0.15612791,107
0.24978179,107
0.1707963,106
0.15267982,106
0.24757534,106
0.27531594,106
0.27862805,105
0.13572766,105
0.1703678,105
0.15832578,105
0.27751443,105
0.24680454,104
0.25128645,103
0.27320927,103
0.23986301,102
0.16701128,102
0.13786866,102
0.24883626,102
0.15215021,101
0.16835715,101
0.14100799,101
0.14640656,101
0.15943725,101
0.13170071,101
0.2593902,101
0.3016672,101
0.30242977,100
0.14023726,100
0.18844374,100
0.24192216,100
0.29505962,100
0.17748444,99
0.15498269,99
0.14812353,99
0.1618216,99
0.16246305,99
0.15984593,98
0.24812493,98
0.14342968,98
0.16120605,98
0.16589099,98
0.24919127,98
0.25545713,97
0.16958983,97
0.26179865,97
0.13769436,96
0.29601923,96
0.1512476,96
0.16464192,96
0.13576831,96
0.13680771,96
0.266569,95
0.278371,95
0.13813122,95
0.16260195,95
0.2331861,95
0.31845298,95
0.24499206,95
0.1750461,95
0.19035152,95
0.24772707,95
0.15768614,95
0.16750303,95
0.322049,95
0.29785958,94
0.2265056,94
0.14176644,94
0.2619469,94
0.16568102,94
