,0
0.34,11910
0.35,11816
0.4,11796
0.36,11693
0.37,11623
0.31,11534
0.32,11527
0.38,11502
0.39,11490
0.29,11470
0.41,11468
0.3,11380
0.42,11319
0.33,11243
0.28,11238
0.43,11214
0.45,11076
0.27,11067
0.44,10956
0.26,10885
0.46,10751
0.47,10532
0.25,10495
0.48,10457
0.24,10389
0.49,10206
0.51,10191
0.23,10156
0.5,10101
0.22,9892
0.21,9808
0.52,9635
0.2,9494
0.19,9325
0.53,9234
0.54,9210
0.55,9107
0.18,8959
0.56,8870
0.17,8602
0.57,8483
0.16,8294
0.58,8184
0.15,8035
0.59,8010
0.6,7674
0.61,7534
0.14,7486
0.13,7203
0.62,7101
0.63,6980
0.64,6581
0.12,6492
0.65,6380
0.11,6198
0.66,6184
0.67,5881
0.1,5540
0.68,5531
0.69,5215
0.09,5098
0.7,4916
0.71,4705
0.08,4511
0.72,4384
0.73,4375
0.74,4056
0.07,3836
0.75,3814
0.76,3692
0.77,3516
0.78,3273
0.06,3256
0.79,3131
0.8,2982
0.81,2874
0.82,2692
0.83,2647
0.05,2644
0.84,2532
0.85,2389
0.86,2225
0.87,2147
0.04,2055
0.88,2019
0.89,1936
0.9,1830
0.91,1656
0.03,1589
0.92,1524
0.93,1331
0.94,1213
0.02,1167
0.95,999
0.01,826
0.96,781
0.97,508
0.0,501
0.405,386
0.415,383
