,y_proba,y_test,Neg,Pos,TN,FP,FN,TP,FP/P,Prec
0,0.1077,0,1,0,1,605609,0,107956,5.609776205120605,0.1512910526721462
1,0.108,0,4,0,5,605605,0,107956,5.609739152988254,0.15129190076251364
2,0.1082,0,22,0,27,605583,0,107956,5.609535366260328,0.1512965654295
3,0.1083,0,1,0,28,605582,0,107956,5.609526103227241,0.1512967774666521
4,0.1084,0,3,0,31,605579,0,107956,5.609498314127978,0.15129741358167434
5,0.1085,0,21,0,52,605558,0,107956,5.609303790433139,0.15130186653660616
6,0.1086,0,19,0,71,605539,0,107956,5.609127792804476,0.1513058956264585
7,0.1087,0,3,0,74,605536,0,107956,5.609100003705214,0.15130653181815634
8,0.1088,0,28,0,102,605508,0,107956,5.608840638778762,0.1513124698653331
9,0.1089,0,10,0,112,605498,0,107956,5.608748008447886,0.15131459070942205
10,0.109,0,6,0,118,605492,0,107956,5.608692430249361,0.15131586324441304
11,0.1091,1,54,1,172,605438,1,107955,5.6081922264626325,0.15132612739401705
12,0.1092,0,8,0,180,605430,1,107955,5.608118122197933,0.15132782438655143
13,0.1093,3,33,3,213,605397,4,107952,5.607812442106043,0.15133125580886775
14,0.1094,2,64,2,277,605333,6,107950,5.60721960798844,0.15134245453768
15,0.1095,9,147,9,424,605186,15,107941,5.605857942124569,0.1513629409628299
16,0.1096,3,83,3,507,605103,18,107938,5.6050891103783025,0.15137698954197584
17,0.1097,8,252,8,759,604851,26,107930,5.602754826040239,0.15142098344372254
18,0.1098,3,62,3,821,604789,29,107927,5.602180517988811,0.1514305838510711
19,0.1099,12,244,12,1065,604545,41,107915,5.599920337915447,0.15146815259804058
20,0.11,2,164,2,1229,604381,43,107913,5.598401200489088,0.15150064439683614
21,0.1101,4,121,4,1350,604260,47,107909,5.597280373485494,0.15152161916623721
22,0.1102,5,234,5,1584,604026,52,107904,5.595112823743007,0.15156546289663309
23,0.1103,10,388,10,1972,603638,62,107894,5.591518766905035,0.15163618783132735
24,0.1104,4,115,4,2087,603523,66,107890,5.590453518099967,0.15165592981854423
25,0.1105,31,905,31,2992,602618,97,107859,5.5820704731557305,0.15181209243930485
26,0.1106,9,280,9,3272,602338,106,107850,5.579476823891215,0.15186119731676684
27,0.1107,13,321,13,3593,602017,119,107837,5.57650339027011,0.15191433731443368
28,0.1108,37,966,37,4559,601051,156,107800,5.567555300307533,0.1520770937757018
29,0.1109,39,896,39,5455,600155,195,107761,5.559255622661084,0.15222286259951745
30,0.111,12,187,12,5642,599968,207,107749,5.557523435473711,0.1522487095830678
31,0.1111,32,699,32,6341,599269,239,107717,5.551048575345511,0.15236086711759497
32,0.1112,13,329,13,6670,598940,252,107704,5.548001037459706,0.1524162095765336
33,0.1113,21,557,21,7227,598383,273,107683,5.542841528029938,0.15251123832616215
34,0.1114,19,618,19,7845,597765,292,107664,5.5371169735818295,0.15262202149330406
35,0.1115,14,312,14,8157,597453,306,107650,5.534226907258513,0.15267273008340626
36,0.1116,13,489,13,8646,596964,319,107637,5.529697284078699,0.15276305313219823
37,0.1117,15,426,15,9072,596538,334,107622,5.525751231983401,0.15283742331288344
38,0.1118,21,396,21,9468,596142,355,107601,5.522083070880729,0.1528981460561597
39,0.1119,29,492,29,9960,595650,384,107572,5.517525658601652,0.15297018580192315
40,0.112,35,1070,35,11030,594580,419,107537,5.50761421319797,0.15316108283946978
41,0.1121,58,954,58,11984,593626,477,107479,5.498777279632443,0.15329943446416727
42,0.1122,33,728,33,12712,592898,510,107446,5.492033791544704,0.15341889128771005
43,0.1123,59,1334,59,14046,591564,569,107387,5.479676905405906,0.1536402408752545
44,0.1124,64,1126,64,15172,590438,633,107323,5.46924673014932,0.15381054544464365
