,y_proba,y_test,Neg,Pos,TN,FP,FN,TP,FP/P,Prec
0,0.0,1,276,1,276,605334,1,107955,5.607228871021527,0.1513481912660927
1,0.0053,0,1,0,277,605333,1,107955,5.60721960798844,0.15134840344993888
2,0.0058,0,5,0,282,605328,1,107955,5.607173292823002,0.15134946437809396
3,0.0065,0,2,0,284,605326,1,107955,5.6071547667568264,0.1513498887535207
4,0.0074,1,8,1,292,605318,2,107954,5.607080662492127,0.15135039648268822
5,0.0079,0,6,0,298,605312,2,107954,5.607025084293601,0.15135166964358318
6,0.0081,0,2,0,300,605310,2,107954,5.607006558227426,0.1513520940353081
7,0.0085,0,24,0,324,605286,2,107954,5.6067842454333245,0.15135718692165331
8,0.0089,0,5,0,329,605281,2,107954,5.606737930267887,0.15135824798278266
9,0.0092,0,15,0,344,605266,2,107954,5.606598984771574,0.1513614312554331
10,0.0094,0,12,0,356,605254,2,107954,5.606487828374523,0.15136397796996107
11,0.0096,0,4,0,360,605250,2,107954,5.6064507762421725,0.15136482689384803
12,0.01,8,417,8,777,604833,10,107946,5.602588091444662,0.1514438556691485
13,0.0122,0,3,0,780,604830,10,107946,5.6025603023454,0.15144449308057512
14,0.0124,0,2,0,782,604828,10,107946,5.6025417762792245,0.15144491802450707
15,0.0139,0,1,0,783,604827,10,107946,5.602532513246137,0.15144513049736733
16,0.015,0,2,0,785,604825,10,107946,5.602513987179962,0.1514455554448764
17,0.0153,0,5,0,790,604820,10,107946,5.602467672014525,0.15144661782408253
18,0.0158,0,2,0,792,604818,10,107946,5.602449145948349,0.15144704277993837
19,0.0159,0,6,0,798,604812,10,107946,5.602393567749824,0.1514483176618151
20,0.0164,0,1,0,799,604811,10,107946,5.602384304716736,0.15144853014421464
21,0.0165,0,15,0,814,604796,10,107946,5.602245359220423,0.15145171745175673
22,0.0166,0,2,0,816,604794,10,107946,5.602226833154248,0.151452142436232
23,0.017,0,6,0,822,604788,10,107946,5.6021712549557225,0.1514534174039684
24,0.0174,0,25,0,847,604763,10,107946,5.601939679128534,0.15145873000060334
25,0.0177,0,6,0,853,604757,10,107946,5.601884100930008,0.1514600050792546
26,0.0179,0,6,0,859,604751,10,107946,5.601828522731483,0.15146128017937496
27,0.0181,1,2,1,861,604749,11,107945,5.601809996665308,0.1514605146107586
28,0.0185,2,70,2,931,604679,13,107943,5.601161584349179,0.15147301093707463
29,0.0188,0,3,0,934,604676,13,107943,5.6011337952499165,0.15147364861167048
30,0.0189,0,3,0,937,604673,13,107943,5.601106006150654,0.15147428629163534
31,0.0192,0,22,0,959,604651,13,107943,5.600902219422728,0.15147896277543735
32,0.0193,0,1,0,960,604650,13,107943,5.60089295638964,0.1514791753497438
33,0.0194,0,7,0,967,604643,13,107943,5.600828115158027,0.15148066338659474
34,0.0196,1,4,1,971,604639,14,107942,5.600791063025677,0.15148032293872557
35,0.02,8,529,8,1500,604110,22,107934,5.595890918522361,0.15158332912011055
36,0.0227,0,2,0,1502,604108,22,107934,5.595872392456186,0.15158375489086318
37,0.0228,0,1,0,1503,604107,22,107934,5.5958631294230985,0.15158396777713642
38,0.0229,1,2,1,1505,604105,23,107933,5.595844603356923,0.1515832020201169
39,0.023,0,2,0,1507,604103,23,107933,5.595826077290748,0.1515836277941003
40,0.0231,0,1,0,1508,604102,23,107933,5.5958168142576605,0.15158384068198894
41,0.0232,0,1,0,1509,604101,23,107933,5.595807551224573,0.15158405357047558
42,0.0239,0,1,0,1510,604100,23,107933,5.595798288191485,0.15158426645956016
43,0.0242,0,1,0,1511,604099,23,107933,5.595789025158398,0.15158447934924274
44,0.0243,0,3,0,1514,604096,23,107933,5.595761236059135,0.15158511802187832
45,0.0244,0,2,0,1516,604094,23,107933,5.59574270999296,0.1515855438066253
46,0.0247,0,1,0,1517,604093,23,107933,5.595733446959873,0.1515857566998958
47,0.025,0,3,0,1520,604090,23,107933,5.59570565786061,0.1515863953832952
48,0.0253,0,1,0,1521,604089,23,107933,5.595696394827522,0.15158660827895767
49,0.0255,0,7,0,1528,604082,23,107933,5.59563155359591,0.15158809856533922
50,0.0257,0,1,0,1529,604081,23,107933,5.5956222905628215,0.15158831146578577
51,0.0258,1,15,1,1544,604066,24,107932,5.5954833450665085,0.15159031345593668
52,0.0259,1,11,1,1555,604055,25,107931,5.595381451702545,0.1515914638770987
53,0.0262,0,2,0,1557,604053,25,107931,5.59536292563637,0.15159188970538665
54,0.0264,0,1,0,1558,604052,25,107931,5.595353662603283,0.15159210262042774
55,0.0265,1,13,1,1571,604039,26,107930,5.595233243173144,0.1515936789382684
56,0.0268,0,3,0,1574,604036,26,107930,5.595205454073882,0.1515943177061826
57,0.0269,0,3,0,1577,604033,26,107930,5.595177664974619,0.15159495647948
58,0.027,0,12,0,1589,604021,26,107930,5.595066508577569,0.1515975116265024
59,0.0271,0,1,0,1590,604020,26,107930,5.595057245544481,0.15159772455930895
60,0.0274,1,46,1,1636,603974,27,107929,5.594631146022453,0.15160632839024418
61,0.0275,0,2,0,1638,603972,27,107929,5.594612619956279,0.15160675430993917
62,0.0277,0,6,0,1644,603966,27,107929,5.594557041757753,0.15160803208338308
63,0.0279,0,9,0,1653,603957,27,107929,5.594473674459965,0.1516099487839345
64,0.0281,0,3,0,1656,603954,27,107929,5.594445885360702,0.15161058769488805
65,0.0285,2,113,2,1769,603841,29,107927,5.593399162621809,0.1516322734374122
66,0.0286,0,1,0,1770,603840,29,107927,5.593389899588721,0.15163248647380392
67,0.0288,0,1,0,1771,603839,29,107927,5.593380636555634,0.15163269951079428
68,0.0289,0,3,0,1774,603836,29,107927,5.593352847456371,0.15163333862535702
69,0.0292,1,42,1,1816,603794,30,107926,5.592963800066694,0.15164109481256674
70,0.0293,0,2,0,1818,603792,30,107926,5.5929452740005186,0.15164152093947322
71,0.0294,0,15,0,1833,603777,30,107926,5.592806328504206,0.15164471696761148
72,0.0296,0,5,0,1838,603772,30,107926,5.592760013338768,0.1516457823402623
73,0.0297,0,2,0,1840,603770,30,107926,5.592741487272592,0.1516462084935141
74,0.0298,0,1,0,1841,603769,30,107926,5.592732224239505,0.15164642157103816
75,0.03,13,655,13,2496,603114,43,107913,5.586664937567157,0.1517706078672118
76,0.0306,0,2,0,2498,603112,43,107913,5.586646411500982,0.15177103477374213
77,0.0317,0,1,0,2499,603111,43,107913,5.5866371484678945,0.1517712482279079
78,0.0323,0,1,0,2500,603110,43,107913,5.586627885434806,0.1517714616826741
79,0.0324,0,3,0,2503,603107,43,107913,5.586600096335544,0.15177210205057523
80,0.0326,1,5,1,2508,603102,44,107912,5.586553781170107,0.15177197636052173
81,0.0329,0,3,0,2511,603099,44,107912,5.586525992070844,0.15177261673870024
82,0.0332,0,2,0,2513,603097,44,107912,5.586507466004669,0.15177304366048813
83,0.0333,0,10,0,2523,603087,44,107912,5.586414835673793,0.15177517830545473
84,0.0338,0,5,0,2528,603082,44,107912,5.586368520508355,0.15177624565045555
85,0.0339,0,3,0,2531,603079,44,107912,5.586340731409092,0.15177688606466186
86,0.0342,0,1,0,2532,603078,44,107912,5.586331468376005,0.15177709953726495
87,0.0343,0,3,0,2535,603075,44,107912,5.586303679276742,0.15177773995867716
88,0.0344,0,1,0,2536,603074,44,107912,5.586294416243655,0.15177795343368225
89,0.0347,0,5,0,2541,603069,44,107912,5.586248101078217,0.15177902081771524
90,0.0348,0,3,0,2544,603066,44,107912,5.586220311978955,0.15177966125534123
91,0.035,0,18,0,2562,603048,44,107912,5.586053577383378,0.15178350399459886
92,0.0353,0,5,0,2567,603043,44,107912,5.586007262217941,0.1517845714567026
93,0.0354,0,1,0,2568,603042,44,107912,5.585997999184853,0.1517847849509251
94,0.0355,0,2,0,2570,603040,44,107912,5.585979473118678,0.15178521194117184
95,0.0356,0,5,0,2575,603035,44,107912,5.5859331579532405,0.15178627942729908
96,0.0358,0,11,0,2586,603024,44,107912,5.585831264589277,0.1517886279496326
97,0.0359,2,13,2,2599,603011,46,107910,5.585710845159139,0.15178901734510586
98,0.0361,0,1,0,2600,603010,46,107910,5.585701582126052,0.1517892308557925
99,0.0364,0,3,0,2603,603007,46,107910,5.585673793026789,0.1517898713914564
100,0.0365,0,26,0,2629,602981,46,107910,5.585432954166512,0.15179542292700288
101,0.0366,0,10,0,2639,602971,46,107910,5.585340323835637,0.15179755824111207
102,0.0368,0,9,0,2648,602962,46,107910,5.585256956537849,0.15179948007517527
103,0.0369,1,5,1,2653,602957,47,107909,5.585210641372411,0.15179935459003524
104,0.037,0,16,0,2669,602941,47,107909,5.58506243284301,0.15180277133009776
105,0.0371,0,4,0,2673,602937,47,107909,5.58502538071066,0.1518036255391463
106,0.0373,0,4,0,2677,602933,47,107909,5.5849883285783095,0.15180447975780834
107,0.0374,2,55,2,2732,602878,49,107907,5.584478861758495,0.15181383962801692
108,0.0377,1,12,1,2744,602866,50,107906,5.584367705361443,0.15181520937797213
109,0.0379,0,20,0,2764,602846,50,107906,5.584182444699692,0.15181948133807574
110,0.0381,2,8,2,2772,602838,52,107904,5.584108340434992,0.15181880344766455
111,0.0385,6,137,6,2909,602701,58,107898,5.582839304901997,0.15184091168155317
112,0.0388,0,3,0,2912,602698,58,107898,5.582811515802734,0.151841552724755
113,0.0389,0,13,0,2925,602685,58,107898,5.582691096372597,0.15184433064117775
114,0.039,0,1,0,2926,602684,58,107898,5.5826818333395085,0.15184454433126648
115,0.0392,3,68,3,2994,602616,61,107895,5.582051947089555,0.151855495551793
116,0.0393,0,2,0,2996,602614,61,107895,5.58203342102338,0.15185592300730885
117,0.0394,1,14,1,3010,602600,62,107894,5.581903738560154,0.15185772152896435
118,0.0395,0,1,0,3011,602599,62,107894,5.581894475527067,0.15185793526466834
119,0.0396,0,5,0,3016,602594,62,107894,5.581848160361629,0.15185900395221313
120,0.0397,0,2,0,3018,602592,62,107894,5.581829634295453,0.1518594314314427
121,0.04,6,770,6,3788,601822,68,107888,5.574697098818037,0.15201702103676148
122,0.0403,1,0,1,3788,601822,69,107887,5.574697098818037,0.1520158262048248
123,0.0404,0,1,0,3789,601821,69,107887,5.57468783578495,0.1520160403997137
124,0.0405,0,1,0,3790,601820,69,107887,5.5746785727518615,0.15201625459520618
125,0.0406,2,6,2,3796,601814,71,107885,5.574622994553336,0.15201515008475425
126,0.0413,0,1,0,3797,601813,71,107885,5.574613731520249,0.15201536428170856
127,0.0416,1,1,1,3798,601812,72,107884,5.574604468487162,0.15201438362341058
128,0.0417,0,2,0,3800,601810,72,107884,5.5745859424209865,0.15201481201757377
129,0.0419,0,4,0,3804,601806,72,107884,5.574548890288636,0.15201566881314377
130,0.042,0,4,0,3808,601802,72,107884,5.574511838156286,0.15201652561837206
131,0.0423,0,2,0,3810,601800,72,107884,5.574493312090111,0.15201695402460813
132,0.0424,0,1,0,3811,601799,72,107884,5.574484049057023,0.15201716822863165
133,0.0427,0,2,0,3813,601797,72,107884,5.574465522990848,0.15201759663848968
134,0.0428,0,2,0,3815,601795,72,107884,5.574446996924673,0.1520180250507624
135,0.0429,0,1,0,3816,601794,72,107884,5.574437733891585,0.15201823925780425
136,0.043,0,10,0,3826,601784,72,107884,5.57434510356071,0.15202038136142534
137,0.0432,0,1,0,3827,601783,72,107884,5.574335840527622,0.15202059557510778
