,y_proba,y_test,Neg,Pos,TN,FP,FN,TP,FP/P,Prec
0,0.0,0,16,0,16,605594,0,107956,5.609637259624291,0.15129423306005185
1,0.0001,0,17,0,33,605577,0,107956,5.609479788061803,0.1512978376613275
2,0.0002,0,18,0,51,605559,0,107956,5.609313053466227,0.1513016544851895
3,0.0003,0,19,0,70,605540,0,107956,5.6091370558375635,0.15130568356374807
4,0.0004,0,23,0,93,605517,0,107956,5.60892400607655,0.15131056115648384
5,0.0005,0,13,0,106,605504,0,107956,5.608803586646411,0.15131331819583438
6,0.0006,0,14,0,120,605490,0,107956,5.608673904183186,0.15131628742749978
7,0.0007,0,16,0,136,605474,0,107956,5.608525695653785,0.15131968097781143
8,0.0008,0,15,0,151,605459,0,107956,5.608386750157472,0.1513228625694722
9,0.0009,0,13,0,164,605446,0,107956,5.608266330727333,0.15132562005713468
10,0.001,0,19,0,183,605427,0,107956,5.60809033309867,0.15132965041219093
11,0.0011,0,18,0,201,605409,0,107956,5.607923598503094,0.15133346884133647
12,0.0012,0,17,0,218,605392,0,107956,5.607766126940605,0.1513370753124702
13,0.0013,0,12,0,230,605380,0,107956,5.607654970543555,0.15133962116029473
14,0.0014,0,19,0,249,605361,0,107956,5.607478972914891,0.15134365226119664
15,0.0015,0,16,0,265,605345,0,107956,5.60733076438549,0.15134704703904803
16,0.0016,0,17,0,282,605328,0,107956,5.607173292823002,0.15135065415739032
17,0.0017,0,9,0,291,605319,0,107956,5.607089925525214,0.1513525638778872
18,0.0018,0,14,0,305,605305,0,107956,5.606960243061988,0.1513555346500089
19,0.0019,0,16,0,321,605289,0,107956,5.606812034532587,0.1513589299609531
20,0.002,0,12,0,333,605277,0,107956,5.606700878135537,0.15136147654413074
21,0.0021,1,16,1,349,605261,1,107955,5.606552669606136,0.1513636822505384
22,0.0022,0,24,0,373,605237,1,107955,5.606330356812035,0.15136877586961156
23,0.0023,0,19,0,392,605218,1,107955,5.606154359183371,0.1513728085611766
