,0
0.2,87387
0.3,83972
0.1,79806
0.4,73448
0.5,59248
0.0,57719
0.6,46115
0.7,35278
0.8,25542
0.9,17066
1.0,8809
0.25,8386
0.35,8355
0.45,7386
0.15,6979
0.55,5991
0.65,4468
0.3666666666666666,4380
0.2666666666666666,4303
0.05,4095
0.1666666666666666,3620
0.5666666666666667,3380
0.75,3278
0.4666666666666666,3208
0.0666666666666666,2031
0.375,1935
0.85,1851
0.2333333333333333,1755
0.275,1753
0.3333333333333333,1683
0.475,1631
0.175,1456
0.1333333333333333,1404
0.575,1396
0.6666666666666666,1372
0.6666666666666667,1084
0.4333333333333333,1026
0.675,990
0.5333333333333333,960
0.0333333333333333,925
0.7666666666666666,922
0.075,864
0.3166666666666666,854
0.7666666666666667,839
0.4666666666666667,834
0.95,765
0.4166666666666666,754
0.775,734
0.6333333333333333,732
0.5166666666666666,676
0.3833333333333333,675
0.2166666666666666,617
0.8666666666666666,603
0.425,585
0.2833333333333333,577
0.38,571
0.2799999999999999,553
0.48,550
0.225,537
0.325,535
0.4333333333333334,531
0.8666666666666668,511
0.525,486
0.7333333333333333,471
0.6833333333333333,463
0.18,460
0.875,454
0.1833333333333333,454
0.6166666666666666,448
0.125,434
0.58,429
0.625,419
0.6166666666666667,416
0.4833333333333333,398
0.5833333333333333,392
0.5333333333333334,374
0.26,372
0.7166666666666666,355
0.725,352
0.5166666666666667,346
0.7166666666666667,346
0.6799999999999999,338
0.36,329
0.16,317
0.1166666666666666,308
0.4833333333333334,304
0.8166666666666667,285
0.8333333333333333,280
0.4599999999999999,272
0.9666666666666666,246
0.0833333333333333,245
0.08,240
0.78,240
0.025,239
0.825,236
0.5599999999999999,235
0.6333333333333334,231
0.7833333333333333,226
0.8166666666666668,220
0.3416666666666667,212
