,y_proba,y_test,Neg,Pos,TN,FP,FN,TP,FP/P,Prec
0,0.0211,0,1,0,1,605609,0,107956,5.609776205120605,0.1512910526721462
1,0.0251,0,1,0,2,605608,0,107956,5.609766942087517,0.15129126469384666
2,0.0255,0,1,0,3,605607,0,107956,5.60975767905443,0.1512914767161414
3,0.026,0,1,0,4,605606,0,107956,5.609748416021342,0.15129168873903037
4,0.0262,0,1,0,5,605605,0,107956,5.609739152988254,0.15129190076251364
5,0.027,0,1,0,6,605604,0,107956,5.609729889955167,0.1512921127865912
6,0.0271,0,1,0,7,605603,0,107956,5.609720626922079,0.15129232481126298
7,0.0281,0,2,0,9,605601,0,107956,5.6097021008559045,0.15129274886238941
8,0.0282,0,1,0,10,605600,0,107956,5.609692837822816,0.15129296088884403
9,0.0286,0,1,0,11,605599,0,107956,5.609683574789729,0.15129317291589295
10,0.0294,0,1,0,12,605598,0,107956,5.609674311756642,0.15129338494353617
11,0.0312,0,2,0,14,605596,0,107956,5.6096557856904665,0.15129380900060543
12,0.0317,0,1,0,15,605595,0,107956,5.609646522657379,0.15129402103003148
13,0.0319,0,1,0,16,605594,0,107956,5.609637259624291,0.15129423306005185
14,0.0321,0,3,0,19,605591,0,107956,5.609609470525029,0.15129486915367873
15,0.0323,0,1,0,20,605590,0,107956,5.609600207491941,0.1512950811860763
16,0.0324,0,1,0,21,605589,0,107956,5.609590944458853,0.15129529321906818
17,0.033,0,3,0,24,605586,0,107956,5.609563155359591,0.15129592932160965
18,0.0331,0,1,0,25,605585,0,107956,5.609553892326503,0.15129614135697877
19,0.0334,0,1,0,26,605584,0,107956,5.609544629293416,0.15129635339294223
20,0.0341,0,2,0,28,605582,0,107956,5.609526103227241,0.1512967774666521
21,0.0346,0,3,0,31,605579,0,107956,5.609498314127978,0.15129741358167434
22,0.035,0,1,0,32,605578,0,107956,5.609489051094891,0.15129762562120375
23,0.0352,0,2,0,34,605576,0,107956,5.609470525028716,0.1512980497020456
24,0.0355,0,1,0,35,605575,0,107956,5.6094612619956274,0.15129826174335803
25,0.0359,0,1,0,36,605574,0,107956,5.60945199896254,0.15129847378526481
26,0.0361,0,2,0,38,605572,0,107956,5.609433472896365,0.1512988978708614
27,0.0362,0,1,0,39,605571,0,107956,5.609424209863278,0.15129910991455123
28,0.0363,0,1,0,40,605570,0,107956,5.60941494683019,0.15129932195883541
29,0.0367,0,1,0,41,605569,0,107956,5.609405683797102,0.15129953400371396
30,0.0368,0,1,0,42,605568,0,107956,5.609396420764015,0.15129974604918686
31,0.0371,0,1,0,43,605567,0,107956,5.609387157730928,0.15129995809525412
32,0.0373,0,1,0,44,605566,0,107956,5.60937789469784,0.15130017014191574
33,0.0384,0,1,0,45,605565,0,107956,5.609368631664752,0.15130038218917172
34,0.0388,0,1,0,46,605564,0,107956,5.609359368631665,0.15130059423702208
35,0.039,0,1,0,47,605563,0,107956,5.609350105598577,0.15130080628546683
36,0.0391,0,1,0,48,605562,0,107956,5.60934084256549,0.15130101833450593
37,0.0392,0,2,0,50,605560,0,107956,5.6093223164993145,0.15130144243436727
38,0.0394,0,1,0,51,605559,0,107956,5.609313053466227,0.1513016544851895
39,0.0395,0,2,0,53,605557,0,107956,5.609294527400052,0.15130207858861716
40,0.0398,0,2,0,55,605555,0,107956,5.6092760013338765,0.15130250269442236
41,0.0399,0,1,0,56,605554,0,107956,5.609266738300789,0.15130271474821658
42,0.0401,0,1,0,57,605553,0,107956,5.609257475267702,0.15130292680260515
43,0.0402,0,1,0,58,605552,0,107956,5.609248212234614,0.15130313885758814
44,0.0403,0,2,0,60,605550,0,107956,5.609229686168439,0.15130356296933734
45,0.0404,0,1,0,61,605549,0,107956,5.609220423135351,0.15130377502610354
46,0.0405,0,1,0,62,605548,0,107956,5.609211160102264,0.15130398708346415
47,0.0406,0,2,0,64,605546,0,107956,5.609192634036089,0.1513044111999686
48,0.0408,0,2,0,66,605544,0,107956,5.609174107969913,0.15130483531885072
49,0.041,0,1,0,67,605543,0,107956,5.609164844936826,0.15130504737918343
50,0.0411,0,2,0,69,605541,0,107956,5.609146318870651,0.1513054715016321
51,0.0413,0,4,0,73,605537,0,107956,5.609109266738301,0.15130631975366263
52,0.0416,0,1,0,74,605536,0,107956,5.609100003705214,0.15130653181815634
53,0.0417,0,1,0,75,605535,0,107956,5.6090907406721255,0.1513067438832445
54,0.042,0,3,0,78,605532,0,107956,5.609062951572863,0.15130738008207567
55,0.0422,0,2,0,80,605530,0,107956,5.609044425506688,0.15130780421760204
56,0.0423,0,1,0,81,605529,0,107956,5.6090351624736,0.1513080162862569
57,0.0424,0,1,0,82,605528,0,107956,5.609025899440513,0.15130822835550622
58,0.0425,0,1,0,83,605527,0,107956,5.609016636407425,0.15130844042535002
59,0.0426,0,3,0,86,605524,0,107956,5.608988847308162,0.15130907663844817
60,0.0427,0,2,0,88,605522,0,107956,5.608970321241988,0.15130950078348596
61,0.0428,0,1,0,89,605521,0,107956,5.6089610582089,0.15130971285689657
62,0.0429,0,1,0,90,605520,0,107956,5.6089517951758125,0.15130992493090167
63,0.043,0,1,0,91,605519,0,107956,5.608942532142724,0.15131013700550125
64,0.0433,0,1,0,92,605518,0,107956,5.608933269109637,0.1513103490806953
65,0.0434,0,2,0,94,605516,0,107956,5.608914743043462,0.15131077323286687
66,0.0435,0,1,0,95,605515,0,107956,5.608905480010375,0.1513109853098444
67,0.0437,0,1,0,96,605514,0,107956,5.608896216977287,0.15131119738741644
68,0.0438,0,1,0,97,605513,0,107956,5.608886953944199,0.15131140946558294
