,0
0.38,11806
0.34,11729
0.35,11642
0.4,11630
0.31,11563
0.36,11558
0.32,11547
0.33,11492
0.42,11488
0.3,11485
0.39,11437
0.37,11413
0.41,11378
0.28,11353
0.29,11330
0.43,11294
0.44,11026
0.26,10939
0.27,10836
0.45,10777
0.25,10681
0.46,10583
0.47,10529
0.48,10491
0.24,10411
0.23,10273
0.49,10219
0.22,10046
0.5,10009
0.21,9900
0.51,9809
0.52,9648
0.2,9438
0.19,9423
0.53,9392
0.54,9135
0.56,8963
0.55,8961
0.18,8899
0.57,8642
0.17,8482
0.16,8264
0.58,8250
0.59,8057
0.15,7934
0.6,7606
0.61,7472
0.14,7459
0.13,7103
0.62,7076
0.63,6857
0.64,6696
0.12,6647
0.65,6314
0.11,6130
0.66,6028
0.67,5691
0.1,5663
0.68,5517
0.69,5209
0.09,5062
0.7,5018
0.71,4711
0.08,4522
0.72,4409
0.73,4314
0.74,4151
0.07,3862
0.75,3840
0.76,3676
0.77,3537
0.78,3320
0.79,3180
0.06,3159
0.8,3007
0.81,2857
0.82,2722
0.83,2672
0.05,2609
0.84,2527
0.85,2388
0.86,2251
0.04,2152
0.87,2093
0.88,2017
0.89,1923
0.9,1810
0.03,1621
0.91,1613
0.92,1517
0.93,1292
0.02,1210
0.94,1161
0.95,966
0.96,795
0.01,772
0.97,563
0.0,535
0.385,412
0.405,395
