,y_proba,y_test,Neg,Pos,TN,FP,FN,TP,FP/P,Prec,TP_1,FP_1,Prec_1,TP_10,FP_10,Prec_10,TP_20,FP_20,Prec_20,TP_50,FP_50,Prec_50,TP_100,FP_100,Prec_100,TP_200,FP_200,Prec_200,TP_500,FP_500,Prec_500,TP_1000,FP_1000,Prec_1000,TP_2000,FP_2000,Prec_2000,mProb,Pos_1,Neg_1,mProb_1,Pos_10,Neg_10,mProb_10,Pos_20,Neg_20,mProb_20,Pos_50,Neg_50,mProb_50,Pos_100,Neg_100,mProb_100,Pos_200,Neg_200,mProb_200,Pos_500,Neg_500,mProb_500,Pos_1000,Neg_1000,mProb_1000,Pos_2000,Neg_2000,mProb_2000
0,0.0,3,532,3,532,605078,3,107953,5.604857534551114,0.1514001495026163,107953.0,605078.0,0.1514001495026163,,,,,,,,,,,,,,,,,,,,,,,,,0.005607476635514018,3.0,532.0,0.005607476635514018,,,,,,,,,,,,,,,,,,,,,,,,
1,0.0066666666666666,1,0,1,532,605078,4,107952,5.604857534551114,0.15139895937057346,107952.0,605078.0,0.15139895937057346,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2,0.01,2,770,2,1302,604308,6,107950,5.597724999073697,0.15156024923552983,107950.0,604308.0,0.15156024923552983,,,,,,,,,,,,,,,,,,,,,,,,,0.0025906735751295338,2.0,770.0,0.0025906735751295338,,,,,,,,,,,,,,,,,,,,,,,,
3,0.015,0,3,0,1305,604305,6,107950,5.597697209974434,0.15156088760345662,107950.0,604305.0,0.15156088760345662,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
4,0.0166666666666666,0,1,0,1306,604304,6,107950,5.597687946941346,0.1515611003939606,107950.0,604304.0,0.1515611003939606,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
5,0.02,7,1203,7,2509,603101,13,107943,5.586544518137019,0.15180917074048864,107943.0,603101.0,0.15180917074048864,107947.0,603856.7,0.15165276606457653,,,,,,,,,,,,,,,,,,,,,,0.005785123966942148,7.0,1203.0,0.005785123966942148,13.0,2514.0,0.0051444400474871385,,,,,,,,,,,,,,,,,,,,,
6,0.0204999999999999,0,1,0,2510,603100,13,107943,5.586535255103931,0.15180938424258447,107943.0,603100.0,0.15180938424258447,107946.0,603657.7,0.15169398360351416,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,10.0,1990.0,0.005,,,,,,,,,,,,,,,,,,,,,
7,0.0225,0,1,0,2511,603099,13,107943,5.586525992070844,0.15180959774528088,107943.0,603099.0,0.15180959774528088,107945.1,603458.6,0.1517353648849451,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,9.0,1991.0,0.0045,,,,,,,,,,,,,,,,,,,,,
8,0.0233333333333333,0,1,0,2512,603098,13,107943,5.586516729037756,0.1518098112485778,107943.0,603098.0,0.1518098112485778,107944.4,603336.2,0.15176064129965022,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,7.0,1224.0,0.005686433793663688,,,,,,,,,,,,,,,,,,,,,
9,0.024,0,2,0,2514,603096,13,107943,5.586498202971581,0.15181023825697323,107943.0,603096.0,0.15181023825697323,107942.5,603053.2,0.1518187803386153,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,0.0,19.0,2830.0,0.006669006669006669,,,,,,,,,,,,,,,,,,,,,
10,0.025,0,8,0,2522,603088,13,107943,5.586424098706881,0.151811946314577,107943.0,603088.0,0.151811946314577,107940.6,602770.2,0.15187696598954176,107940.7,602904.65,0.15184835914028277,,,,,,,,,,,,,,,,,,,0.0,0.0,8.0,0.0,19.0,2830.0,0.006669006669006669,26.0,4152.0,0.006223073240785065,,,,,,,,,,,,,,,,,,
11,0.026,0,1,0,2523,603087,13,107943,5.586414835673793,0.15181215982448,107943.0,603087.0,0.15181215982448,107939.4,602607.2,0.15191037435123889,107939.55,602723.4,0.15188571459930478,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,12.0,1630.0,0.007308160779537149,23.0,3625.0,0.006304824561403508,,,,,,,,,,,,,,,,,,
12,0.0266666666666666,0,3,0,2526,603084,13,107943,5.58638704657453,0.15181280035779232,107943.0,603084.0,0.15181280035779232,107938.2,602443.8,0.15194388371326975,107938.45,602542.1,0.1519231596135883,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0,0.0,12.0,1634.0,0.007290400972053463,22.0,3626.0,0.006030701754385965,,,,,,,,,,,,,,,,,,
13,0.03,12,1609,12,4135,601475,25,107931,5.571482826336656,0.152142778606327,107931.0,601475.0,0.152142778606327,107937.0,602280.3,0.15197743000628117,107937.45,602399.25,0.1519525177285645,,,,,,,,,,,,,,,,,,,0.007402837754472548,12.0,1609.0,0.007402837754472548,12.0,1635.0,0.007285974499089253,20.0,2857.0,0.006951685783802572,,,,,,,,,,,,,,,,,,
14,0.032,0,1,0,4136,601474,25,107931,5.571473563303568,0.15214299307165866,107931.0,601474.0,0.15214299307165866,107935.7,602116.4,0.15201095806913323,107935.3,602150.1,0.15200326608602288,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,13.0,1639.0,0.007869249394673124,43.0,4983.0,0.008555511341026662,,,,,,,,,,,,,,,,,,
15,0.0325,0,3,0,4139,601471,25,107931,5.571445774204306,0.15214363647128146,107931.0,601471.0,0.15214363647128146,107934.4,601952.6,0.1520444803186986,107933.15,601900.95,0.1520540503759963,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0,0.0,13.0,1638.0,0.007874015748031496,43.0,4983.0,0.008555511341026662,,,,,,,,,,,,,,,,,,
16,0.0333333333333333,0,5,0,4144,601466,25,107931,5.571399459038868,0.152144708816079,107931.0,601466.0,0.152144708816079,107933.1,601789.1,0.15207795388111012,107931.35,601711.75,0.15209243914300022,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0,0.0,13.0,1635.0,0.007888349514563107,36.0,3784.0,0.009424083769633508,,,,,,,,,,,,,,,,,,
17,0.034,0,2,0,4146,601464,25,107931,5.571380932972692,0.1521451377582306,107931.0,601464.0,0.1521451377582306,107931.8,601625.6,0.1521114429924908,107929.55,601522.25,0.15213091291050357,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,0.0,13.0,1635.0,0.007888349514563107,36.0,3790.0,0.009409304756926294,,,,,,,,,,,,,,,,,,
