,y_proba,y_test,Neg,Pos,TN,FP,FN,TP,FP/P,Prec
0,0.0036,0,1,0,1,605609,0,107956,5.609776205120605,0.1512910526721462
1,0.0039,0,1,0,2,605608,0,107956,5.609766942087517,0.15129126469384666
2,0.0041,0,1,0,3,605607,0,107956,5.60975767905443,0.1512914767161414
3,0.0042,0,1,0,4,605606,0,107956,5.609748416021342,0.15129168873903037
4,0.0044,0,1,0,5,605605,0,107956,5.609739152988254,0.15129190076251364
5,0.0046,0,1,0,6,605604,0,107956,5.609729889955167,0.1512921127865912
6,0.0047,0,1,0,7,605603,0,107956,5.609720626922079,0.15129232481126298
7,0.0048,0,1,0,8,605602,0,107956,5.609711363888992,0.15129253683652905
8,0.0049,0,1,0,9,605601,0,107956,5.6097021008559045,0.15129274886238941
9,0.005,0,1,0,10,605600,0,107956,5.609692837822816,0.15129296088884403
10,0.0051,0,2,0,12,605598,0,107956,5.609674311756642,0.15129338494353617
11,0.0052,0,3,0,15,605595,0,107956,5.609646522657379,0.15129402103003148
12,0.0053,0,2,0,17,605593,0,107956,5.609627996591204,0.1512944450906665
13,0.0054,0,5,0,22,605588,0,107956,5.609581681425766,0.15129550525265437
14,0.0055,0,4,0,26,605584,0,107956,5.609544629293416,0.15129635339294223
15,0.0056,0,5,0,31,605579,0,107956,5.609498314127978,0.15129741358167434
16,0.0057,0,4,0,35,605575,0,107956,5.6094612619956274,0.15129826174335803
17,0.0058,0,9,0,44,605566,0,107956,5.60937789469784,0.15130017014191574
18,0.0059,0,2,0,46,605564,0,107956,5.609359368631665,0.15130059423702208
19,0.006,1,6,1,52,605558,1,107955,5.609303790433139,0.15130067707245698
20,0.0061,0,6,0,58,605552,1,107955,5.609248212234614,0.15130194938521976
21,0.0062,0,9,0,67,605543,1,107955,5.609164844936826,0.15130385789448603
22,0.0063,1,6,1,73,605537,2,107954,5.609109266738301,0.15130394076449458
23,0.0064,0,7,0,80,605530,2,107954,5.609044425506688,0.15130542520925486
24,0.0065,0,9,0,89,605521,2,107954,5.6089610582089,0.1513073338238901
25,0.0066,0,6,0,95,605515,2,107954,5.608905480010375,0.15130860626039813
26,0.0067,0,8,0,103,605507,2,107954,5.608831375745674,0.15131030287570027
27,0.0068,0,10,0,113,605497,2,107954,5.608738745414799,0.15131242369833386
28,0.0069,0,12,0,125,605485,2,107954,5.608627589017748,0.15131496876397282
29,0.007,0,13,0,138,605472,2,107954,5.60850716958761,0.15131772601503168
30,0.0071,0,14,0,152,605458,2,107954,5.608377487124384,0.15132069547470467
31,0.0072,1,12,1,164,605446,3,107953,5.608266330727333,0.15132205119435266
32,0.0073,0,20,0,184,605426,3,107953,5.608081070065582,0.15132629359709215
33,0.0074,0,16,0,200,605410,3,107953,5.607932861536181,0.15132968769055866
34,0.0075,1,15,1,215,605395,4,107952,5.607793916039868,0.15133168009397951
35,0.0076,0,19,0,234,605376,4,107952,5.607617918411204,0.15133571092120315
36,0.0077,0,16,0,250,605360,4,107952,5.607469709881804,0.15133910546857476
