,0
0.28,3832
0.3,3806
0.27,3768
0.31,3735
0.34,3732
0.26,3724
0.32,3718
0.29,3685
0.35,3662
0.36,3631
0.33,3588
0.38,3582
0.24,3546
0.25,3544
0.23,3516
0.37,3507
0.22,3478
0.39,3457
0.4,3405
0.41,3311
0.21,3291
0.42,3228
0.2,3204
0.45,3201
0.44,3157
0.19,3071
0.43,3055
0.18,3023
0.48,3015
0.47,3004
0.17,2998
0.46,2996
0.49,2806
0.16,2783
0.5,2719
0.51,2669
0.52,2640
0.15,2595
0.14,2578
0.53,2533
0.54,2434
0.56,2378
0.55,2341
0.58,2256
0.13,2228
0.57,2220
0.12,2175
0.59,2154
0.6,2151
0.61,2049
0.11,1967
0.62,1924
0.64,1915
0.63,1878
0.65,1868
0.1,1846
0.66,1837
0.68,1807
0.69,1791
0.67,1784
0.7,1763
0.71,1751
0.72,1749
0.73,1741
0.75,1673
0.09,1670
0.77,1666
0.74,1652
0.79,1648
0.78,1585
0.08,1576
0.76,1563
0.82,1561
0.81,1558
0.8,1547
0.83,1458
0.3184870915934896,1403
0.3684870915934896,1398
0.84,1390
0.3384870915934895,1374
0.3584870915934895,1372
0.3284870915934895,1343
0.3084870915934896,1325
0.07,1324
0.2984870915934896,1323
0.3784870915934896,1319
0.3884870915934895,1316
0.85,1299
0.4084870915934895,1298
0.2584870915934896,1290
0.2884870915934896,1289
0.3984870915934895,1286
0.3484870915934895,1283
0.4284870915934896,1259
0.4184870915934895,1258
0.86,1256
0.2784870915934896,1256
0.2684870915934896,1253
0.2484870915934896,1223
0.2284870915934896,1213
